attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,good,good,good,0,34898941,0,online,good,4,LIN2310,"Wonderful prof. This man knows his stuff and even though his lectures are a bit dry, he's capable of conveying a good lecture. Super lecture heavy but that's Syntax for you. 3 quizzes, 1 midterm, 1 final. Didn't answer questions in class but to be fair there was too much material to get through. Textbook was so helpful, study it to do well.",06/08/2021,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1623134260000,Yes,1452,Yes,,B+,"['Lecture heavy', 'Respected']",people,people
Mandatory,good,good,good,0,34839684,0,online,awesome,5,LIN2310,"Genuinely the best professor I have had to date, he was extremely clear on all guidelines and in explanation. He answers questions well and gets to the point. Very punctual and helpful.",05/21/2021,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1621631272000,Yes,1452,Yes,,A+,"['Gives good feedback', 'Amazing lectures ']",people,people
N/A,good,good,good,0,34625209,0,online,awesome,5,LIN2310,"Professor Ott knows his content. Regardless of the class' difficulty, I enjoyed his lectures. He knows what he's talking about.",04/26/2021,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1619454974000,Yes,1452,Yes,,N/A,"['Respected', 'Lecture heavy', 'Test heavy']",people,people
N/A,average,good,average,0,34584624,0,online,poor,2,LIN2310,"Dennis was a really nice person and was always willing to answer students' questions during lecture time, but I felt that the course content was so heavy considering many people just came from the introduction course. There is a ton of reading and exercises per week along with the lecture/DGDs that if you don't do all three you'll fall behind fast",04/20/2021,4.0,4.0,,2,N/A,2.0,2.0,1,Yes,1618950032000,No,1452,Yes,,N/A,"['Test heavy', 'Lots of homework']",people,people
Mandatory,good,good,good,1,34399726,0,online,awesome,5,LIN2310,"Professor Ott is a very structured, knowledgeable and engaging lecturer. He promptly and directly answers students questions allowing for a better and clearer understanding of the subject matter. His lectures closely resemble and elaborate on the assigned readings, so I recommend students complete said readings before attending lectures.",03/01/2021,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1614634272000,Yes,1452,Yes,,Not sure yet,"['Get ready to read', 'Respected']",people,person
Not Mandatory,good,good,good,1,32992487,0,,awesome,5,LIN2310,"I initially was not a huge fan of the class as I did poorly on the first quiz and did not feel prepared for it. However, once I learned his teaching style I found the course far easier. Be prepared to do a lot of self-learning and independent work, just showing up to the lectures are not enough.",03/25/2020,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1585163375000,Yes,1452,Yes,,N/A,"['Clear grading criteria', 'Lecture heavy', 'Graded by few things']",people,person
Not Mandatory,good,good,good,0,30204442,0,,awesome,5,LIN3310,"I was terrified of this class because I barely passed LIN2310 (with a different prof). Ott made syntax so easy and accessible for me. Attendance isn't mandatory but he does such a good job of explaining concepts that it's in your best interest to go. Definitely makes you work for your grade, but gives you all the tools you need to succeed.",05/29/2018,4.0,4.0,,5,N/A,5.0,5.0,1,No,1527599577000,Yes,1452,Yes,,A+,"['Lecture heavy', 'Gives good feedback', 'Respected']",people,people
Mandatory,poor,good,poor,0,30006014,2,,awful,1,LIN2310,"Youre probably obligated to take this class. Not as kind and welcoming as Kevin at all. Was marked on 3 quizzes, the midterm and the exam; no assignments. Do your readings and go to class or you will not do well. Although he allows a cheat sheet for the midterm and final, he is a tough grader and not very helpful when it comes to asking questions.",05/06/2018,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1525648513000,No,1452,Yes,,N/A,"['Lecture heavy', 'Tough grader']",people,people
Not Mandatory,average,average,average,0,29411095,2,,average,3,LIN1310,"Chances are you're obligated to take this class. Posts all the slides online so you don't have to bother going to class. Grading consists of midterm and exam, and 4 assignments that he takes your top 3 marks from. Not an overly engaging prof, lectures get boring but they do their job.",01/08/2018,3.0,3.0,,3,N/A,3.0,3.0,1,Yes,1515417159000,No,1452,Yes,,B+,"['Accessible outside class', 'Graded by few things']",people,people
Not Mandatory,good,average,good,3,29064715,0,,awesome,5,LIN1320,Way better than Kevin in my opinion. He posts his slides and lets you use cheat sheets for the (1) midterm and the final exam. There are 4 assignments and he takes off the lowest grade. Go to class! My only problem with him is that he could have explained the material in simpler terms. Great prof overall!,12/06/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1512570805000,Yes,1452,Yes,,N/A,[],people,people
