attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,0,35949201,0,online,awesome,5,CRM4312,"I just love her so much as a person, I learned A LOT in her class, not just academic stuff. It was eyes opening and I loved every second of it. There is a lot of reading, pretty much average in a criminology class but at least it was interesting and easy to read ! She is so funny too, she is very humble and doesnt talk down to anybody. ",03/18/2022,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1647622295000,Yes,0,Yes,,A,"['Caring', 'Hilarious', 'Inspirational']",people,people
Mandatory,good,good,good,0,35780243,0,online,awesome,5,CRM2307,Prof Bruckert is great. If you are looking to pass with little work then do not take her course. The online course was set up for students to succeed as long as they followed each class. Her mini assignments helped boost my grade up and were so helpful for the exams. She also gave the option of skipping the third exam. Lectures are fair in length.,01/21/2022,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1642729088000,Yes,1452,Yes,,A,['Lots of homework'],people,people
Mandatory,average,good,average,0,35723102,0,online,average,3,CRM2307,"The material for this class was super interesting which is why I didnt drop the class, but the course itself is very heavy (e.g.: 3 midterms, textbook, activity for every class, 12 page paper). Also, one of the TAs was more helpful then the other which became annoying. Overall, this class should be a 4th year class and not a 2nd year.",01/09/2022,4.0,4.0,,3,N/A,3.0,3.0,1,Yes,1641739982000,No,1452,Yes,,A+,"['Get ready to read', 'Lots of homework', 'Test heavy']",people,people
Mandatory,poor,good,poor,0,35398021,0,online,awful,1,CRM2307,"If you do not want a lot of work, avoid this class with her at ALL COSTS. Overall the course was quite interesting, I found the TA much better than the Prof. She is very excessive for this being a second year course, the guidelines are unnecessarily structured like a 4th year course. She is not very understanding, overall AVOID HER.",12/07/2021,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1638890418000,No,1452,Yes,,A,"['Get ready to read', 'Lots of homework', 'Test heavy']",people,people
N/A,poor,good,poor,0,35300744,0,online,awful,1,CRM2307,"Activities for every single lecture that range from discussion posts that take 5 minutes to worksheets that take an hour or more, very inconsistent workload. You are forced to reflect on your personal experiences with gendered violence often and if this is emotionally troubling for you she does not offer an alternative.",11/25/2021,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1637857660000,No,1452,Yes,,N/A,"['Test heavy', 'Lots of homework', 'Get ready to read']",people,people
N/A,poor,average,poor,0,35240777,0,,awful,1,CRM2307,"Professor Bruckert does not provide TW for her classes that deal with sensitive subject matter, she reads directly out of the mandatory textbook that she wrote, the workload is unnecessarily heavy and the way she interacts with students is extremely belittling. If you don't understand a concept or need clarification don't try to reach out to her.",11/15/2021,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1636996867000,No,1452,Yes,,Not sure yet,[],people,people
N/A,poor,good,poor,0,35224965,0,,awful,1,CRM2307,The prof has you doing assignments for every single class. The way her exams are structured is deeply flawed.,11/11/2021,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1636643335000,No,1452,Yes,,N/A,"['Lots of homework', 'Test heavy', 'Get ready to read']",people,people
N/A,poor,good,poor,0,35224952,0,online,awful,1,CRM2307,Her exams are not fair. Her expectations are very unclear.,11/11/2021,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1636643165000,No,1452,Yes,,N/A,[],people,people
Mandatory,poor,good,poor,0,34937295,0,online,awful,1,CRM2307,The worst prof I've ever had. Does not instruct clearly. Be careful if you're a poc or if you don't have the same viewpoints as her.,06/25/2021,5.0,5.0,,1,N/A,1.0,1.0,1,No,1624635779000,No,1452,No,,N/A,[],people,people
Mandatory,good,good,good,0,32852059,0,,awesome,5,CRM2307,"Professor Bracket is a gem!! Honestly, the work load was a lot in the class but the way she presented the material was beyond interesting. She is SO knowledgeable about everything she teaches about, it makes you want to learn more. 10/10 in every way!",01/20/2020,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1579550799000,Yes,1452,No,,A-,"['Participation matters', 'Inspirational', 'Get ready to read']",people,people
