attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,poor,good,poor,4,24529220,1,,awful,1,PAP6130,"Prof was unwilling to provide a break down of final mark. also, it seemed liked he just made up marks based them on his personal preferences.",04/01/2015,5.0,5.0,,1,Low,1.0,1.0,1,Yes,1427848208000,N/A,1452,N/A,,N/A,[],person,people
Mandatory,average,average,average,1,24151053,0,,average,3,PAP2300,"He is an excellent prof in terms of teaching, very organized, clear grading. No need for reading, all questions on exam will be from his notes. His sense of hummor is not appropriate at all, too many jokes about ""female"" issues. He should stop that, so uncomfortable. ",12/19/2014,3.0,3.0,,2,Sorta interested,2.5,2.5,1,No,1419026883000,N/A,1452,N/A,,N/A,[],people,person
Mandatory,good,average,average,5,24059049,5,,good,4,PAP3340,"Frank is probably the funnest professor at UofO. His jokes and examples will make the information more relatable to your life. He cares about his students despite his attitude at times. His exams are easy and his papers are straight forward. Go to class, read the slides, and you will get an A. Even without doing the useless readings. ",12/12/2014,2.0,2.0,,3,Really into it,3.5,3.5,1,No,1418418060000,N/A,1452,Yes,,A,"['Hilarious', 'Caring']",people,people
Not Mandatory,average,average,poor,7,23831627,0,,poor,2,PAP2300,"Absolutely painful lectures, wastes an absurd amount of time on completely irrelevant examples, used to explain simple subjects. I literally used a timer in one of his classes to see how much of the class he wasted, 42% was what  I ended up with. He usually only manages to cover half of the slides he has prepared due to his astonishingly slow pace.",11/17/2014,3.0,3.0,,1,Meh,1.5,1.5,1,Yes,1416241461000,N/A,1452,Yes,,Not sure yet,['Lecture heavy'],people,people
Not Mandatory,poor,average,poor,6,23830877,0,,awful,1,PAP2300,"Lectures always move slowly because of annoying and useless examples, often referencing Frank becoming the Queen, drinking Labatt's Blue, or hanging out with ""Steve"" or ""JT"". Reads from slides or dictates long definitions which are in the textbooks anyways. Makes you purchase his own textbook. Terrible lecturer, definitely wouldn't take again.",11/17/2014,2.0,2.0,,1,Meh,1.0,1.0,1,Yes,1416237632000,N/A,1452,Yes,,A,"['Get ready to read', 'Clear grading criteria']",people,people
Mandatory,average,average,average,0,23464368,1,,average,3,PAP3370A,"Professor Ohemeng is actually a hilarious, smart, and intelligence person. He has some very dark and inappropriate humour but he cares about his students. Don't bother asking him questions just memorize everything on his slides. He even tells you not to bother with the readings. Makes the classes fun and engages with practical examples.",07/22/2014,3.0,3.0,,2,Really into it,2.5,2.5,1,No,1406056957000,N/A,1452,N/A,,A-,[],person,people
N/A,average,poor,poor,4,23048054,0,,poor,2,PAP3370,"The opposite of helpful. He tells you one thing in class, then tells you something entirely different when you go to his office. Doesn't look at you when you're trying to talk to him, and is just plain rude.",04/16/2014,1.0,1.0,,1,Meh,1.5,1.5,1,No,1397656483000,N/A,1452,N/A,,N/A,[],people,people
Mandatory,average,average,average,3,22919200,0,,poor,3,PAP3370,"I don't understand how they let this guy teach. Exams are based on pure memorization, and you have to regurgitate the answers word for word in order to receive full marks. This class is for you if you're a memorizer and is patient with lame jokes.",03/17/2014,2.0,2.0,,1,Meh,2.0,2.0,1,No,1395091603000,N/A,1452,N/A,,N/A,[],people,people
Mandatory,good,average,average,4,22785168,0,,average,4,PAP2300,"SO HORRIBLE TO DEAL WITH. Class was fine, received good grade, expectations clear, but extremely rude in responding to emails and questions. Gets in his own way and causes problems for himself and blames the students. Asked a simple class question, ended up hearing all about his stress level and never got the answer. Needs to work on life skills.",01/23/2014,2.0,2.0,,1,Sorta interested,2.5,2.5,1,Yes,1390473579000,N/A,1452,N/A,,B+,[],people,people
Not Mandatory,good,average,average,0,22663605,4,,good,4,PAP2300,He is an overall good prof. His expectations are very clear and his lectures are very easy going because he uses strong examples and integrates humor. Although he re-uses old course outlines which may be a problem for discussion groups and reading schedules,12/27/2013,2.0,2.0,,3,Really into it,3.5,3.5,1,No,1388165615000,N/A,1452,N/A,,B+,[],people,people
