attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,poor,average,poor,2,35053836,0,,awful,1,BUSI1402,"He rambles A LOT on things that don't matter and is just very un-organized in general. There are too many surprises, grading schemes are changing last minute left right and center. But most importantly he is incredibly RUDE. You'll always get treated like you don't deserve respect. He is always on a power trip.",08/30/2021,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1630292251000,No,1452,Yes,,A,['Tough grader'],people,people
Mandatory,poor,average,poor,1,34502059,0,online,awful,1,BUSI1402,"Professor seems nice at first, but overtime you will realize how incompetent he is as an instructor. Not organized, and will blame students for issues that was clearly his fault. Typo in midterm? That's not my fault, it's yours! Prof will change the grading rubric randomly. Prof will be disorganized and his assignments are not clear sometimes.",04/02/2021,2.0,2.0,,1,N/A,1.0,1.0,1,Yes,1617406484000,No,1452,Yes,,Not sure yet,['Group projects'],people,person
Mandatory,poor,good,poor,2,34433661,0,online,awful,1,BUSI1402,Everything is everywhere. Not organized at all!! Your grades are mostly based on Group works and even when your group isnt performing and you reach out to him he wont respond as much. Copy all group members that doesnt solve the issue.,03/13/2021,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1615599377000,No,1452,Yes,,N/A,"['Group projects', 'Participation matters', 'Lots of homework']",people,people
Mandatory,poor,good,poor,2,34298058,0,,awful,1,BUSI1402,"Ive never met a more rude professor in my life, whatever you do, steer clear of this prof. No matter what subject, youll hate your existence. Shocked he is still employed by the universities, lots of long boring group work, and rambles for hours on stuff not related to the lectures. Absolutely horrible, save yourself the energy avoid him.",01/20/2021,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1611151352000,No,1452,Yes,,N/A,"['Get ready to read', 'Group projects', 'Lots of homework']",people,people
Mandatory,poor,good,poor,2,34296473,0,,awful,1,ADM1370,"On the first day he'll say the bad reviews on here are fake from lazy students who don't try nor go to class. Condescending god-complex prof. You can get past that, but there are also 3-4 impossible quizzes A+ students fail. He changed their 5% weights to 12% last minute before the exam. Assignments are easy (80%) but exams and quizzes are awful!",01/20/2021,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1611105826000,No,1452,Yes,,B+,"['Tough grader', 'Test heavy']",people,people
Not Mandatory,poor,good,poor,2,33655716,0,,awful,1,ADM1370,Do not recommend this prof find another prof,09/22/2020,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1600732934000,Yes,1452,Yes,,B,['Tough grader'],people,people
Not Mandatory,poor,good,poor,1,33277181,0,,awful,1,ADM1370,"Honestly, I dont think Ive ever encountered someone more rude than professor Akhigbe. Extremely confrontational and condescending, had no basic human decency in him. He took a class thats usually not too problematic, and turned it into the worst experience of my uni career. If theres any other prof available, take them. If not, avoid anyways.",05/12/2020,4.0,4.0,,1,N/A,1.0,1.0,1,No,1589316509000,No,1452,Yes,,A-,['Tough grader'],people,person
Mandatory,poor,average,poor,1,33248830,0,,awful,1,ADM1370,"Avoid this prof. He was condescending to students when they asked questions. He called out students all the time. The quizzes made no sense, came out of nowhere. The final was extremely difficult. Lectures were fine. During the last quiz, he called out people he didn't recognize.",05/09/2020,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1589006947000,No,1452,Yes,,B,"['Group projects', 'Test heavy']",people,person
Not Mandatory,average,average,average,3,33121652,0,,poor,2,ADM1370,"Rude, condescending, and always acts like he's better than everyone else. Argues with students and mocks them for any questions they ask. Lectures are boring at best, and quiz material usually comes from the textbook anyways. The assignments are super easy though, which should make up for the tough quizzes.",04/24/2020,3.0,3.0,,2,N/A,2.0,2.0,1,Yes,1587751964000,No,1452,Yes,,A,"['Lecture heavy', 'Group projects', 'Get ready to read']",people,people
Not Mandatory,poor,good,poor,3,33113077,0,,awful,1,ADM1370,"DO NOT take this prof if you can. His slides are very complex and don't help you understand content better. His quizzes are HORRIBLE, their barely based on stuff he taught, they're made to make you fail. Final had questions he pulled out of nowhere, hardest final I have done. He is extremely rude with students and will never be accomodating to you",04/23/2020,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1587658810000,No,1452,Yes,,N/A,"['Tough grader', 'Get ready to read', 'Group projects']",people,people
