attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,poor,good,0,29991410,0,,awesome,5,SOCI1001,"Very understanding, caring prof. Fair marker and doesn't surprise you. 100% would recommend him",05/04/2018,1.0,1.0,,5,N/A,5.0,5.0,1,No,1525468095000,Yes,1452,Yes,,A,[],people,people
Mandatory,good,average,good,0,27174302,0,,good,4,SOCI1001,"Fun lectures. Going to class recommended. Really goes into detail in lectures. Slides are a bit hard to follow, though.  The Irish accent is another reason to go to his lectures.",11/12/2016,3.0,3.0,,4,N/A,4.0,4.0,1,No,1478977771000,Yes,1452,Yes,,N/A,"['Clear grading criteria', 'Lecture heavy', 'Amazing lectures ']",people,people
Mandatory,good,average,good,0,26880339,0,,awesome,5,SOC3312,Found his lectures to be very interesting and thorough. He taught the material very well and added in lots of modern day references. If you go to class regularly and pay attention you will do very well! The readings supplied are only necessary for reference.,08/10/2016,3.0,3.0,,5,N/A,5.0,5.0,1,No,1470827429000,Yes,1452,Yes,,B+,"['Amazing lectures ', 'Gives good feedback', 'Accessible outside class']",people,people
Mandatory,good,average,good,0,26703943,0,,awesome,5,SOC2112,Good prof! Looks like Hugh Jackman,06/07/2016,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1465324558000,Yes,1452,Yes,,A-,"['Clear grading criteria', 'Inspirational', 'Amazing lectures ']",people,people
Mandatory,good,good,good,0,26339094,0,,awesome,5,SOC2112,"I loved the course and the teacher! He is quite funny and is passionate about classical sociological theories. He is very easy to understand and clear with what he expects. Going to class is a must, reading the papers is recommended but not a must. I would suggest you take any of his courses, he'll make you work for your grade but totally worth it!",04/20/2016,4.0,4.0,,4,N/A,4.5,4.5,1,No,1461169514000,Yes,1452,Yes,,A,['Respected'],people,people
N/A,good,average,good,0,26277173,1,,good,4,SOC2112,"The classical sociological theories class is so boring, but professor Flynn tries really hard to make it suck less. He is enthusiastic and funny, and tries really hard to  include videos/interesting materials in the course in order to make it more bearable. Doing the readings and going through powerpoints guarantees you an A!",04/12/2016,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1460455946000,Yes,1452,Yes,,Not sure yet,"['Hilarious', 'Respected']",person,people
N/A,good,average,good,0,26262028,1,,good,4,SOC1101,lectures were engaging - sometimes his slides were a little hard to understand but for the most part they were clear  he's a super nice guy plus the irish accent made the class 10 times better,04/09/2016,2.0,2.0,,4,N/A,4.0,4.0,1,Yes,1460226304000,Yes,1452,Yes,,N/A,"['Hilarious', 'Clear grading criteria']",person,people
Not Mandatory,good,good,good,0,26260943,0,,awesome,5,SOC2112,"Very fair teacher, always there to help or just discuss your opinion on the readings. No textbook but you have to do the assigned readings because they can be difficult and he goes over them in class. The exams are based on your level of understanding rather than memorization. It was cool considering it can be a very dull subject. Awesome teacher.",04/09/2016,4.0,4.0,,5,N/A,5.0,5.0,1,No,1460205267000,N/A,1452,Yes,,A-,"['Amazing lectures ', 'Hilarious', 'Caring']",people,people
Not Mandatory,average,good,average,3,26168670,0,,average,3,SOC1101,"Honestly just avoid this prof and the course, you'll be way better off.",03/22/2016,4.0,4.0,,3,Low,3.0,3.0,1,Yes,1458618185000,N/A,1452,Yes,,N/A,[],people,people
Mandatory,good,average,good,1,25904493,0,,awesome,5,SOC2112,"Lots of reading. Doesnt use a textbook to give students a break, and instead provides you with all the readings you need. Exams are super fair and if you keep up with reading you'll be laughing. Great prof.",01/08/2016,3.0,3.0,,5,Low,5.0,5.0,1,Yes,1452274043000,N/A,1452,N/A,,A,"['Respected', 'Get ready to read', 'Caring']",people,person
Mandatory,good,average,good,2,25873842,2,,awesome,4,SOC2112,"He is an amazing prof! If you don't miss lectures and do the readings, you will get a good mark! He is very clear on what he wants from his students!",01/04/2016,3.0,3.0,,5,Really into it,4.5,4.5,1,No,1451930890000,N/A,1452,Yes,,A-,"['Clear grading criteria', 'Caring', 'Get ready to read']",people,people
Not Mandatory,good,average,good,1,25126081,0,,awesome,5,SOC2112,"One of the most amazing profs I've had so far. Extremely clear on what he wants from his assignments, organized, fair marker, and gives options for essay topics. Posts on BB! Only class I did readings for because I actually respected and cared about his class, though readings are mandatory. His Irish accents makes things so much more enjoyable too!",08/16/2015,2.0,2.0,,4,Really into it,4.5,4.5,1,Yes,1439769524000,N/A,1452,Yes,,A-,"['Clear grading criteria', 'Respected']",people,person
Mandatory,poor,good,poor,4,25016147,0,,awful,1,SOC1101,"His rubric is atrocious and his lecture slides are impossible to study from. First midterm was easy but final really screwed a lot of people. I'm not interested in playing the guessing game. Just give me a clear marking schemeguideline and I'll give you what you want. If you're into having a lot of stress and impossible tasks to do, take thisclass",07/04/2015,5.0,5.0,,1,Meh,1.0,1.0,1,No,1436006579000,N/A,1452,Yes,,A,['Tough grader'],people,people
Not Mandatory,good,poor,good,0,24972722,1,,awesome,5,SOC2112,"I absolutely loved this prof! He is funny and although the course can be very boring at times, he tries to make it fun and engaging. The workload is pretty average, and the midterm and final are super straight forward, if you listen and do your readings, you'd know exactly what to expect.",06/17/2015,1.0,1.0,,4,It's my life,4.5,4.5,1,Yes,1434541618000,N/A,1452,N/A,,A,[],person,people
