attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,average,good,average,0,34332409,0,online,average,3,BIO3570,"This is a very heavy class so if you're not into molecular biology you're gonna have a hard time. It was her first time teaching online, and her teaching format was to post powerpoints with audio. I don't think it's her fault that her lectures are heavy - this is what you should expect from this type of class.",02/01/2021,4.0,4.0,,3,N/A,3.0,3.0,1,No,1612189515000,Yes,1452,Yes,,A-,"['Lecture heavy', 'Accessible outside class', 'Respected']",people,people
Not Mandatory,poor,good,poor,0,34318341,0,,awful,1,BIO3570,"This course is extremely interesting (though heavy) and she made it unbearable. Her lectures were so long, very boring (monotonous voice). If i was having trouble sleeping, I'd probably put one of her lectures on to help me sleep. Her exams were MCQ, 2 long answer and the grading scheme is very specific for the long answer...u won't get full marks",01/26/2021,4.0,4.0,,1,N/A,1.0,1.0,1,No,1611694683000,No,1452,Yes,,A,"['Tough grader', 'Lecture heavy', 'Test heavy']",people,people
Mandatory,poor,good,poor,0,34296244,0,,awful,1,BIO3570,"AVOID AT ALL COST. She sounded lost, depressed and suck out all the life of this course, which could have been very interesting. As a director or a teacher, she talked in the back of her TAs saying that they were depressed and responsible for the bad marking when she is responsible for the harsh grading. Not to mention the 3h long lecture, not 1h20",01/20/2021,5.0,5.0,,1,N/A,1.0,1.0,1,No,1611102986000,No,1452,No,,A-,"['Tough grader', 'So many papers', 'Lecture heavy']",people,people
N/A,good,good,good,0,34281051,0,online,good,4,BIO3570,"Dr. Laneuville is a good prof. It was obvious that she was trying to get adjusted to online teaching. Her lectures were definitely long sometimes, but it showed that she was trying to get adjusted. Exams were not easy but fair. She was available every week to go over things that weren't clear.",01/15/2021,4.0,4.0,,4,N/A,4.0,4.0,1,No,1610723998000,Yes,1452,Yes,,A+,"['Caring', 'Accessible outside class', 'Lecture heavy']",people,people
Mandatory,poor,good,poor,0,34232563,0,,awful,1,BIO3570,"One of the worst profs I've had in my undergrad. Classes are 3 hours instead of 1h20, EVERY WEEK. Tests are very hard. Even if you study hard, you're gonna have a tough time in her class. There is a lot of material and you need to know every detail. Questions are tricky. She does not listen to suggestions the students make about her teaching.",01/04/2021,5.0,5.0,,1,N/A,1.0,1.0,1,No,1609770610000,No,1452,Yes,,Not sure yet,"['Test heavy', 'Lecture heavy']",people,people
Mandatory,poor,good,poor,1,33724497,0,,awful,1,BIO3570,1) worse prof of the Faculty of Science 2) she abuses of the teaching time. classes are 3h00 instead of 1h20 3) the content would be fun to learn if she was actually good. 4) so monotonous and NOT entertaining all all 5) would give a 0 if it was possible.,10/22/2020,4.0,4.0,,1,N/A,1.0,1.0,1,No,1603381950000,No,1452,Yes,,N/A,[],people,person
Not Mandatory,good,average,good,0,33374491,0,,awesome,5,BIO4115,"Dr. Laneuville was a fantastic prof and BIO4115 was interesting and relatively easy to do well in. There's also no final exam, and the midterms are not cumulative. If you get the chance to take her class take it in a heartbeat, she's a gem",05/27/2020,2.0,2.0,,5,N/A,5.0,5.0,1,No,1590541126000,Yes,1452,Yes,,A-,"['Clear grading criteria', 'Respected', 'Participation matters']",people,people
Mandatory,good,average,good,0,31475020,0,,awesome,5,BIO4515,"I took the course Topics Chosen in Molecular Biology and it was amazing. There was about 5 people in the course and it made things feel more personal. She explains concepts very well and has VERY clear expectations for the tests, written report and oral presentation. Definitely take this course with her if you have the chance.",03/25/2019,3.0,3.0,,5,N/A,5.0,5.0,1,No,1553526061000,Yes,1452,Yes,,A,"['Amazing lectures ', 'Gives good feedback']",people,people
N/A,poor,average,poor,2,30561591,1,,awful,1,BIO3170,Terrible professor. Zero empathy.,10/11/2018,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1539267291000,No,1452,Yes,,N/A,[],person,people
Mandatory,good,average,good,0,29968808,0,,awesome,5,BIO4115,"I was intimidated to take this class cause I had Odette for mol bio in 3rd year, but I loved this course with her. She gave a complete breakdown for both midterms so you knew exactly what to study. 2 midterms and a term presentation and paper instead of a final, which I think were relatively easy. Definitely would recommend!",05/03/2018,3.0,3.0,,5,N/A,5.0,5.0,1,No,1525308419000,Yes,1452,Yes,,A,['Clear grading criteria'],people,people
Mandatory,average,average,average,4,29293521,0,,poor,2,BIM4920,"Didn't give any marks back until after the final. Also didn't give any feedback/rubrics so hard to know how you could have done better. Has no office hours but says she's &quot;available&quot; outside of class. Doesn't respond to emails/ignores them unless they're easy to answer. Low key played favourites. Overall, wouldn't recommend.",12/20/2017,3.0,3.0,,2,N/A,2.0,2.0,1,No,1513784655000,No,1452,Yes,,N/A,['Graded by few things'],people,people
