attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,0,29046688,0,,awesome,5,IPA5144,"Laura is an absolute gem! She has a great personality, is incredibly smart and is great at making everyone in the class feel like they matter. I'm already looking forward to another class with her. Also, her aesthetic is everything :)",12/05/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1512478108000,Yes,1452,Yes,,A,"['Amazing lectures ', 'Inspirational', 'Gives good feedback']",people,people
Mandatory,good,poor,good,0,26216179,0,,awesome,5,IPA6108,Amazing prof. and very kind person!,04/01/2016,1.0,1.0,,5,N/A,5.0,5.0,1,No,1459515231000,N/A,1452,Yes,,A,"['Respected', 'Inspirational', 'Gives good feedback']",people,people
N/A,good,average,good,0,21575924,0,,good,4,ADOLESCENTPSYCH,Prof is good and very clear. Uses some great examples and is always available to help. She also gives you options for the final assignments so you choose how to divide your mark which is great. HOWEVER she blatantly plays with the marks to get an average she wants to make sure you triple check your grades and confront her if you notice it.,04/21/2013,3.0,3.0,,4,Really into it,4.0,4.0,1,Yes,1366588453000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,19607943,0,,awesome,5,PSY3105,"Incredibly nice and really passionate about the subject matter - her lectures are really engaging. The paper and assignments were easy but the tests are half common sense and half fill in the blanks/small details, so they're really easy to pass but if you want to do well you need to study a bit.",12/22/2011,3.0,3.0,,5,Really into it,5.0,5.0,1,Yes,1324592890000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,19600872,0,,awesome,4,PSY3105,Very nice and helpful prof. Assignments and term paper were easy. Midterm and finals have a lot of fill in the blanks which are very tricky. A lot of readings to do as well.,12/22/2011,3.0,3.0,,5,Low,4.5,4.5,1,Yes,1324520014000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,19471023,0,,awesome,5,PSY3105,"Very sensitive to diversity issues, tries to be very inclusive.  Makes it clear what's expected (re: essays, exams).  Good videos and class discussions. Interesting lectures and readings. Favourite professor. Great class - I'd recommend it!!",12/12/2011,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1323700280000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,19189843,0,,good,4,PSY3105,"Exams are difficult. Must keep up with the readings and study hard! Assignments and term paper are easy. Really nice person, obviously very passionate about what she does! Talks too fast sometimes. Course could use a little more structure.",11/08/2011,3.0,3.0,,4,It's my life,4.0,4.0,1,No,1320776761000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,18224623,0,,awesome,5,PSYC,Professor very helpful. Good comments about life. Very ethnically sensitive. Favourite prof!,02/10/2011,3.0,3.0,,5,Sorta interested,5.0,5.0,1,Yes,1297331379000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,poor,average,0,16214846,0,,average,4,PSY3105,"This course Adoloscence pyschology seemed to be mostly include negative analysis of the developments of Native Indian, African-American and Latin adolescents. Lectures presented a very limited view of ethnic minorities communities.",10/01/2009,1.0,1.0,,1,Really into it,2.5,2.5,1,Yes,1254396363000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,0,15751530,0,,good,3,PSY3108,"Prof. Armstrong is alright, she tries hard - but her tests ask specific words that she has said or from the book, which often does not reflect the knowledge that you learned on the subject, just your ability to memorize words. She is pretty helpful and seems to want her students to do well.",05/02/2009,3.0,3.0,,4,Sorta interested,3.5,3.5,1,Yes,1241283108000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,13369487,0,,awesome,5,PSY2105,Professor Armstrong is amazing! She is very helpful and wants her students to do well. Her exams are easy if you listen to what she says. I would definitely recommend you to take her class.,07/31/2007,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1185918069000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,0,12338119,0,,good,3,PSY2105,She is a very nice prof. Tries her best to help students understand. Tends to read directly from personal notes which causes students to lose interest. Great use of videos. Her exams are fair.,10/31/2006,2.0,2.0,,4,Really into it,3.5,3.5,1,Yes,1162315183000,N/A,1452,N/A,,N/A,[],people,people
