attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,36635182,0,online,awesome,5,POL3116,Fun class to take in the Summer. Hint: Assignments build on one another and the final paper so pick a good topic at the beginning of the course!!!  Prof cares about us in the real world and suggests stuff to put on your resume that we did in the course.  Got a reference letter to!!!!!,09/09/2022,3.0,3.0,,5,N/A,5.0,5.0,0,N/A,1662744832000,Yes,0,Yes,,A-,"['Caring', 'Accessible outside class', 'Participation matters']",people,people
Not Mandatory,poor,average,poor,0,36496156,0,online,awful,1,POL4154,Very unclear grading criteria in all assignments. Lectures were just discussions that brought nothing to the table. I learned less than nothing from the actual prof. Her class was 90% readings which she did not elaborate on. Treats her undergraduate students like graduate students. I expected a lot from this class but was fully disappointed.,06/30/2022,3.0,3.0,,1,N/A,1.0,1.0,3,N/A,1656556551000,N/A,0,Yes,,A,"['Tough grader', 'Lots of homework', 'Get ready to read']",people,people
Not Mandatory,good,average,good,0,36131953,0,online,awesome,5,POL3370,"I have never done a rate my prof, but Stephanie deserves one. Her mindset towards uni/teaching is so amazing - she honestly does not want to make your life harder but wants you to learn. She makes classes that seem very scary and mundane exciting and fun - she is the nicest prof you will ever have. Stephanie is the best! ",04/22/2022,2.0,2.0,,5,N/A,5.0,5.0,1,N/A,1650653992000,Yes,0,Yes,,A+,"['Clear grading criteria', 'Hilarious', 'Caring']",people,people
Mandatory,good,poor,good,2,35739219,0,online,awesome,5,POL2156,Attendance is not mandatory to get a good mark but mandatory for an easy A. The prof basically gave us all of the answers to the labs and both the midterm and final exam were multiple choice and open book. Easiest class I have taken at uni and the prof genuinely cares about her students. Join her lectures for free cat content and Starbucks recipes,01/12/2022,1.0,1.0,,5,N/A,5.0,5.0,1,No,1641947352000,Yes,1452,Yes,,A+,"['Clear grading criteria', 'Respected', 'Caring']",people,people
Not Mandatory,good,poor,good,0,35657507,0,online,awesome,5,POL2156,Professor Mullen is an absolute gem. Her POL2156 class is very straightforward so long as you understand the material in the textbook. A couple of multiple-choice exams which aren't super difficult and some weekly work which is honestly very simple. Would definitely take a class with her again. Couldn't recommend her more!,12/26/2021,1.0,1.0,,5,N/A,5.0,5.0,1,Yes,1640551520000,Yes,1452,Yes,,A+,"['Hilarious', 'Caring', 'Get ready to read']",people,people
Not Mandatory,good,average,good,0,34903050,0,,awesome,5,POL4154,"I've taken three classes with Professor Mullen, and I am more thankful for her every time. She genuinely cares about her students and wants you to succeed. She's accessible for questions and feedback, and makes courses where you learn but recognizes that the best learning will come once you're in the work force and wants to prepare you for that.",06/09/2021,2.0,2.0,,5,N/A,5.0,5.0,1,No,1623267714000,Yes,1452,Yes,,A,"['Gives good feedback', 'Accessible outside class', 'Caring']",people,people
Mandatory,good,poor,good,1,34644052,0,,good,4,POL2156,Lectures sort of drag on but is a really good and easy marker. Would take her any day.,04/28/2021,1.0,1.0,,4,N/A,4.0,4.0,1,No,1619590193000,Yes,1452,Yes,,A,['Caring'],people,person
Not Mandatory,good,poor,good,0,34627878,0,,awesome,5,POL3371,"Mullen got me through what I thought was going to be my all-time worst class. She breaks down all the equations to the point you understand, is always willing to help with questions and go over practice questions, has tests that perfectly reflect the notes, and helps you a ton with the labs. Understood the pressure of the pandemic. Love her!",04/26/2021,1.0,1.0,,5,N/A,5.0,5.0,1,Yes,1619467418000,Yes,1452,Yes,,A+,"['Accessible outside class', 'Respected']",people,people
Not Mandatory,good,poor,good,0,34544481,0,online,awesome,5,POL3370,Literally the easiest and most caring profs ur gonna have. Want an easy A? take Mullen. Ive taken 2 classes with her and I would say the hardest things are the midterms but even then they're a blessing. she's super chill and has super cute cats,04/13/2021,1.0,1.0,,5,N/A,5.0,5.0,1,Yes,1618338453000,Yes,1452,No,,A+,"['Graded by few things', 'Hilarious', 'Caring']",people,people
Not Mandatory,good,average,good,0,34218118,0,online,awesome,5,POL2156,One of the nicest profs out there. Her goal is to get the information across to the students but without damaging their gpa. Her assignments are made very easy. Make sure to review the lecture notes before the midterm and exam and you'll do well.,12/30/2020,2.0,2.0,,5,N/A,5.0,5.0,1,No,1609366813000,Yes,1452,Yes,,Not sure yet,"['Hilarious', 'Caring', 'Respected']",people,people
