attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,average,average,average,0,36536028,0,,poor,2,HIS2300,"omg so boring and a tad sus. i felt like he hated us as students because why else would anyone do this job if you were so bad at it? He talks about Indigenous peoples like he's some sort of expert but my roommate was also in the class would always tell me ""um, he's wrong and that's kind of racist""",07/22/2022,3.0,3.0,,2,N/A,2.0,2.0,0,N/A,1658521292000,N/A,0,Yes,,B+,[],people,people
Mandatory,good,average,good,0,34849279,0,online,awesome,5,EAS4103,"Prof R&uuml;ck is one of the nicest profs I've had. I took EAS 1101 with him too and he's always been super lovely, kind, and caring. Very knowledgeable and sweet.",05/24/2021,3.0,3.0,,5,N/A,5.0,5.0,1,No,1621873892000,Yes,1452,Yes,,A+,"['Accessible outside class', 'Caring', 'Graded by few things']",people,people
Mandatory,average,average,average,0,34738936,0,,poor,2,HIS2300,"Saw the good ratings for this prof on here, figured he'd be a decent prof but turned out to be pretty overrated. Didn't strike me as super enthusiastic about the class and his grading criteria was unclear. Pretty dismissive (notably with the group presentations) and didn't really give much direction for the exam.",05/08/2021,3.0,3.0,,2,N/A,2.0,2.0,3,Yes,1620443562000,No,1452,Yes,,A-,"['Group projects', 'Participation matters', 'Get ready to read']",people,people
Mandatory,good,average,good,0,34569462,0,online,good,4,HIS2300,"Pretty good prof, the content is interesting and he teaches it well. There's a lot of reading assignments, but they're very easy to ace assuming you actually did the readings. Only complaint was a group project worth 30% of the course grade - felt a bit unfair that so much of your grade hinges on getting a good group, which I didn't..",04/18/2021,2.0,2.0,,4,N/A,4.0,4.0,1,No,1618768911000,Yes,1452,Yes,,N/A,"['Participation matters', 'Group projects', 'Get ready to read']",people,people
Not Mandatory,good,average,good,0,32778075,0,,awesome,5,EAS1101,"Great prof, fun class, super respectful and accessible. I'd take another course with him again any day. Lots of group discussions and class participation, interesting readings and content.",12/31/2019,2.0,2.0,,5,N/A,5.0,5.0,1,No,1577808858000,Yes,1452,No,,A,['Caring'],people,people
Mandatory,good,average,good,0,32699458,0,,awesome,5,EAS1101,Great prof! Super aware of his own privilege/limitations as a non-Indigenous person teaching an Indigenous studies course and is really good at facilitating discussion. Had guest speakers and a field trip which broadened the class experience. Easy A if you do the readings and reflect on them and connect it to the class material.,12/18/2019,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1576638139000,Yes,1452,Yes,,A+,"['Participation matters', 'Caring', 'Get ready to read']",people,people
Not Mandatory,good,average,good,0,32598300,0,,awesome,5,EAS1101,"Really nice guy, very dedicated to his subject. Interesting classes and fun assignments. loved the class wish I could take it again.",12/10/2019,2.0,2.0,,5,N/A,5.0,5.0,1,No,1576017251000,Yes,1452,Yes,,Not sure yet,"['Amazing lectures ', 'Respected', 'Caring']",people,people
Mandatory,good,average,good,16,31119657,0,,awesome,5,EAS1101,"We had to do weekly reading responses, but as long as you read the text and responded well you got 100%. He really cares about the subject and scheduled lots of speakers and class trips to enhance our learning. Excellent class, and would definitely take one of his classes again.",12/20/2018,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1545338485000,Yes,1452,Yes,,A,"['Participation matters', 'Get ready to read', 'Accessible outside class']",people,people
N/A,good,average,good,9,31103102,0,,good,4,EAS1101,"20% of your grade is from weekly reading responses and by just simply doing them is an easy 100%. The midterm and final require you to really pay attention in class and connect with the readings from each week. Also don't take a class immediately after this one, because he always goes over and gets mad if you leave while he's still lecturing",12/19/2018,2.0,2.0,,4,N/A,4.0,4.0,1,Yes,1545249537000,No,1452,Yes,,A-,['Get ready to read'],people,people
Mandatory,good,average,good,8,30880429,0,,good,4,EAS1101,20% of our grade was based on reading responses based on chapters from the readings or videos/ podcasts of the week and you got 100% on them if you proved that you did the readings. Prof Ruck is a really nice guy and teaches the course really well! The course itself is a MUST in my opinion great material and lots of guest speakers.,12/05/2018,2.0,2.0,,4,N/A,4.0,4.0,1,Yes,1544030238000,Yes,1452,Yes,,N/A,"['Inspirational', 'Caring']",people,people
