attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,average,average,average,0,36489954,0,,poor,2,PHI2396,"He just rambles on for the whole class and leaves it to the students to have an open discussion, which I suppose makes sense for a philosophy teacher, but most of the people who take this class are enrolled in a science program, so this kind of format is unfamiliar. Midterm poorly reflected the ""lecture content"", but the papers were graded fairly. ",06/27/2022,3.0,3.0,,2,N/A,2.0,2.0,0,Yes,1656341711000,N/A,0,Yes,,B+,"['Get ready to read', 'Tough grader']",people,people
Not Mandatory,poor,good,poor,0,36348299,0,,awful,1,PHI2396,"This class certainly had the potential to be interesting, but it was not. I did not learn a thing about bioethics. The textbook used was a pure ethics textbook and did not relate to bioethics. His expectations are extremely unclear for tests and papers. The live classes had no structure. By the end of the semester he became really rude. ",05/16/2022,4.0,4.0,,1,N/A,1.0,1.0,0,Yes,1652709368000,N/A,0,Yes,,A+,[],people,people
Not Mandatory,poor,good,poor,0,36343398,0,online,awful,1,PHI2396,"Very nice person but his course was a MESS. Lectures were one long rambling convrsation, with unclear connections to class content. Midterm was super hard and did not relate to what he taught. Almost never at his office hrs (held an O.H. while he was out on a run) and would reply to emails a week later. Provided bonus mrk assignment which was nice.",05/15/2022,5.0,5.0,,1,N/A,1.0,1.0,0,Yes,1652637194000,N/A,0,Yes,,A+,"['EXTRA CREDIT', 'So many papers', 'Graded by few things']",people,people
Not Mandatory,poor,good,poor,0,36325002,0,online,awful,1,PHI2396,"Midterm was tricky. Expectations unclear. Opportunities for bonus marks exist, but they're time-consuming. Near the end of the term, he was more impatient answering questions, which made the final exam all the more difficult and bothersome to complete. Just do everything you can to take bioethics with a diff prof. ",05/13/2022,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1652451998000,N/A,0,Yes,,N/A,"['Tough grader', 'So many papers']",people,people
Not Mandatory,average,good,average,0,36302185,0,online,poor,2,PHI2396,"He really got rude in the end in my opinion. At first he showed so much empathy and patience and understanding of a student, but as soon as that final came he got aggressive in his tone he used with us. No need to embarrass and ridicule students in front of a whole class and the blame of organization with bonus points is a you problem, not us Dr.M.",05/10/2022,4.0,4.0,,2,N/A,2.0,2.0,0,Yes,1652219303000,Yes,0,Yes,,A,"['So many papers', 'Get ready to read', 'Tough grader']",people,people
Mandatory,poor,good,poor,0,36255208,0,,awful,1,PHI2396,Very unclear with instructions for the position paper. The midterm was extremely hard and did not care. Hard to watch lectures.,05/05/2022,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1651778009000,N/A,0,Yes,,WD,['Tough grader'],people,people
Not Mandatory,poor,good,poor,2,36242738,0,online,awful,1,PHI2396,BEWARE of this prof! Never answers emails and hangs up on you after two minutes during office hours because there are too many students.  The grading is extremely harsh on papers and doesn't even make sense. Instructions are unclear for everything. His midterm had so many questions on it that were not covered. Textbook and lectures are useless.,05/04/2022,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1651695028000,N/A,0,Yes,,A-,['Tough grader'],people,people
Not Mandatory,poor,good,poor,1,36240167,0,,awful,1,PHI2396,"This is the worst course I've ever taken thanks to McK*nna. He didn't provide any instructions for the position paper or final exam. He didn't post the rubric for the final exam until 2 days before it was due, leaving many students confused and unsure of his expectations. He also tells his TAs to be super harsh with grading (according to a TA).",05/04/2022,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1651685061000,N/A,0,Yes,,B,['Tough grader'],people,person
Not Mandatory,poor,good,poor,2,36233986,0,online,awful,1,PHI2396,"This class was so unnecessarily difficult. The prof went on long tangents during class time - completely unrelated to class content. He did not prepare us for the one midterm, gave no guidance for the exams and paper and was unreachable by email. Instructions are so unclear and it's not like he does anything to help. Terrible class. Do not take. ",05/04/2022,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1651626907000,N/A,0,Yes,,Not sure yet,"['So many papers', 'Tough grader', 'Graded by few things']",people,people
Not Mandatory,average,good,average,4,36049463,0,online,poor,2,PHI2396,"After we had our midterm in Feb, his lectures became unstructured. Going to class a waste of my time. The only reason I didn't drop the course was because it was mandatory. If you like a strucutred class with clear instructions and helpful material, do yourself a favor and take another prof. DON'T TAKE HIM AT ALL COSTS!!! ",04/10/2022,4.0,4.0,,2,N/A,2.0,2.0,1,Yes,1649560007000,N/A,0,Yes,,Not sure yet,"['So many papers', 'Get ready to read']",people,people
