attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,good,good,0,36300937,0,online,good,4,MCG3307,"He was a great prof. I really liked the way he teaches via sketching on his tablet,lectures were in general interesting but a bit too theoretical but that's not because of the prof obviously.The course load was average but IMO,more exam-like questions had to be solved during the lectures and also more practical questions have to be uploaded on BS.
",05/10/2022,4.0,4.0,,4,N/A,4.0,4.0,0,N/A,1652213278000,Yes,0,Yes,,D+,"['Caring', 'Clear grading criteria', 'Accessible outside class']",people,people
Not Mandatory,good,average,good,0,36132142,0,online,awesome,5,MCG3306,"I had Professor Uchida for MCG 3306 and 3307. He was always ready to help, conveys everything clearly (you can always stay back for 15 mins or set up a meeting), and also has grace days to help you with assignments. Along with fairly easy concepts (3306 can be more time-consuming but 3307 gets better), it's a solid class overall!",04/22/2022,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1650655372000,Yes,0,Yes,,Not sure yet,"['Lecture heavy', 'Gives good feedback', 'Clear grading criteria']",people,people
Not Mandatory,good,average,good,0,36012832,0,online,awesome,5,MCG3307,"Great lectures, Prof. Uchida also records lectures and shares enough content to fully learn the material without attending class. I really appreciate his flexibility, great course overall and material is light.",04/03/2022,2.0,2.0,,5,N/A,5.0,5.0,1,N/A,1649004893000,Yes,0,Yes,,A,"['Respected', 'EXTRA CREDIT', 'Caring']",people,people
N/A,average,good,average,0,35599302,0,online,average,3,MCG3306,"I find his lectures a bit dry, but there's not much that can be done since the course content itself is dry. Your grade depends mostly on the assignments, which aren't too bad. The worst part of the final exam. He only gives 2 hours to do the final and the questions are not easy. You have to really know your stuff to finish in time.",12/19/2021,5.0,5.0,,3,N/A,3.0,3.0,1,No,1639949031000,No,1452,Yes,,Not sure yet,['Tough grader'],people,people
Mandatory,good,average,good,0,35479802,0,,awesome,5,MCG3306,Uchida is a really solid professor. He is incredibly knowledgeable in what he is teaching and is able to explain it well. Your grade is mostly dependent on assignments which aren't too bad. Exams can be tricky.,12/12/2021,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1639282595000,Yes,1452,Yes,,Not sure yet,"['Amazing lectures ', 'Hilarious']",people,people
Mandatory,good,good,good,0,34290810,0,,awesome,5,MCG3306,"All around great prof. taught during COVID-related distance learning. By far one of the best profs at UOttawa. Very fair, gives great lectures, and very funny. Work hard, attend all DGD, ask questions, participate if possible and you will be just fine. Exams were a tad more difficult then expected. Good luck!",01/18/2021,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1611010204000,Yes,1452,Yes,,B+,"['Amazing lectures ', 'Hilarious']",people,people
Mandatory,average,good,average,0,34246876,1,online,poor,2,MCG3306,"Teaches content in a boring and unstimulating way. Not too compassionate. Gives little time for exams and is intolerant of late submissions. Thinks midterm is easy, and if students say otherwise, the finals become even harder. If stuck anywhere in the exam, clearly state reasonable assumptions and move on.",01/07/2021,4.0,4.0,,2,N/A,2.0,2.0,1,No,1609985781000,No,1452,Yes,,N/A,"['Tough grader', 'Lecture heavy']",person,people
Not Mandatory,good,good,good,0,33151437,0,,awesome,5,MCG3307,"Uchida is a very good lecturer who explains concepts clearly. However, the material for control systems is hard. Tests are relatively hard, but pretty fair. The project is short and should be easy to get a good grade in with a bit of effort.",04/28/2020,4.0,4.0,,5,N/A,5.0,5.0,1,No,1588116095000,Yes,1452,Yes,,Not sure yet,"['Caring', 'Group projects']",people,people
Not Mandatory,good,average,good,0,33112111,0,,awesome,5,MCG3307,"A fantastic professor! Professor Uchida knows the course material well and conveys it excellently! His lectures and course notes are well organized, making learning the content much easier. The material is fairly easy to understand and very interesting. The assignments given are a great learning tool and the midterm/exam cover the material well.",04/23/2020,2.0,2.0,,5,N/A,5.0,5.0,1,No,1587649119000,Yes,1452,Yes,,Not sure yet,"['Gives good feedback', 'Amazing lectures ', 'Clear grading criteria']",people,people
Not Mandatory,average,good,average,0,33086066,1,,poor,2,MCG3307,He tries to convey the material but he is very dry with the material. I went to most of the class and would fall asleep half way through (7-8:30) because he didnt make the material seem interesting at all. The course material is very difficult to understand and the professor makes it seem that much harder.,04/19/2020,5.0,5.0,,2,N/A,2.0,2.0,1,Yes,1587326505000,No,1452,Yes,,B,"['Tough grader', 'Get ready to read', 'Lecture heavy']",person,people
Mandatory,good,good,good,0,32227996,0,,awesome,5,MCG3307,"Easily the best prof in the engineering department at uOttawa. Knows his material like the back of his hand but the course is pretty tough. Show up to every class; for some reason, people just stopped showing up (he posts slides) then complain about getting a 40 on his midterm. An inspirational professor who makes you proud of being an engineer!",09/13/2019,5.0,5.0,,5,N/A,5.0,5.0,1,No,1568415728000,Yes,1452,Yes,,A,"['Respected', 'Caring', 'Inspirational']",people,people
N/A,good,average,good,0,31734521,0,,awesome,5,MCG3307,"An amazing Prof who both knows the material and knows how to explain the material. His lectures move quick, but he provides all the lecture slides and his notes online in case you miss anything. He was always available to help, and gives really detailed feedback. The material isn't easy, but it's taught exceptionally, and you can tell he cares.",05/01/2019,3.0,3.0,,5,N/A,5.0,5.0,1,No,1556736473000,Yes,1452,Yes,,A+,"['Gives good feedback', 'Caring', 'Group projects']",people,people
