attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,36661919,0,,awesome,5,ECOR1043,"All what I can say is: a great lecturer, and he cares! Thank you professor Sayde for everything :-)",09/26/2022,2.0,2.0,,5,N/A,5.0,5.0,0,Yes,1664230994000,Yes,0,Yes,,N/A,"['Amazing lectures ', 'Inspirational']",people,people
Not Mandatory,good,poor,good,1,36624131,0,,awesome,5,ECOR1043,"Prof Sayde made me enjoy solving circuits, his explanations of the theory part of the course made circuit analysis much simpler. He is very caring and kind, always smiling. 

Thank you Professor!",09/01/2022,1.0,1.0,,5,N/A,5.0,5.0,0,N/A,1662065514000,Yes,0,Yes,,A+,"['Respected', 'Amazing lectures ', 'Caring']",people,person
Not Mandatory,good,average,good,0,36522617,0,,awesome,5,SYSC3006,"This guy is one of the few decent teachers, all he needs to teach the concept of computer architecture is chalk and a blackboard! Attend all lectures and labs, ask questions and you will get a good grade. His exams fairly cover of what is seen in lectures and labs.",07/15/2022,3.0,3.0,,5,N/A,5.0,5.0,0,N/A,1657847039000,Yes,0,Yes,,A+,"['Respected', 'Accessible outside class', 'Caring']",people,people
Not Mandatory,good,average,good,0,36516620,0,,awesome,5,ECOR1044,"Mechatronics is course that covers several aspects of engineering, which requires a multidisciplinary instructor. Professor Sayde demonstrated an incredible multidisciplinary capacity, the readings were well prepared and detailed. The teacher answered all my questions effectively and clearly, which helped me to get an excellent grade. Thanks!",07/12/2022,2.0,2.0,,5,N/A,5.0,5.0,0,N/A,1657590037000,Yes,0,Yes,,A+,"['Inspirational', 'Group projects', 'Clear grading criteria']",people,people
Not Mandatory,poor,average,poor,0,36502449,1,,awful,1,SYSC3006,"I don't understand how this guy is rated so high. He is the worst professor. Can barely speak English, lectures are extremely boring and pointless, and is extremely careless in his test writing. Our final exam had typos in probably 80% of the questions. Fortunately the course is pretty easy so just read the posted notes and you'll do fine.",07/04/2022,2.0,2.0,,1,N/A,1.0,1.0,0,N/A,1656939892000,N/A,0,Yes,,B+,"['Graded by few things', 'Get ready to read']",person,people
N/A,good,good,good,1,35695485,0,online,good,4,CEG3536,"This is a really hard course to teach, but the professor is very nice and always makes sure that things are going smoothly. Labs are a bit too time consuming. he is AMAZING and VERY VERY helpful during office hours and is always ready to put in his max effort to make sure a student understands and feels confident. I didn't like BS sequential exams",01/04/2022,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1641269201000,Yes,1452,Yes,,N/A,"['Respected', 'Get ready to read', 'Group projects']",people,person
Not Mandatory,average,poor,average,0,35603100,0,online,average,3,CEG2536,"If you love asynchronous classes, this teacher is for you. He speaks slowly so be ready to speed up the lectures, but if you take the time to listen to what he explains (bc the slides are messy), it's really easy to understand. I watched the videos, took notes, watched the tutorials and had 100%. Labs are confusing so find a good partner. HE CARES",12/20/2021,1.0,1.0,,3,N/A,3.0,3.0,1,No,1639973680000,Yes,1452,Yes,,A+,"['Caring', 'Group projects']",people,people
Not Mandatory,good,good,good,0,35167301,0,online,awesome,5,SYSC3006,"Great course to take honestly; I really appreciated the discord server as it allowed me to engage with my pears more and made it much easier to ask questions regarding content, and easier to get answers, since I can just scroll through what other people have asked. Labs really helped to understand the content. Overall, a very enjoyable course!",10/28/2021,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1635465150000,Yes,1452,Yes,,A,"['Gives good feedback', 'Respected', 'Accessible outside class']",people,people
Not Mandatory,good,average,good,0,35093863,0,online,awesome,5,ELG4137,"Principles and Applications of VLSI Design: This class was great. There was a good amount of questions at the end of chapters where they gave solutions later on. It helped a lot. Also the labs had a good progression and the lectures where easy to follow, complete in detail and the teacher answered my questions really quick.",09/29/2021,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1632902540000,Yes,1452,Yes,,A+,"['Group projects', 'Gives good feedback', 'Respected']",people,people
Not Mandatory,good,average,good,0,34901674,0,online,awesome,5,ELG4137,It was a blessing to have Professor Sayde this semester. His choice to make the course primarily asynchronous made the content easier to learn. His video lectures are informative and well prepared. I especially appreciated how he connected the course content with real world applications.,06/09/2021,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1623212444000,Yes,1452,Yes,,A+,"['Respected', 'Gives good feedback', 'Accessible outside class']",people,people
