attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,0,36422247,0,,awesome,5,HSS3105,The greatest course I took in university! So informative and the professor did an amazing job at conveying the information during lectures. Was easy to memorize because the material is very interesting. :),05/30/2022,2.0,2.0,,5,N/A,5.0,5.0,0,N/A,1653893010000,Yes,0,Yes,,A+,"['Lecture heavy', 'Amazing lectures ', 'Inspirational']",people,people
Mandatory,poor,good,poor,0,36186331,0,online,awful,1,HSS3105,"Tests on the most insignificant and small details possible. Makes you watch hour long documentaries and expects you to remember details like the cost of a cab a character took to the hospital. How does that show our knowledge on global health? Doesn't care about her students and gave no time, 120 questions for 120 min on final worth 40%, AVOID.",04/28/2022,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1651182414000,N/A,0,Yes,,Not sure yet,"['Lots of homework', 'Get ready to read', 'Tough grader']",people,people
Not Mandatory,good,average,good,0,36128456,0,online,awesome,5,HSS3105,Really enjoyed this class. it's super interesting and touches on a lot of the world's issues. There is a lot of documentaries which I think are necessary in order to show the real life experiences. I also enjoyed watching videos on my bed instead of hard core studying. Exams are straightforward as long as you watch the videos and go over the slides,04/22/2022,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1650602597000,Yes,0,Yes,,A+,[],people,people
Not Mandatory,good,average,good,0,36050420,0,online,good,4,HSS3105,"Can feel overwhelming and frustrating cuz there is so many videos, documentaries, notes, textbook, articles for every class and midterms are long with long answer, MC, T/F ect... But the material is interesting and everything is related. Exams are straightforward. some questions are who, what, when about the videos just to see if you watched it.",04/10/2022,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1649612586000,Yes,0,Yes,,A+,[],people,people
Mandatory,average,good,average,0,35965766,0,,poor,2,HSS3105,Her powerpoint are so disorganized with random colours everywhere. There are so many videos and readings. I took SSS 2110 with her and she uses all the same videos... concepts and articles seem outdated.  Her tests are extremely long. Make sure you attend class if you want a good mark because she excludes things in lecture on her posted ppts,03/23/2022,4.0,4.0,,2,N/A,2.0,2.0,1,Yes,1648048021000,N/A,0,Yes,,Not sure yet,"['Test heavy', 'Get ready to read']",people,people
Mandatory,poor,poor,poor,0,35739031,0,,awful,1,GRT2100,Worst prof I ever had. Is low key racist and says super inappropriate things that are outdated and &quot;backed up by studies&quot; that are from the previous millenium. One of the only topics she included on Indigenous people was concluding that they &quot;just sniff gas&quot;. Just awful.,01/11/2022,1.0,1.0,,1,N/A,1.0,1.0,1,No,1641945193000,No,1452,Yes,,A+,[],people,people
Mandatory,poor,average,poor,0,35700908,0,,awful,1,SSS4110,Worst professor I've ever had. Hard marker and won't explain why you lost marks. Do not take if you want to maintain a high GPA.,01/05/2022,3.0,3.0,,1,N/A,1.0,1.0,1,No,1641347852000,No,1452,Yes,,N/A,"['Tough grader', 'Participation matters']",people,people
N/A,average,average,average,0,35521503,0,online,average,3,SSS2110,"I found the material and the way it was presented by professor Edmonds to be very informative and clear, although I think it was a bit redundant when we discussed the mandatory readings in almost the same amount of detail as the reading itself. Professor Edmonds doesn't really engage with her students at all, and we had to ask questions on chat.",12/14/2021,3.0,3.0,,3,N/A,3.0,3.0,1,Yes,1639511542000,Yes,1452,Yes,,N/A,"['Get ready to read', 'Lecture heavy']",people,people
Mandatory,average,average,average,0,35366567,0,online,poor,2,SSS2110,I took this class as an elective and am very disappointed by the outcome - prof presents very outdated material and adds to that with her own outdated views. Two midterms and a final all proctored in Zoom and took 4+ weeks for results to come back for each. Textbook is expensive. Also: her slides are unreadable if you're colourblind. Avoid.,12/04/2021,3.0,3.0,,2,N/A,2.0,2.0,1,Yes,1638642408000,No,1452,Yes,,A+,"['Get ready to read', 'Test heavy']",people,people
Mandatory,good,average,good,0,35022782,0,,awesome,5,POL4162,"I forgot to rate her last year so heres my very late review. Professor Edmonds gives very interesting lectures, shes very accommodating for those who do CSL (I wanted to go in a healthcare profession and she allowed me to do a more hands-on placement so I could gain experience and add to my resume) and shes just very sweet. I highly recommend!",08/12/2021,2.0,2.0,,5,N/A,5.0,5.0,1,No,1628776210000,Yes,1452,Yes,,A,"['Hilarious', 'Amazing lectures ', 'Caring']",people,people
