attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,good,good,0,36552277,0,online,awesome,5,PAP1301,"He provided a perfect first year public admin class. The lectures were often dry due to the material, but he found a way to incorporate his dad-like humour and made them somewhat enjoyable to watch. I didn't do any of the readings but the expectations and grading for each assignment were always clear and I did better in the class than I expected.",07/31/2022,4.0,4.0,,5,N/A,5.0,5.0,0,N/A,1659239445000,Yes,0,Yes,,A+,"['Graded by few things', 'Accessible outside class', 'Clear grading criteria']",people,people
Not Mandatory,poor,good,poor,0,36290592,0,online,awful,1,PAP1301,"He has a natural passion for teaching, which is very good, but the content of his class has nothing to do with the three assignments. After about 2 months of study, I felt like I was studying political science instead of public administration, but I was asked to write an essay of about 2000 words to answer what is public administration. Avoid!",05/09/2022,5.0,5.0,,1,N/A,1.0,1.0,0,N/A,1652135044000,N/A,0,Yes,,WD,"['Lots of homework', 'Tough grader', 'So many papers']",people,people
Not Mandatory,good,average,good,0,35977684,0,online,awesome,5,PAP3310,"Professor Cooper was awesome! He made the course very application based, with half our grade coming from our final research project. A lot of what we learned seemed daunting at first but he really gives you all the tools to do the assignment. Expectations were clear, lectures were great guides for the assignments, and he made class interesting!",03/26/2022,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1648257185000,Yes,0,Yes,,Not sure yet,"['Clear grading criteria', 'Amazing lectures ', 'Graded by few things']",people,people
Mandatory,good,good,good,0,35718292,0,online,good,4,PAP1301,"He's very passionate about the subject he teaches. His assignments are difficult but very rewarding once you finish. Although his assignments don't relate to course material, attending class provides clarification on some aspects of public administration (even when his slides have one sentence on them). I'd love to have him again",01/08/2022,4.0,4.0,,4,N/A,4.0,4.0,1,No,1641607030000,Yes,1452,Yes,,A+,"['Clear grading criteria', 'Respected', 'Graded by few things']",people,people
Not Mandatory,average,good,average,0,35679620,0,online,average,3,PAP1301,"dr. cooper is a great person and is very passionate about his work, but gives very unclear assignment expectations and only further confuses you when you ask questions. none of his assignments had anything to do with course material - you didn't ever have go to class to do assignments.",12/31/2021,4.0,4.0,,3,N/A,3.0,3.0,1,No,1640915179000,No,1452,Yes,,N/A,"['Caring', 'Accessible outside class']",people,people
Not Mandatory,good,good,good,0,35552662,0,,good,4,PAP1301,Respected prof who is always extremely passionate in his lectures. Readings and lecture are not mandatory as the only 3 assignments are unrelated to course material. He takes a lot of time to explain assignments and answer questions. Assignments equip you extremely well with research and critical thinking skills for future courses.,12/16/2021,4.0,4.0,,4,N/A,4.0,4.0,1,No,1639631123000,Yes,1452,No,,A+,"['Inspirational', 'Clear grading criteria', 'Respected']",people,people
Not Mandatory,average,average,average,0,35294535,0,online,average,3,PAP1301,The assessment assignments used were not representative of the material seen in class. We had 3 assignments to complete in all and none of them included the material seen in class.,11/23/2021,3.0,3.0,,3,N/A,3.0,3.0,1,No,1637706283000,No,1452,Yes,,A+,"['Graded by few things', 'Get ready to read']",people,people
Not Mandatory,good,good,good,0,34949714,0,,awesome,5,PAP1301,"All around great prof/lecturer, who wants to see his students succeed. He even let my 5-year old sit in on a lecture with me, when her daycare was cancelled last minute! &#55357;&#56397;",07/02/2021,4.0,4.0,,5,N/A,5.0,5.0,1,No,1625224529000,Yes,1452,Yes,,A-,"['Amazing lectures ', 'Clear grading criteria', 'Inspirational']",people,people
Not Mandatory,good,poor,good,0,34011925,0,online,good,4,PAP1301,"Grade was split 50/50 with two moderately sized essays. This decision was rather unpopular with many in the class but honestly, having to stress about one less midterm and one less final exam and absolutely no hidden homework is invaluable. Incredibly easy grade. As for the class itself, if you're willing to pay attention, he gives great lectures!",12/10/2020,1.0,1.0,,4,N/A,4.0,4.0,1,No,1607573947000,Yes,1452,Yes,,A+,"['Gives good feedback', 'Graded by few things', 'Clear grading criteria']",people,people
Not Mandatory,good,poor,good,0,33817062,0,online,awesome,5,PAP1301,"Super passionate about public administration, which makes the lectures easy to follow through. We were assessed on two papers, so yes 50/50 grading scheme. Seemed petrifying but if you pace yourself properly it really isn't bad, the grading criteria is very very clear. Helpful guy, great TA's, honestly love this class.",11/14/2020,1.0,1.0,,5,N/A,5.0,5.0,1,No,1605377982000,Yes,1452,Yes,,Not sure yet,"['Clear grading criteria', 'Respected', 'Gives good feedback']",people,people
