attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,poor,good,1,26312087,2,,awesome,5,MAT1341,This prof is amazing,04/17/2016,1.0,1.0,,5,N/A,5.0,5.0,1,No,1460858552000,Yes,1452,Yes,,A+,"['Amazing lectures ', 'Hilarious']",people,person
Not Mandatory,good,poor,good,0,26312080,1,,awesome,5,MAT1320,This man is a beautiful man and a hype guy,04/17/2016,1.0,1.0,,5,N/A,5.0,5.0,1,Yes,1460858430000,N/A,1452,Yes,,A+,[],person,people
Mandatory,good,average,good,0,26254126,5,,awesome,4,MAT1320,"Had Washun for my first year calc, he was nice and answered questions during class, I went to his office hours and he was more then happy to explain in more detail what he had said during the lectures. He teaches a first year, first semester math course so if you don't study and just party you will do poorly. Don't let these comments scare you.",04/07/2016,3.0,3.0,,5,N/A,4.5,4.5,1,Yes,1460069527000,N/A,1452,Yes,,A+,"['Caring', 'Gives good feedback']",people,people
Mandatory,good,good,average,0,25765864,1,,good,4,MAT1320,"Dr. Wong is fairly early in his career, and still learning how to teach math effectively to a broad variety of different people with different ambitions, so that may be something to keep in mind; however, he also shows a rather acute intent to learn how to improve his own ways, so providing him feedback where possible should also be kept in mind.",12/18/2015,4.0,4.0,,3,Sorta interested,3.5,3.5,1,Yes,1450469297000,N/A,1452,Yes,,A,"['Tough grader', 'Gives good feedback']",person,people
Not Mandatory,good,average,good,1,24922638,5,online,good,4,MAT1320D,Gives more than perfect feedbacks,05/31/2015,2.0,2.0,,4,Sorta interested,4.0,4.0,1,Yes,1433049721000,N/A,1452,Yes,,A+,['Caring'],people,person
Mandatory,poor,good,average,1,24785105,0,,poor,1,1320,"Was pretty terrible for lectures and midterms, but was helpful at office hours. If you do the work you'll pass... but getting a high mark is really tough. Would recommend another prof if it's possible.  ",05/09/2015,5.0,5.0,,3,Meh,2.0,2.0,1,Yes,1431181057000,N/A,1452,Yes,,N/A,['Tough grader'],people,person
N/A,average,good,average,6,24747910,0,,good,3,MAT1320,"Since he has accent, he should talk less fast. The course itself is really hard if you barely have knowledge of calculus before taking this course. I was an arts student in high school, so I don't really have good foundations in math. However, I still passed it without putting lots of efforts. I guess he's not that bad unless you aim to get A+.",05/05/2015,5.0,5.0,,4,Meh,3.5,3.5,1,No,1430855197000,N/A,1452,Yes,,N/A,['Tough grader'],people,people
N/A,average,good,average,2,24446722,0,,poor,3,MAT1320,"God awful! The accent makes it kind of difficult to understand what he's saying. Doesn't mean you'll fail the class, if you work you'll be okay but, not a good professor. Try any other professor if possible.",03/10/2015,5.0,5.0,,1,Meh,2.0,2.0,1,No,1425947047000,N/A,1452,Yes,,N/A,['Tough grader'],people,people
N/A,poor,good,poor,4,24385990,0,,awful,1,MAT1320,This prof just doesn't know how to teach. Drop his course as soon as you can.,02/15/2015,5.0,5.0,,1,Meh,1.0,1.0,1,Yes,1424013397000,N/A,1452,Yes,,N/A,[],people,people
N/A,poor,good,poor,3,24364110,0,,awful,1,MAT1320,possibly the worst professor ever. doesn't know how to speak English. avoid at all cost or drop the course !!,02/06/2015,5.0,5.0,,1,Meh,1.0,1.0,1,Yes,1423185198000,N/A,1452,Yes,,N/A,[],people,people
N/A,poor,good,poor,1,24314464,0,,awful,1,MAT1320,"Horrible at explaining the material. I had a friend who took the same course that didn't believe he could be so bad, but when she came to class with me she agreed. At least the tests weren't terrible. He's also not very helpful after class. ",01/21/2015,4.0,4.0,,1,Meh,1.0,1.0,1,Yes,1421830401000,N/A,1452,Yes,,D+,['Lecture heavy'],people,person
N/A,average,average,average,1,24258654,0,,poor,2,MAT1320,"His lectures were amusing and funny. However, he's a tough grader. Not to mention, he's not helpful at all after the lecture is done. I one time asked him when his office hours were so I can check my exam, he told me to check online. Funny thing is that it was right after the lecture, wasn't that hard to tell me. The midterm and exams were okay tho",01/09/2015,3.0,3.0,,2,Sorta interested,2.0,2.0,1,Yes,1420797653000,N/A,1452,Yes,,N/A,"['Hilarious', 'Tough grader']",people,person
N/A,good,poor,good,2,23622537,9,,awesome,5,MAT1320,He is an amazing prof. 1010 would take again,10/01/2014,1.0,1.0,,5,It's my life,5.0,5.0,3,Yes,1412169727000,N/A,1452,Yes,,INC,"['Inspirational', 'Hilarious', 'Respected']",people,people
N/A,average,average,poor,3,23604717,0,,poor,2,MAT1341,"People give this guy a hard time but he's not THAT bad. Yeah, he picks on the people that talk in class, but its pretty hilarious. He doesn't explain things the best, but the notes are okay. Overall, the subject matter isn't that difficult once you understand it. I found the text book really helpful. ",09/21/2014,3.0,3.0,,1,Low,1.5,1.5,1,Yes,1411318257000,N/A,1452,Yes,,N/A,['Get ready to read'],people,people
Not Mandatory,poor,good,poor,2,23180647,1,,awful,1,MAT1341,"I just loved one thing when he asked the class if we had any ""QUESTIONS??""Take my advice JUST AVOID THIS GUY FOR LINEAR",05/06/2014,5.0,5.0,,1,Meh,1.0,1.0,1,No,1399407414000,N/A,1452,N/A,,N/A,[],person,people
N/A,poor,good,poor,0,23180546,1,,awful,1,MAT1341,This guy is really bad at explaining simple concepts.,05/06/2014,5.0,5.0,,1,Low,1.0,1.0,1,No,1399406666000,N/A,1452,N/A,,N/A,[],person,people
Not Mandatory,poor,good,poor,0,23087451,0,,awful,1,MAT1341,He is really not good as a teacher.,04/23/2014,5.0,5.0,,1,Meh,1.0,1.0,1,No,1398284864000,N/A,1452,N/A,,B+,[],people,people
N/A,average,good,average,0,22996732,0,,poor,2,MAT1341,"Confusing. Hard marker. Takes long to reply to emails. Calls people out for talking in class. Rarely uses the textbook. Goes kind of fast. The notes are helpful but he doesn't really explain his notes that well, so you gotta read it again after class",04/06/2014,5.0,5.0,,2,Meh,2.0,2.0,1,No,1396809782000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,good,poor,2,22977984,0,,poor,2,MAT1341,"This prof ruin lives. He has no passion in teaching, and does not care about his student at all. Avoid.",04/02/2014,5.0,5.0,,1,Meh,1.5,1.5,1,Yes,1396399509000,N/A,1452,N/A,,N/A,[],people,people
Not Mandatory,poor,good,poor,0,22968210,1,,awful,1,MAT1341,He is one horrible professor who is dependent on the other professor so that means he teaches the basics and the other prof makes the midterms/exams for which is impossible to do based on his notes. Guess what the class avg was for both midterms? Both were barely 40%...There is no way anyone can do good in that course! Jesus!,03/31/2014,5.0,5.0,,1,Meh,1.0,1.0,1,No,1396261153000,N/A,1452,N/A,,F,[],person,people
Not Mandatory,poor,good,poor,0,22955147,0,,awful,1,MAT1341,"Switch if you are not good at self teaching complex multi dimensional math.., terrible teaching strategy with little support",03/27/2014,4.0,4.0,,1,Sorta interested,1.0,1.0,1,Yes,1395920863000,N/A,1452,N/A,,N/A,[],people,people
Mandatory,poor,good,poor,0,22946899,0,,awful,1,MAT1341,"Terrible. He uses really basic examples in class, but then expects that you can understand how to do what he asks on the midterms and exams. He will single people out if they so much as talk during class, he very vague and doesn't explain anything. If you can, drop it and find a nother prof for this course.",03/25/2014,5.0,5.0,,1,Meh,1.0,1.0,1,No,1395775298000,N/A,1452,N/A,,INC,[],people,people
N/A,poor,good,poor,0,22934115,0,,awful,1,MAT1341,"Honestly, the worst teacher I have ever had. If you get him, drop the class right away.",03/21/2014,5.0,5.0,,1,Meh,1.0,1.0,1,No,1395432637000,N/A,1452,N/A,,N/A,[],people,people
Not Mandatory,poor,good,poor,0,22576357,0,,poor,1,MAT1341,Textbook and notes are a lot more useful,12/16/2013,4.0,4.0,,2,Low,1.5,1.5,1,No,1387220290000,N/A,1452,N/A,,N/A,[],people,people
Mandatory,good,poor,good,1,22391711,0,,awesome,5,MAT1341,Class was a challenging class and other people are just mad cuz bad.,11/26/2013,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1385470455000,N/A,1452,N/A,,N/A,[],people,person
Not Mandatory,average,good,average,0,22380260,0,,poor,2,MAT1341,"Teacher teaches very fast ,  rarely cares about his students  and the TA is horrible .I find it hard to grasp his concepts. My advice to you is  to read his notes and do questions from the book because that's the only thing that could save you in MAT1341",11/24/2013,4.0,4.0,,2,Low,2.0,2.0,1,No,1385308448000,N/A,1452,N/A,,N/A,[],people,people
Not Mandatory,average,good,average,0,22380225,0,,poor,2,MAT1341,He often speaks fast and his explanations are vague. Reading the textbook is a lot more worthwhile.,11/24/2013,4.0,4.0,,2,Meh,2.0,2.0,1,Yes,1385307888000,N/A,1452,N/A,,N/A,[],people,people
