attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,0,33824111,0,,awesome,5,PSY3136,"As a linguistics student, I found this course a breeze- its pretty much an easier version of 1st language acq. Theres a big group project so get with the smart people, and he also gives you marks for participation. Hes super interesting and really really knowledgeable about the content and overall just a great prof and funny guy.",11/16/2020,3.0,3.0,,5,N/A,5.0,5.0,1,No,1605545708000,Yes,1452,Yes,,A,"['Participation matters', 'Hilarious', 'Amazing lectures ']",people,people
Mandatory,good,average,good,0,33274932,0,,awesome,5,PSY3136,"He's a great prof. He really cares about his students getting good marks and he provides us with all the tools to succeed. I'm not sure how he was 10 years ago, but now, he seems to have softened with age",05/12/2020,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1589304949000,Yes,1452,Yes,,A+,"['Lots of homework', 'Participation matters', 'Respected']",people,people
Not Mandatory,good,average,good,0,30204634,0,,awesome,5,PSY3136,"Wonderful professor who knows so much about language development and is excellent at communicating the course material. Attendance isn't mandatory but the slides he posts are intentionally confusing, so going to class helps a lot. Don't bother buying the textbook ($$$), his lectures have all the info you'll need.",05/29/2018,3.0,3.0,,5,N/A,5.0,5.0,1,No,1527601627000,Yes,1452,Yes,,A+,"['Participation matters', 'Tough grader', 'Amazing lectures ']",people,people
Mandatory,good,average,good,1,30173449,0,,awesome,5,PSY3136,"He's is one of the best professors I've ever had. He really cares about what he's teaching and this makes the class extremely interesting. He doesn't mark hard, and as long as you read the textbook you can do very well in the class. Would definitely take another class with him. He is always willing to answer questions.",05/22/2018,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1527030481000,Yes,1452,Yes,,A-,"['Gives good feedback', 'Participation matters']",people,person
Mandatory,poor,good,poor,0,29627648,2,,awful,1,PSY3136,"I'm a successful fourth year student taking a third year psychology course. I often take them for fun, and excel in them. This is the worst course I've ever had with the worst prof I've ever had. He is arrogant, and treats everyone like linguistic students (rambles with complex concepts), and the midterm is pure memorization of EVERYTHING to the T.",03/06/2018,5.0,5.0,,1,N/A,1.0,1.0,1,No,1520367177000,No,1452,Yes,,Not sure yet,"['Tough grader', 'Test heavy']",people,people
Mandatory,average,good,average,0,29604102,0,,poor,2,PSY3136,"I found that professor Fennell is very passionate about his work and to be ok as a professor. When he lectures, he makes it sound like we should already know everything about the topics he talks about, which most of us don't. His exams are difficult and require you to know EVERYTHING by heart. I came to school to learn not to memorize",02/27/2018,5.0,5.0,,2,N/A,2.0,2.0,1,Yes,1519771565000,No,1452,Yes,,Not sure yet,"['Lecture heavy', 'Test heavy', 'Tough grader']",people,people
Mandatory,good,average,good,1,28488587,0,,good,4,PSY3136,"Great course material, but Chris rambles and has superiority complex AF. he only goes through like 3-4 slides a class btw so... Participation and thought papers in class are easy As. Midterm and final are graph/study heavy so remember the graphs and procedures well! Follow the research paper grading criteria to the letter and you should be fine :)",06/27/2017,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1498551053000,No,1452,Yes,,A-,['Participation matters'],people,person
Mandatory,good,good,good,0,27786912,0,,good,4,PSY3136,"Makes class interesting. Easy to do well if you study and complete discussion points. Follow the grading scheme for the paper. For midterms, focus on graphs and studies. Overall a funny and entertaining prof. Would take again for sure.",01/29/2017,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1485716003000,Yes,1452,Yes,,A,[],people,people
Mandatory,good,average,good,0,27737230,1,,good,4,PSY3136,"He's a great prof. He is also very passionate about language development, although as a psych student taking this course, I found the linguistic aspect to be very heavy. It was being taught like a 3rd year Linguistics course instead of a Psychology course in which some students have never taken linguistics before. About 9 chapters on the first test",01/16/2017,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1484575870000,Yes,1452,Yes,,C,"['Tough grader', 'Group projects', 'Test heavy']",person,people
Not Mandatory,good,good,good,0,27618221,0,,awesome,5,PSY3136,"Participation (5%) and 2 mini thought research papers (5% each) easy grade boosters, group or indiv. research paper (25%)- just follow rubric to a key,  midterm and final same format each- mc & some short answer. Lots of information but if you go to class and pay attention, take some notes you'll be fine. Fairly funny, great guy! Don't need txtbook",12/24/2016,4.0,4.0,,5,N/A,5.0,5.0,1,No,1482600027000,Yes,1452,Yes,,Not sure yet,"['Respected', 'Clear grading criteria', 'So many papers']",people,people
N/A,good,good,good,0,27321694,1,,good,4,PSY3136,"He's a great lecturer, funny and passionate! However, you have to earn marks for participation (or 10 online discussion posts), 2 thought papers, 1 research paper, 1 midterm and 1 final... it was a lot of work!! He's a difficult marker, mc and short awnsers are tricky! A lot of memorizing. The readings are on ave 10 pages.",12/03/2016,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1480788665000,Yes,1452,Yes,,N/A,"['Participation matters', 'Lots of homework', 'Tough grader']",person,people
N/A,good,good,average,0,26417313,0,,average,4,PSY3136,"The professor is clear and a great lecturer, but that's where the pros end. 10 forum discussions, 2 thought papers, 2 exams, and 1 term paper makes for a heavy workload. The term paper was graded very harshly. His MC is easy to study for but his SA questions are brutal (yet not worth much). I found the course content boring, which didn't help.",04/29/2016,5.0,5.0,,2,N/A,3.0,3.0,1,No,1461944503000,N/A,1452,Yes,,B+,"['Lots of homework', 'Tough grader']",people,people
N/A,average,good,average,0,25786401,0,,average,2,PSY3136,Assumes a strong authority behind his teaching. His lack of uncertainty is very worrisome. Otherwise his tests reflect the class material and he gets the job done. Was not a fan of his teaching style nor his personality but I can't say much else other than I can't quite put my finger on why I didn't enjoy his class.,12/21/2015,4.0,4.0,,3,Sorta interested,2.5,2.5,1,No,1450658727000,N/A,1452,Yes,,B+,"['Lecture heavy', 'Clear grading criteria']",people,people
N/A,good,average,good,0,25410074,0,,awesome,5,PSY3136,"Prof. Fennell is a great lecturer! He's straight forward and entertaining, finding the balance between actually TEACHING material and making it enjoyable. His tests are of average difficulty - they aren't impossible but you can't breeze through them with minimal studying. The textbook is easy to read, though, so don't stress too much over it.",11/13/2015,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1447433029000,N/A,1452,Yes,,N/A,"['Hilarious', 'Clear grading criteria', 'Amazing lectures ']",people,people
Mandatory,good,average,good,1,24189570,1,,good,5,PSY3136,One of the best professors in the psych department at the University of Ottawa. Is an expert in the field and brings specific examplesstudies (some of his own) to help you understand. Loved the class. You will most likely fail if you don't attend. If you take good notes in class you don't even need to read the textbook.  ,12/26/2014,2.0,2.0,,3,Really into it,4.0,4.0,1,No,1419612707000,N/A,1452,Yes,,A+,"['Amazing lectures ', 'Clear grading criteria']",person,person
N/A,good,average,average,0,23772973,0,,average,5,2301AND33XX,"Good lecturer and fair grader, so I would definitely recommend taking his classes.  However, as a research collaborator and mentor he is one of the worst I've encountered.  After a miserable experience volunteering in his lab, and I was lied to about receiving a reference for graduate school in return.   Work elsewhere. ",11/09/2014,3.0,3.0,,1,Really into it,3.0,3.0,1,Yes,1415539816000,N/A,1452,Yes,,N/A,[],people,people
N/A,good,average,good,0,19988999,0,,awesome,5,PSY3136,"He is fantastic: he's extremely organized and conveys his expectations clear as crystal. Furthermore, he prepares you for higher level courses while being appropriate for the level you are at. Best prof I've had in psych so far, hands down.",04/03/2012,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1333448751000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,good,average,0,19688407,0,,average,3,PSY2105,"Fantastic lecturer, however his exams are hard. The marking criteria for assignments is high, but I think that was more the TA. Seriously, this was the first time I thought I was going to get an A on an essay, and ended up with a D+! Fennel seems like a very genuine person, always willing to explain things further. Attendance is MANDATORY!",01/08/2012,4.0,4.0,,3,Really into it,3.0,3.0,1,Yes,1326017131000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,18230416,0,,awesome,5,PSY3136,"It's amazing how easy his psy3136 is.  I mistakenly took it because I thought it was about something else entirely, but I ended with a good mark even though I still know nothing (and have no interest) about the subject.  The discussion question/answer parts are designed to screw you over, but exams and paper will pull you through.",02/12/2011,2.0,2.0,,4,Meh,4.5,4.5,1,Yes,1297540149000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,good,good,0,18063875,1,,good,4,PSY3136,"Extremely interesting class. Dr. Fennell is a good lecturer and it's true that is enthusiasm is infectious. His exams are difficult and his marking criteria for assignments is high. On a more personal side, he is not the easiest professor to get a long with, he is a bit conceited. His language development class is a very interesting class though.",12/30/2010,5.0,5.0,,4,Really into it,4.0,4.0,1,Yes,1293711174000,N/A,1452,N/A,,N/A,[],person,people
N/A,good,good,good,0,18050123,1,,awesome,5,PSY2105,"Professor Fennell is great! He sets clear expectations for the course and is a very knowledgeable and interesting lecturer - and usually very well organized. His midterm exams were challenging so make sure you study and attend class. Not an easy A, but if you work hard you'll do well and learn a lot.",12/27/2010,4.0,4.0,,4,Really into it,4.5,4.5,1,Yes,1293466169000,N/A,1452,N/A,,N/A,[],person,people
N/A,good,average,good,0,16952153,0,,good,4,PSY2105,"Communicates the subject effectively. Listen closely, study his notes and read the book and you'll finish with flying colours. As a side note, he is young and very, very well dressed. Hence, it makes for an interesting class + attractive prof :)",04/05/2010,2.0,2.0,,4,Really into it,4.0,4.0,1,Yes,1270505233000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,15333550,0,,awesome,5,PSY2105,This prof is good. He really knows what he's talking about and he conveys the subject matter effectively. His exams and tests are well-structured. You won't confuse if you studied well. All you need is to study the text and the class notes and you will be guaranteed an A. I recommend for your psychology classes!,01/07/2009,2.0,2.0,,4,Really into it,4.5,4.5,1,Yes,1231335567000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,good,good,0,14959712,0,,awesome,5,PSY2105,"great prof, makes everything very clear, young and easy to relate to, fair exams, attractive. i seem to have a crush. wouldn't miss this class for anything, it's very interesting.",11/08/2008,4.0,4.0,,5,It's my life,5.0,5.0,1,Yes,1226176230000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,14439168,0,,awesome,5,PSY2105,Great prof. Makes his lectures very interesting with his sense of humour and extensive knowledge of child psychology. Expectations on the assignments and tests are very clear also.,05/09/2008,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1210353212000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,14234689,0,,awesome,5,PSY2105,"Awesome, awesome, awesome! Definitely deserves to be recognized as a great teacher. Very interested in his subject matter. I just wish he taught more psych classes! Very approachable and easy to relate to (b/c he's young). Definitely recommend him!",04/02/2008,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1207172406000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,0,14152504,0,,poor,2,PSY2105,"Ya, I agree. The reason why I like Dr. Fennell is that he is so into what he is teaching. His enthusiasm is infectious and his assignments actually require you to put some thought in your work. Too many psychology classes are mind-numbing rehearsal and regurgitation. Its nice to see someone like Dr. Fennell trying to change that.",03/10/2008,2.0,2.0,,2,Sorta interested,2.0,2.0,1,Yes,1205112466000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,0,14152503,0,,poor,2,PSY2105,"Ya, I agree. The reason why I like Dr. Fennell is that he is so into what he is teaching. His enthusiasm is infectious and his assignments actually require you to put some thought in your work. Too many psychology classes are mind-numbing rehearsal and regurgitation. Its nice to see someone like Dr. Fennell trying to change that.",03/10/2008,2.0,2.0,,2,Sorta interested,2.0,2.0,3,Yes,1205112447000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,13770083,0,,awesome,5,PSY2105,"Dr. Fennell is one of the best profs I've ever had. He is clear, fun, and really into child psychology. He is very approachable and relates subject matter to real life.  As long as you listen to what he's saying in class (which is interesting anyways), you'll do great. There are thought papers and discussion questions, but easy. Awesome prof!",12/07/2007,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1197035623000,N/A,1452,N/A,,N/A,[],people,people
