attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,average,average,average,0,35545486,0,online,average,3,SOC2107,"The way he explains things is really clear and simple for the most part. The exam and midterm were more difficult than I anticipated as the questions were strangely worded and a little too specific, but still fair. Don't be like me and actually go to his office hours for help on the assignments cause instructions are not very clear.",12/15/2021,3.0,3.0,,3,N/A,3.0,3.0,1,Yes,1639608768000,Yes,1452,Yes,,N/A,"['Accessible outside class', 'Get ready to read']",people,people
Not Mandatory,good,average,good,0,35509415,0,online,awesome,5,SOC2107,"Genuine nice guy, adds in fun stories. He has a fairly small tone variation so can come across &quot;boring&quot; if you're not listening. lectures well done and easy to follow. My class got destroyed by the exam though, much harder than expected (Multiple choice) so just have notes ready + textbook handy",12/14/2021,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1639448996000,Yes,1452,Yes,,A,"['Accessible outside class', 'Graded by few things', 'Tough grader']",people,people
Not Mandatory,good,average,good,0,35192417,0,,awesome,5,SOC2107,"Show up/watch recordings later + take simple notes  A Open book tests so if you can CTRL-F on your notes / textbook well, you'll get a good grade. He seems like a good person as well, with cool stories to connect course concepts. 2 small quiz + midterm + exam (all multi-choice or T/F, relatively easy w good notes) and one paper",11/04/2021,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1636049807000,Yes,1452,Yes,,A,"['Clear grading criteria', 'Lecture heavy']",people,people
Mandatory,good,average,good,0,34798048,0,online,good,4,SOC4117,Prof Goldmann and the TA are very caring when they know you want to learn and do good in the class. It really is up to you and your participation. I would advise to not leave any work for the last min as stats is something you gradually understand and need the previous reading for the next. I finished with an A- even though I failed the 1st assign.,05/15/2021,3.0,3.0,,4,N/A,4.0,4.0,1,No,1621059372000,Yes,1452,Yes,,A-,"['Accessible outside class', 'Caring']",people,people
Mandatory,good,good,good,0,33184956,0,,awesome,5,SOC4117,"Prof. Goldmann is great! The course is challenging, but he wants students to succeed. Use his office hours because the assignments aren't the clearest. Once I got feedback I realized I could have easily fixed my mistakes if I'd asked him to look at my plan first. I wish he did extra labs like Riva, but other than that he's my favourite stats prof!",05/02/2020,4.0,4.0,,5,N/A,5.0,5.0,1,No,1588451502000,Yes,1452,Yes,,A-,"['Gives good feedback', 'Accessible outside class']",people,people
Mandatory,good,average,good,0,33184922,0,,good,4,SOC2107,"Professor Golmann is great! He is a bit chatty and the classes always have a couple of personal anecdotes or stories, but he's a super nice prof and loves when students engage. The course isn't too hard, the midterm and assignments are open book, the essay is pretty standard but mildly quantitative (descriptive only), but he's always happy to help.",05/02/2020,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1588451193000,Yes,1452,Yes,,A,"['Caring', 'Gives good feedback', 'Accessible outside class']",people,people
Not Mandatory,good,average,good,0,32495623,0,,awesome,5,SOC4117,One of the better professors I've had at this school. The content itself is difficult but he tries his best to make sure everyone understands. This is the guy you want teaching your stats classes as he genuinely cares about your success.,12/01/2019,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1575224204000,Yes,1452,Yes,,Not sure yet,"['Accessible outside class', 'Beware of pop quizzes', 'Gives good feedback']",people,people
Mandatory,good,good,good,1,31738632,0,,awesome,5,SOC7140A,"The most underrated stats professor this university has. The guy is 74 and teaches better than almost any prof I've ever had. Took both 4th year undergrad and Master's level courses, he taught me everything I know about data sciences and it's useful knowledge.",05/01/2019,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1556752702000,Yes,1452,Yes,,A+,"['Gives good feedback', 'Caring', 'Respected']",people,person
Not Mandatory,good,good,good,2,31206133,0,,good,4,SOC4117,"Not an easy course but professor Goldmann and TAs will help you along the way. If you want to succeed in this course follow this advice: sit in or near the front, pay attention, ask lots of questions, participate in the exercises, don't skip class and don't be afraid to go see professor Goldmann. He cares about your success and enjoys the company.",01/05/2019,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1546724778000,Yes,1452,Yes,,A,"['Accessible outside class', 'Participation matters']",people,people
Not Mandatory,good,good,good,2,31206062,0,,good,4,SOC4117,"Professor Goldmann is one of those professors that are often misunderstood. He is a great person and is good at what he does. Despite what many think, he actually does care about his students success. Stats is not an easy subject but he can help you. He is always available during office hours to chat. Just make the effort to go and see him.",01/05/2019,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1546723751000,Yes,1452,Yes,,A,"['Caring', 'Participation matters', 'Accessible outside class']",people,people
N/A,good,average,good,1,27892248,3,,awesome,5,SOC2107,"Taking Professor Goldmann's class on Demography was required, but it didn't make me love it any less. The topic was interesting, and although the material could get dry, Professor Goldmann tried to keep the class lively with some jokes. The final paper was graded fairly, and the midterm and final were open book.",03/09/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1489022182000,Yes,1452,Yes,,B+,"['Lecture heavy', 'Caring', 'Beware of pop quizzes']",people,person
N/A,average,average,average,1,27738251,1,,poor,2,SOC2107,"Open book multiple choice midterms, final and pop quizzes, which sounds great until you realize your notes don't cover half the questions because you didn't even touch on it in class. The dryest lectures ever, in a medium sized 2nd year elective class, only about 20 people ever showed up. Tends to come off rude in person and over email.",01/16/2017,3.0,3.0,,2,N/A,2.0,2.0,1,No,1484588860000,No,1452,Yes,,N/A,"['Lecture heavy', 'Beware of pop quizzes', 'Tough grader']",person,person
Mandatory,average,good,average,0,24830753,1,,average,2,SOC4117,"i actually learned a lot in Goldmann's class, but he is definitely a tough & unforgiving grader, so make sure your projects are completed meticulously. he seems kind of intimidating, but is actually pretty helpfulknowledgeable if you can muster up the courage to ask him a question.",05/14/2015,4.0,4.0,,3,Really into it,2.5,2.5,1,No,1431612991000,N/A,1452,Yes,,N/A,"['Beware of pop quizzes', 'Tough grader']",person,people
Mandatory,poor,good,poor,1,24781099,0,,awful,1,SOC4117,The most heartless professor. He is honestly the worst person to ever teach. Don't know why anyone would allow him to teach in the first place. Doesn't care for students. You won't learn anything in this class.. AVOID THIS PROFESSOR LIKE THE PLAGUE!!!  ,05/08/2015,4.0,4.0,,1,Meh,1.0,1.0,1,Yes,1431117550000,N/A,1452,Yes,,N/A,"['Tough grader', 'Beware of pop quizzes']",people,person
