attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,average,good,average,0,35969288,0,online,average,3,FRA1748,"Julie Delorme est passionnée par sa matière et sait ce qu'elle enseigne. J'ai trouvé son cours assez engageant et facile à suivre, avec des lectures plus ou moins interessantes. Elle n'offre cependant que peu de rétroaction pour les dissertations, même si la note est basse, ce qui rend difficile toute amélioration. ",03/24/2022,4.0,4.0,,3,N/A,3.0,3.0,1,N/A,1648086521000,Yes,0,Yes,,C+,"['Get ready to read', 'Graded by few things', 'Tough grader']",people,people
Mandatory,good,average,good,0,35293122,0,online,good,4,FRA560,"Super prof, elle est tr&egrave;s clair dans sa mati&egrave;re et dans ses feedbacks. Si tu fais les travaux et que tu participe, tu n'auras aucun probl&egrave;me avec elle. Elle fait de l'attitude aux personnes qui ne sont que physiquements pr&eacute;sentes en classes, et qui ont la t&ecirc;te ailleurs Tr&egrave;s rapide pour r&eacute;pondre aux questions par courriel et offre plusieurs dispo.",11/23/2021,3.0,3.0,,4,N/A,4.0,4.0,1,No,1637694991000,Yes,1452,No,,N/A,"['Gives good feedback', 'Lots of homework', 'Amazing lectures ']",people,people
N/A,poor,good,poor,0,35102718,0,online,awful,1,FRA1748,Je la trouve &eacute;gocentrique et condescendante. Elle m'avait pratiquement dit que ma dissertation &eacute;tait terrible parce que mon opinion &eacute;tait diff&eacute;rent de la sienne.,10/04/2021,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1633380346000,No,1452,Yes,,N/A,"['Get ready to read', 'Tough grader', 'Graded by few things']",people,people
Not Mandatory,good,good,good,0,34195390,0,online,awesome,5,FRA2789,"Tr&egrave;s bonne prof, mais il faut suivre TOUS les cours. Ses examens sont difficiles si tu ne sais pas la r&eacute;ponse exacte. Elle a modifi&eacute; ma note de test 9,5/20 pour un 10/20, tr&egrave;s gentille. Il faut surtout pratiquer la mati&egrave;re en dehors du cours pour bien comprendre. Les examens sont &agrave; livres ouverts en ligne SEULEMENT. En personne... bonne chance.",12/25/2020,4.0,4.0,,5,N/A,5.0,5.0,3,Yes,1608855313000,Yes,1452,Yes,,B,"['Test heavy', 'Caring', 'Accessible outside class']",people,people
Not Mandatory,average,average,average,0,34110045,0,online,average,3,FRA1748,"Ses corrections des travaux sont inutiles, elle ne laisse presque aucun commentaire. Un test (30&nbsp;%), une dissertation de 700 mots (40&nbsp;%) et lexamen final est une dissertation de 250 mots (30&nbsp;%). Elle est stricte quant &agrave; la correction. Elle conna&icirc;t quand m&ecirc;me assez bien sa mati&egrave;re et ses cours sont int&eacute;ressants. 5 livres + 4 textes &agrave; lire.",12/17/2020,3.0,3.0,,3,N/A,3.0,3.0,1,Yes,1608163943000,No,1452,Yes,,B+,"['Get ready to read', 'Tough grader', 'Graded by few things']",people,people
Not Mandatory,average,good,average,0,34046967,0,online,average,3,FRA1748,Shes very specific in her corrections and wasnt really leanient. Books are long but you can pass by finding online pdfs or summaries. IS extremly harsh on gradding though.,12/12/2020,4.0,4.0,,3,N/A,3.0,3.0,1,Yes,1607804397000,No,1452,Yes,,INC,"['Test heavy', 'Graded by few things', 'Tough grader']",people,people
Mandatory,good,average,good,0,33937688,0,online,awesome,5,FRA1748,"Cours bien pr&eacute;par&eacute;s. Ses attentes sont clairs et ses travaux refl&egrave;tent la mati&egrave;re abord&eacute;. Elle est disponible hors de classe et elle est vraiment gentille. J'ai trouv&eacute; son cours tr&egrave;s int&eacute;ressant (m&ecirc;me s'il &eacute;tait obligatoire). Par contre, j'ai trouv&eacute; la charge de lecture sup&eacute;rieure &agrave; mes autres cours.",12/03/2020,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1607010527000,Yes,1452,Yes,,A-,"['Caring', 'Get ready to read', 'Accessible outside class']",people,people
Mandatory,average,good,average,1,33891283,0,online,average,3,FRA3752,"This prof is defintely a tough grader- Online classes are much better with her than in person. I had a midterm (250 word question), an essay (700 words) and a final exam (300 words)- very reasonable but a pretty tough grader and it's hard to do well and be concise since she gives students such little words to work with",11/26/2020,4.0,4.0,,3,N/A,3.0,3.0,1,No,1606353337000,No,1452,Yes,,N/A,"['Lecture heavy', 'Tough grader']",people,person
Not Mandatory,poor,good,poor,0,33436967,0,online,awful,1,FRA2715,"This teacher is not supporting of their students. Some questions on the test were tricky and she is a tough grader. Overall, just take another class with a better teacher. (Some are actually really good)",06/15/2020,5.0,5.0,,1,N/A,1.0,1.0,1,No,1592237350000,No,1452,Yes,,Not sure yet,['Tough grader'],people,people
Mandatory,poor,average,poor,0,33403599,0,,awful,1,FRA2780,"Not only a bad prof but a horrible human being. She made a mistake in the midterm exam where there wasn't a correct answer in the multiple-choices given. She then decided to pick ''the closest answer'' as the correct one, instead of removing the question as she should have. When I emailed her about it, she was very rude. Worst prof I've ever had.",06/03/2020,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1591201451000,No,1452,Yes,,Not sure yet,['Tough grader'],people,people
Mandatory,poor,poor,poor,0,32914608,0,,awful,1,FRA1518,"Ever had a 3 hour lecture feel like 5 hours? yes, well double that 5 hours and thats how long class feels with Julie. She doesent post notes online because she is easily offended by the fact that no one cares. I honestly knew how important it was to go to her class, yet I couldn't help but leave once I got there as it is pretty much is hell itself",02/17/2020,1.0,1.0,,1,N/A,1.0,1.0,1,Yes,1581960285000,No,1452,Yes,,B,"['Lecture heavy', 'Group projects', 'Tough grader']",people,people
Mandatory,poor,good,poor,0,32840748,0,,awful,1,FRA2780,"Worst prof I've ever hard. Talks really fast, very rude and grades your work very harsh. Highly do NOT recommend as she does NOT care whatsoever about her students. Never was there during her office hours as well",01/16/2020,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1579139799000,No,1452,Yes,,D+,"['Tough grader', 'Test heavy', 'Get ready to read']",people,people
Mandatory,poor,good,poor,0,32838065,0,,awful,1,FRA2780,This prof is the worst prof I ever had. She talks soooo fast and has only a few words per slide. She's very rude towards her students and rarely answers her emails. She doesn't make the time to see you if you have questions or in need to talk to her. If you fail she doesn't even care and again doesn't make time to see you(no office hours). -5 stars,01/15/2020,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1579095494000,No,1452,Yes,,N/A,"['Lecture heavy', 'Test heavy', 'Tough grader']",people,people
Mandatory,poor,poor,poor,0,32809382,0,,awful,1,FRA2780,"If I could give her a 0/5 I would. She doesnt respect her students. Very rude and impolite. She thinks she over us and doesnt take time to respond properly to questions. Her classes were boring, so easy that she made it her job to grade harshly in return. Dont go with her. I chose her class for extra credits, a big waste of time. She is horrible",01/08/2020,1.0,1.0,,1,N/A,1.0,1.0,1,Yes,1578458361000,No,1452,Yes,,N/A,[],people,people
Mandatory,average,average,average,0,32796894,0,,poor,2,FRA1710,"mandatory DGDs, oh and you need to read 2 books, but they are an easy read. But shes RUDEEE, she talks super fast and doesnt give you the powerpoints so type. tests were easy and there were 2 papers to give in. Not a nice prof is rude to people and if you ask a question in class and she thinks its stupid. She will tell you that its a dumb question",01/06/2020,3.0,3.0,,2,N/A,2.0,2.0,1,Yes,1578272528000,No,1452,Yes,,B+,['Get ready to read'],people,people
