attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,average,average,average,0,36496567,0,,average,3,BIO1530,"I might sound like just another salty student because of the grade I got, but this man needs his EXACT words to get the question right otherwise you will lose marks. He also uses a lot of hyperspecific examples he only mentioned once in class, and the questions are usually terribly worded. Also in love with flat fish. Also maybe racist. I'd avoid",06/30/2022,3.0,3.0,,3,N/A,3.0,3.0,0,Yes,1656577724000,N/A,0,Yes,,C+,"['Lecture heavy', 'Tough grader']",people,people
Mandatory,good,average,good,0,34904275,0,online,awesome,5,BIO1130,"Dr. Chapleau was easily the best teacher I had all year. His lectures were always interesting and of great quality. He put lots of effort into making his prerecorded lectures during the pandemic. The tests were fair but be sure to listen to all the videos. Best advice, he marks key words so pay attention to the words in bold on his slides.",06/10/2021,3.0,3.0,,5,N/A,5.0,5.0,1,No,1623293004000,Yes,1452,Yes,,A,['Amazing lectures '],people,people
Not Mandatory,average,good,average,0,34888311,0,online,poor,2,BIO1530,"Loved his lectures and was a very engaging teacher (especially during covid), made me enjoy his class. However, his midterms and exams are very demanding (in a very limiting amount of time) it requires alot of studying.,",06/03/2021,5.0,5.0,,2,N/A,2.0,2.0,1,No,1622759974000,No,1452,Yes,,N/A,"['Test heavy', 'Accessible outside class', 'Lots of homework']",people,people
Mandatory,good,good,good,1,34799264,0,online,awesome,5,BIO1130,Chapleau was super enthusiastic and made most material more engaging than it probably should be. Tests are very specific so be sure to hit every major point you can think of for a given question. The tests were open book but you are given so little time that you can't really search through your notes effectively so do study.,05/15/2021,4.0,4.0,,5,N/A,5.0,5.0,1,No,1621098323000,Yes,1452,Yes,,A,['Test heavy'],people,person
Not Mandatory,good,good,good,0,34614152,0,online,good,4,BIO1530,"At the beginning of the year I disliked him ngl but this guy is extremely intelligent and knows how to explain things. Take a lot of notes, memorize every keyword and story and learn to be time efficient in his exams. A lot of controversy went around about this prof during the year and a lot of it is untrue.",04/24/2021,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1619248918000,No,1452,Yes,,C+,"['Tough grader', 'Get ready to read', 'Lecture heavy']",people,people
N/A,poor,good,poor,0,34603394,2,online,awful,1,BIO1130,"not sure what these reviews are on. he is charismatic and makes lectures interesting BUT his tests are overly specific and although open book, hard to complete in the time given. take him if youre a fish lover i guess. felt uncomfortable in his class knowing hes one of the profs that thinks its ok to say the n word as a white man!",04/22/2021,4.0,4.0,,1,N/A,1.0,1.0,1,No,1619123006000,No,1452,Yes,,A-,[],people,people
Mandatory,good,good,good,0,34478465,1,online,awesome,5,BIO1130,"King Midas must have touched Dr. Chapleau, because he's solid gold. I looked forward to every lecture. The BIO 1130 team put together a great online course. The lectures were smooth, though you have to pay attention, he tests you on his stories, which you may forget to write down because you're so engaged. Tests are tough, tricky MCs and keyword SA",03/26/2021,4.0,4.0,,5,N/A,5.0,5.0,1,No,1616793747000,Yes,1452,Yes,,A+,"['Amazing lectures ', 'Respected', 'Tough grader']",person,people
Mandatory,good,average,good,1,34345539,0,,awesome,5,BIO1505,THE BEST PROFESSOR EVER!!!! hes so amazing and his lectures are so helpful. We share the same views and i wish i can give him more than 5 stars !!!!,02/06/2021,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1612572149000,Yes,1452,Yes,,A+,[],people,person
Mandatory,good,good,good,1,34339773,0,,awesome,5,BIO1530,"Hes really passionate about what he does the lectures are really interesting and he does know how to make the class interesting He listens to the students and is ready to make change according to what is needed However, hes a tough grader. The exams are pretty straightforward to the lectures but one little mistake will lose lots of points",02/03/2021,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1612386735000,Yes,1452,Yes,,B+,"['Hilarious', 'Tough grader', 'Inspirational']",people,person
Not Mandatory,poor,good,poor,3,34304575,0,online,awful,1,BIO1130,"His lectures are extremely boring. His exams are tough and you most likely won't do well unless you've memorized every word he said throughout his lectures. His exams are basically trick questions in that sense, as he's looking for very specific keyword answers. He's not generous with his marking and realistically, you might not pass all the exams.",01/22/2021,4.0,4.0,,1,N/A,1.0,1.0,1,No,1611273896000,No,1452,Yes,,N/A,"['Lecture heavy', 'Tough grader']",people,people
Mandatory,good,good,good,1,34304358,0,online,good,4,BIO1530,"I loved his lectures and had a blast learning by watching his videos, which are well-made, too. You do need to take a lot of notes, though, and his exams can be very tough. Other than that, he's an amazing teacher who explains his concepts really well! His love for fish makes my heart very happy, too!",01/21/2021,4.0,4.0,,4,N/A,4.0,4.0,1,No,1611270093000,Yes,1452,Yes,,A-,"['Tough grader', 'Respected']",people,person
Mandatory,good,average,good,1,34303754,0,,awesome,5,BIO1130,"This man &amp; his love of fish! Such a gem. No prof puts this much effort into their lectures. While content was often boring, but he did everything he could to make it fun and he is so passionate! The exams were hard, study like they are closed book. He also gave everyone 3/4 bonus on exams to account for &quot;marking error&quot;.",01/21/2021,3.0,3.0,,5,N/A,5.0,5.0,1,No,1611261563000,Yes,1452,Yes,,A,"['Tough grader', 'Amazing lectures ', 'Hilarious']",people,person
Mandatory,average,good,average,3,34291527,0,,poor,2,BIO1130,"Although Chapleau explained the concepts well, the lectures were extremely boring and I did not enjoy much of the content. The thing that I am most bothered by is the fact that he wants specific key words on his exams. They were extremely difficult and he is a very picky grader. Points will be taken off if u ask for a remark.",01/19/2021,5.0,5.0,,2,N/A,2.0,2.0,1,No,1611022064000,No,1452,Yes,,C+,[],people,people
Not Mandatory,good,average,good,1,34285659,1,,awesome,5,BIO1130,"Online He is one of the best, I really missed his lecture I loved the way he take about natures, I encourage you to take this prof he is amazing &#55358;&#56688;, but you need to take a lot of notes in his classes",01/16/2021,3.0,3.0,,5,N/A,5.0,5.0,1,No,1610838639000,Yes,1452,Yes,,A-,"['Accessible outside class', 'Lecture heavy']",person,person
Mandatory,good,average,good,0,34283640,0,,good,4,BIO1530,"*online* His lectures were long but very informative and entertaining! He's a good prof, interesting content and always links his explanations to personal experience. That being said, WRITE DOWN LITERALLY EVERYTHING HE SAYS as his exams consist of very specific questions about random stuff.",01/16/2021,3.0,3.0,,4,N/A,4.0,4.0,1,No,1610766918000,Yes,1452,Yes,,N/A,"['Tough grader', 'Gives good feedback']",people,people
Mandatory,good,good,good,1,34276806,0,online,good,4,BIO1530,"Very passionate teacher that gives interesting lectures. The only downfall with him is the exams and the grading, and it is a very big downfall. His exams expectations are ridiculous. You need to use specific key words and will not get points if not used specific points. His multiple choice don't test your knowledge but how easily he can trick you.",01/14/2021,5.0,5.0,,4,N/A,4.0,4.0,1,No,1610639756000,Yes,1452,Yes,,B+,"['Tough grader', 'Amazing lectures ']",people,person
N/A,good,good,good,0,34275963,0,online,good,4,BIO1130,"His lectures were always very engaging, and he's clearly passionate about what he teaches, but I often found that the material lacked cohesiveness. It was also always tough to tell what was important and what was not. Exam questions are pulled from the fine details of his lectures, so be careful of that.",01/14/2021,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1610602889000,No,1452,Yes,,A,"['Tough grader', 'Lecture heavy']",people,people
N/A,average,average,average,2,34275952,0,,poor,2,BIO1130,I took this class online. His lectures are so long winded. There were very few assignments so it was difficult to stay on track. He's such a picky grader that even if you explain something correctly but don't use a specific term you won't get the marks. He has some inspiring moments but mostly boring.,01/14/2021,3.0,3.0,,2,N/A,2.0,2.0,1,Yes,1610602743000,No,1452,Yes,,A+,"['Lecture heavy', 'Tough grader']",people,people
Not Mandatory,good,good,good,0,34275186,0,online,good,4,BIO1130,"He can teach there's no doubt about that; however, very picky on tests &amp; exams. Make sure you know key words &amp; really expand &amp; make connections (some things on grading rubrics which we got after I didn't even know were apart of the answer). So be very careful, but amazing lectures &amp; easy to understand.",01/14/2021,4.0,4.0,,4,N/A,4.0,4.0,1,No,1610592267000,Yes,1452,Yes,,A-,"['Tough grader', 'Amazing lectures ', 'Accessible outside class']",people,people
Not Mandatory,average,good,average,0,34272043,0,online,average,3,BIO1130,"For taking this course online, the asynchronous lectures were extremely tedious even though they were at times really interesting. He often went over the allotted lecture time, which was pretty inconvenient, but great lectures!",01/13/2021,4.0,4.0,,3,N/A,3.0,3.0,1,No,1610557822000,Yes,1452,Yes,,B+,"['Amazing lectures ', 'Lecture heavy']",people,people
Not Mandatory,average,good,average,1,34267959,0,online,poor,2,BIO1530,"his lectures (videos) are enjoyable, you really learn A LOT of interesting things... however, as i said it is A LOT of information. the time he gives for midterms is not sufficient . and everyone was complaining about the grading... it is awful ...",01/12/2021,4.0,4.0,,2,N/A,2.0,2.0,1,No,1610483065000,No,1452,Yes,,A,"['Tough grader', 'Amazing lectures ']",people,person
