attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,good,average,good,0,35760887,0,,awesome,5,BIO4175,Dr Jonz is one of the best prof Ive had. He is so nice and he explains very well the content. Going to class was fun and the weekly seminars were interesting. Midterms were easy if you studied well and listened to the lectures. He is a fair grader and it shows that he loves what he teaches.,01/17/2022,3.0,3.0,,5,N/A,5.0,5.0,1,No,1642389200000,Yes,1452,Yes,,A+,"['Caring', 'Amazing lectures ', 'Respected']",people,people
Not Mandatory,good,average,good,0,35743970,0,online,awesome,5,BIO3153,"This Prof made it really simple. 6 quizzes and one report added up to 100% of your grade. If you do all the lectures and write notes, there is no reason for you not to do well!",01/12/2022,2.0,2.0,,5,N/A,5.0,5.0,1,No,1642020299000,Yes,1452,Yes,,A+,"['Clear grading criteria', 'Amazing lectures ', 'Caring']",people,people
N/A,good,average,good,0,35728305,0,,awesome,5,BIO3153,"One of the best Profs I've had. His expectations are clear and his lectures are interesting and very clear. It does get content heavy but if you review before the tests, you can do well. He was also accommodating and receptive to student feedback.",01/10/2022,3.0,3.0,,5,N/A,5.0,5.0,1,No,1641831747000,Yes,1452,Yes,,A+,"['Caring', 'Lecture heavy', 'Test heavy']",people,people
Not Mandatory,good,average,good,0,35708185,0,online,awesome,5,BIO3153,"A real gem. Chunked lectures and easygoing lecturing style. Clear explanations nearly all the time and drop in zooms to ask for clarification. The press release assignment was so fun to write and I love how this course was structured. Organized and neat. A nice prof and approachable. Reader, have no fears, youre in good hands!",01/06/2022,3.0,3.0,,5,N/A,5.0,5.0,1,No,1641442648000,Yes,1452,Yes,,A+,"['Clear grading criteria', 'Respected', 'Accessible outside class']",people,people
Not Mandatory,good,average,good,0,35608283,0,,awesome,5,BIO3153,Grade was based on 6 open-book quizzes and a final paper. Dr. Jonz gave great lectures and was available for questions outside of class. A really great professor and an easy cell bio class.,12/20/2021,3.0,3.0,,5,N/A,5.0,5.0,1,No,1640025636000,Yes,1452,Yes,,A,"['Test heavy', 'Accessible outside class', 'Clear grading criteria']",people,people
Not Mandatory,good,average,good,0,35558185,0,,awesome,5,BIO3153,He is one of the nicest profs. The quizzes were super easy and you don't have to write a final. His lectures were really clear because he explains them patiently. Such a respectable person.,12/16/2021,2.0,2.0,,5,N/A,5.0,5.0,1,No,1639675174000,Yes,1452,Yes,,Not sure yet,"['Clear grading criteria', 'Amazing lectures ', 'Respected']",people,people
Not Mandatory,good,average,good,0,35515462,0,,awesome,5,BIO3153,This was by far my easiest course this semester! Your mark is based off 6 quizzes and a fun 1 page press release on an article of your choosing from a topic talked about in class. Not hard to get a good mark ! Everything you need is in his slides or discussed in his videos so take notes! Watch his videos in 1.5x cause he is very monotone.,12/14/2021,2.0,2.0,,5,N/A,5.0,5.0,1,No,1639489094000,Yes,1452,Yes,,A+,"['Lecture heavy', 'Graded by few things', 'Accessible outside class']",people,people
Mandatory,good,average,good,0,34882498,0,online,awesome,5,BIO3153,"This was my favorite upper-year science course, thanks Dr. Jonz!",06/02/2021,3.0,3.0,,5,N/A,5.0,5.0,1,No,1622607374000,Yes,1452,Yes,,A+,"['Amazing lectures ', 'Respected', 'Accessible outside class']",people,people
N/A,good,average,good,0,34764319,0,online,awesome,5,BIO3153,Loved his class.,05/11/2021,3.0,3.0,,5,N/A,5.0,5.0,1,No,1620752082000,Yes,1452,Yes,,A+,"['Respected', 'Clear grading criteria', 'Accessible outside class']",people,people
N/A,good,average,good,0,34583170,0,,awesome,5,BIO4175,"I really recommend taking this course with Dr Jonz. The course and the seminars are amazing opportunities to learn more about ion channels, channelopathies, epilepsy, Retinitis pigmentosa... This course improved my ability to read research articles, present &amp; write a paper on an interesting subject of my choice. The midterms are easy if you study.",04/20/2021,3.0,3.0,,5,N/A,5.0,5.0,1,No,1618942125000,Yes,1452,Yes,,A+,"['Amazing lectures ', 'Participation matters', 'Clear grading criteria']",people,people
Mandatory,good,average,good,0,34078087,0,online,awesome,5,BIO3153,"Straightforward, nice, and clear about what he expects. Doesn't beat around the bush which was really nice during a pandemic. The BIO content itself is quiet dry so be prepared to be a little bored.",12/15/2020,3.0,3.0,,5,N/A,5.0,5.0,1,No,1608008011000,Yes,1452,No,,Not sure yet,"['Graded by few things', 'Caring']",people,people
