attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,poor,good,poor,1,31574219,0,,awful,1,EVS1101,"Danielle does not provide material or lectures that make the class seem difficult, but her midterm and final exam are insanely hard. The final exam contained extremely specific questions that had nothing to do with actually understanding broader concepts. Studied for days and still knew almost nothing on the final",04/11/2019,4.0,4.0,,1,N/A,1.0,1.0,1,No,1554998583000,No,1452,Yes,,D,"['Test heavy', 'Tough grader']",people,person
N/A,good,average,good,1,30062995,3,,good,4,EVS1501,"Dr. Fortin is a really good professor. The tests aren't really difficult if you learn the reactions and can do basic unit transformations. The online assignments are worth 20% of the final grade and they're super easy, you just have to search in the power points and you'll get 100% on all of them. I would recommend this class.",05/10/2018,3.0,3.0,,4,N/A,4.0,4.0,1,No,1525981658000,Yes,1452,Yes,,A,"['Tough grader', 'Beware of pop quizzes']",people,person
N/A,average,good,average,8,29548708,0,,poor,2,EVS1101,"Powerpoints could be more helpful, and lectures are hard to keep up with. Not very generous with marks, and not good at giving feedback or answering questions.",02/08/2018,4.0,4.0,,2,N/A,2.0,2.0,1,No,1518100554000,No,1452,Yes,,N/A,"['Tough grader', 'Test heavy', 'Participation matters']",people,people
Mandatory,average,average,average,10,29526297,0,,poor,2,EVS1101,She complained often about having to get around campus and class being so early. She also screwed up her quiz questions and expected us all to notice the announcement she made about it instead of sending us an e-mail so a lot of people unfairly lost points. Her exams are so heavy on chemistry and math that they do not reflect all of the material.,02/01/2018,3.0,3.0,,2,N/A,2.0,2.0,1,No,1517470603000,No,1452,Yes,,Not sure yet,"['Tough grader', 'Graded by few things']",people,people
Mandatory,good,average,good,0,26862120,5,,awesome,5,EVS4009,"Dr Fortin supervised my undergraduate thesis. If you put the work into it, it isn't difficult to do extremely well with her. She is very helpful, resourceful and she will guide you in the right direction. Loved doing my project under her supervision. I would suggest this Professor to anyone, especially those who are interested in geochemistry.",08/04/2016,3.0,3.0,,5,N/A,5.0,5.0,1,No,1470300583000,Yes,1452,Yes,,A+,"['Clear grading criteria', 'Gives good feedback', 'Accessible outside class']",people,people
Not Mandatory,good,good,average,0,26574416,4,,good,4,EVS1101,"Dr. Fortin only teaches the first half of the class, but it was my favourite part of the semester. She is very smart and funny. Study hard and memorize which types of reactions are what and you'll do great! Midterms were easy. Just remember to finish the online assignments on time!!! They add up in the long run.",05/14/2016,4.0,4.0,,3,N/A,3.5,3.5,1,No,1463236146000,Yes,1452,Yes,,A,['Respected'],people,people
Mandatory,poor,good,poor,9,26034699,0,,awful,1,EVS1101,1. Assignments are very poorly done. It is all online and such a hassle to save or come back to assignment later. 2. Her slides are missing 70% of the stuff that matters.  Very bad professor and very boring lectures,02/06/2016,4.0,4.0,,1,Sorta interested,1.0,1.0,1,No,1454787983000,N/A,1452,Yes,,N/A,"['Get ready to read', 'Beware of pop quizzes', 'Participation matters']",people,people
N/A,good,average,good,4,23501488,8,,awesome,4,EVS1101,The professor is very helpful.I scored really low on the final and went to check my exam to find that she doesn't give part marks for her conversion questions .So guys make sure to know your conversions. They are super useful.I got 0 out of 20 on a question just because i made one wrong conversion. She only looks at final answers.,08/05/2014,2.0,2.0,,5,Sorta interested,4.5,4.5,1,No,1407248197000,N/A,1452,N/A,,N/A,[],people,people
Not Mandatory,good,average,good,2,23172950,8,,awesome,5,EVS1101,"Dr. Fortin is a great lecturer and conveys concepts in a super easy to understand manner. She is always so smiley and happy, which made the 8:30 am class worth it. Do the online assignments, know how to convert between ppb and g/L, COME TO CLASS and you should do fine.",05/06/2014,3.0,3.0,,5,It's my life,5.0,5.0,1,No,1399336347000,N/A,1452,N/A,,A+,[],people,people
Mandatory,average,good,average,5,22839402,0,,average,2,EVS1101A,"Prof is passionate and clear and get's you interested in material. HOWEVER, on her exams she only marks for final answers and I got 0 on a five part question because I got the first part wrong on a midterm. Even though lectures cover a lot of material, MT only test the chemistry and the math which she vaguely touches upon.",02/13/2014,4.0,4.0,,3,Really into it,2.5,2.5,1,No,1392285849000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,19801520,6,,awesome,5,EVS1101,"clear explanation, go to class and you will know what to get",02/05/2012,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1328446241000,N/A,1452,N/A,,N/A,[],people,people
