attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,poor,average,poor,0,34250863,0,,awful,1,ADM2303,"The fact that you have an overall rating of 2.6, is truly a testament to your teaching capabilities. I'd also like to add that, during nearly all of my encounters with you, you have acted extremely unprofessional and wildly inappropriate. I'm absolutely disgusted by your behaviour.",01/08/2021,2.0,2.0,,1,N/A,1.0,1.0,1,Yes,1610064356000,No,1452,Yes,,N/A,[],people,people
Mandatory,good,average,good,1,31220496,1,,awesome,5,ADM2303,"I don't understand how her rating is that low because Schillo is actually a great teacher and she knows what she's teaching. The slides could be quite heavy in numbers because they are just repetitive but very well explained. She does a lot of examples in class to help you understand better. Honestly, I strongly recommend taking Schillo for 2303",01/08/2019,2.0,2.0,,5,N/A,5.0,5.0,1,No,1546921043000,Yes,1452,Yes,,A-,"['Clear grading criteria', 'Gives good feedback', 'Caring']",person,person
N/A,good,average,good,1,31220081,0,,awesome,5,ADM2303,Honestly a really good prof. Also really cares for the success of everyone in the class,01/08/2019,3.0,3.0,,5,N/A,5.0,5.0,1,No,1546917773000,Yes,1452,Yes,,B+,['Gives good feedback'],people,person
Not Mandatory,average,average,average,0,31209870,0,,average,3,ADM2303,"An awesome prof who truly cares about the success of her students, but is super unorganized. Her slides are messy and lectures can be confusing since she doesn't remember what she has already taught. I recommend taking your own notes and going to the DGDs, it really helps to clear up the confusion.",01/06/2019,2.0,2.0,,3,N/A,3.0,3.0,1,No,1546807961000,Yes,1452,Yes,,A,[],people,people
Not Mandatory,average,good,average,0,30695640,0,,average,3,ADM2303,"Very caring prof but she often forgot what she taught us and what she didn't. Her slides are not very organized. Ask a lot of qs, she would answer and explain to you well Sometimes the class goes too slow so if you are good at it, you might get bored the midtrem was pretty hard so be prepared",11/09/2018,4.0,4.0,,3,N/A,3.0,3.0,1,No,1541788852000,No,1452,Yes,,N/A,"['Gives good feedback', 'Respected', 'Accessible outside class']",people,people
Not Mandatory,good,good,good,0,30140508,3,,good,4,ADM2303,Great prof. Can follow her sides easily.,05/17/2018,4.0,4.0,,4,N/A,4.0,4.0,1,No,1526587901000,Yes,1452,Yes,,B+,[],people,people
Mandatory,good,good,good,1,29863114,16,,good,4,ADM2303,"I think it's a little unfair to place the blame solely on the professor. Statistics isn't intuitive for a lot of students (myself included)and you really don't start the grasp the concepts until you've practised with the tools a bunch of times. If you're expecting to come to class every once and a while and get an A+, then this class isn't for you.",04/22/2018,4.0,4.0,,4,N/A,4.0,4.0,3,Yes,1524431190000,Yes,1452,Yes,,Not sure yet,"['Lecture heavy', 'Lots of homework']",people,person
Mandatory,poor,good,poor,22,29841065,0,,awful,1,ADM2303,"Sandra has all the good intentions, however she is extremely disorganized, does not answer her emails(even if she denies its true) and is not a good teacher. Its unfortunate because she has a good heart and wants students to succeed, howwever when your not good at something, your simply not good at it and Sandra is just not a good teacher.",04/19/2018,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1524135444000,No,1452,Yes,,Not sure yet,"['Lecture heavy', 'Get ready to read', 'Lots of homework']",people,people
Mandatory,good,good,good,1,29781199,8,,good,4,ADM2303,"At first she seemed really disorganized, I started attending the last 4 classes and realized how helpful she really is! She made sure that I had no doubts going into the final and was easily approachable. She cares about her students and the course a great deal, it really showed in her last class as she encouraged us to use statistics outside class",04/11/2018,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1523417217000,Yes,1452,Yes,,Not sure yet,[],people,person
Mandatory,poor,good,poor,3,28395656,0,,awful,1,ADM2303,"She is one the hardest professor ever. She never replies to email and makes the class very confusion. She told me to drop the course after the midterm because I got a C. Then I ended up with an A- not because of her but because I learned by myself. So, if you want to do well get ready to study by yourself and practice with old exams.",05/28/2017,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1496009174000,No,1452,Yes,,N/A,"['Test heavy', 'Lecture heavy', 'Get ready to read']",people,people
Mandatory,average,good,average,1,27721354,0,,poor,2,ADM2303,Professor Schillo's lectures are very disorganized and confusing and her slides aren't good either. I would recommend choosing a different professor for Statistics if possible.,01/12/2017,4.0,4.0,,2,N/A,2.0,2.0,1,No,1484224387000,No,1452,Yes,,B,[],people,person
Mandatory,average,good,average,0,27715371,0,,average,3,ADM2303,"At the start of the semester, I likely would have rated her lower because it did not seem like she was very organized or very clear but as the semester went on she started really trying to help students out and she generally does care about her students. She's not always very clear but she's always willing to help and is a very nice person.",01/11/2017,4.0,4.0,,3,N/A,3.0,3.0,1,No,1484141449000,No,1452,Yes,,A,"['Clear grading criteria', 'Lecture heavy', 'Accessible outside class']",people,people
Not Mandatory,good,average,good,1,27711488,1,,awesome,5,ADM2303,"I was scared coming in because of her low rating. Ignore them! She's the greatest math prof I've ever hard. For reference, I usually work my butt off to get a 7 or 8 in math. With her, I got a 10! Her PowerPoints are fantastic, she gives many examples in class, and she overall genuinely cares for her students. Definitely take stats with this prof!",01/10/2017,3.0,3.0,,5,N/A,5.0,5.0,1,No,1484082734000,Yes,1452,Yes,,A+,"['Amazing lectures ', 'Accessible outside class', 'Caring']",person,person
Not Mandatory,good,good,good,1,22888447,2,,awesome,4,ADM2302,She really wants her students to succeed but she can be confusing/unclear in class.  Sometimes she isn't sure of the material/answers and will give uncertain responses to questions.  It is not an easy course so I recommend choosing a different prof if possible.,03/05/2014,4.0,4.0,,5,Really into it,4.5,4.5,1,Yes,1394044559000,N/A,1452,N/A,,B+,[],people,person
N/A,average,average,good,3,22786520,1,,good,3,ADM2303,Really helpful professor who always try her best to help students,01/23/2014,2.0,2.0,,5,It's my life,4.0,4.0,1,Yes,1390493723000,N/A,1452,N/A,,N/A,[],person,people
N/A,average,average,average,2,22736266,1,,good,2,ADM2303,"She is a really nice and helpful professor. She always tries new way to make students interested more in stats. She uses power point more rather than the board, which makes it hard math course. She also needs to improve the way she explain, because it is not really clear. Overall, she is a really nice professor who really care about students",01/11/2014,2.0,2.0,,5,Sorta interested,3.5,3.5,1,Yes,1389457956000,N/A,1452,N/A,,N/A,[],person,people
N/A,poor,good,poor,3,22575839,3,,poor,1,ADM2302,"She means well.. but should not be teaching. She couldn't solve the problems she gave us , and was always unprepared for class. The final exam was also so far from anything she ""taught"" us.",12/16/2013,5.0,5.0,,2,Low,1.5,1.5,1,Yes,1387218057000,N/A,1452,N/A,,N/A,[],people,people
Mandatory,average,good,average,2,22376334,2,,average,2,ADM2303C,"Relies too much on powerpoint slides, not enough examples on board - this is a stats class after all. She is very nice as a person but not the greatest prof, avoid if possible",11/23/2013,4.0,4.0,,3,Really into it,2.5,2.5,1,No,1385197170000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,good,poor,4,22304311,1,,awful,1,ADM2303,"Seriously one of the worst professors ever. I gave up on the class and have started to rely on the textbook. She always complains that people on this site have an issue with her but no, she is a terrible prof. She means well, she's nice and tries but for such a difficult course she is unqualified.",11/12/2013,4.0,4.0,,1,Meh,1.0,1.0,1,No,1384298188000,N/A,1452,N/A,,N/A,[],person,people
Not Mandatory,average,average,average,2,22210962,2,,average,2,ADM2303E,"LOL K she means well, but she cant teach for her life! You can tell she is really trying and she does her best, but she is a horrible prof. My class has about 150, and 34 people MAX show up.",10/24/2013,3.0,3.0,,4,Meh,3.0,3.0,1,No,1382619546000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,good,poor,2,22113956,0,,awful,1,ADM2302,"I was very excited to learn statistics as it is something you will use everyday.  Not only did Schillo ruin that for me but she wrecked my whole impression of all professors.  She never did examples right on the board, couldn't handle wen something went wrong online and never prepared us for the exam.  Avoid at all costs",09/10/2013,5.0,5.0,,1,Sorta interested,1.0,1.0,1,Yes,1378810590000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,good,average,2,21263965,1,,poor,1,ADM2303,it wasn't a very smart idea to let such an inexperienced teacher teach such a course. I regret not switching sections at the beginning of the semester.,01/15/2013,5.0,5.0,,3,Low,2.0,2.0,1,No,1358283972000,N/A,1452,N/A,,N/A,[],person,people
N/A,average,good,average,2,21262572,0,,average,2,ADM2303,"Stats1 generally sucks. There's no midterm so you have no clue what you're getting in to, that's not Schillo's fault. It was her first year teaching and that was obvious. Knew what she was saying but just couldn't teach it. She played a lot of youtube videos which was useless. She'll probably be a great prof one day, but not yet.",01/15/2013,4.0,4.0,,3,Sorta interested,2.5,2.5,1,Yes,1358266309000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,good,poor,4,21202586,0,,poor,1,STATS1,2nd semester starts in two days and I still haven't gotten my mark yet. How exactly am I supposed to know if my schedule needs fixing since this course is a pre-requisite for 2 courses I'm supposed to be taking next semester. She doesn't answer my emails and the final was much harder than previous years and I DO NOT UNDERSTAND WHY WE HAD NO MIDTERM,01/03/2013,5.0,5.0,,2,Sorta interested,1.5,1.5,1,Yes,1357222335000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,good,poor,2,21165073,0,,awful,1,ADM2303,Exam was extremely hard and she did not prepare us properly since we had no midterm. She told us that the final would not be very hard and that it would be similar to past finals but these are all lies!,12/25/2012,5.0,5.0,,1,Sorta interested,1.0,1.0,1,Yes,1356403333000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,good,poor,2,21156884,1,,poor,1,ADM2303,Who is it that came up with the brilliant idea of not having a midterm?,12/23/2012,5.0,5.0,,2,Low,1.5,1.5,1,Yes,1356228925000,N/A,1452,N/A,,N/A,[],person,people
N/A,average,average,good,2,21136579,0,,good,3,ADM2303,"Honestly, these other reviews do not do her justice. She definitely is not the best prof, but she is extremely helpful outside of class time and the assignments are great for ensuring you know the material you've done in class. It would be better if there had been a midterm in the class, but if you do all the online help you'll be fine.",12/20/2012,2.0,2.0,,5,Sorta interested,4.0,4.0,1,No,1356007623000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,good,poor,1,21094403,0,,poor,1,ADM2303,if you can't teach then don't teach.  Not having a midterm is really stupid.,12/17/2012,5.0,5.0,,2,Sorta interested,1.5,1.5,1,Yes,1355702442000,N/A,1452,N/A,,N/A,[],people,person
N/A,poor,good,poor,1,21093999,0,,awful,1,STATSC,"avoid by all means, horrible teaching, plays youtube videos of somebody else teaching a concept that she cant teach, hated it",12/16/2012,5.0,5.0,,1,Meh,1.0,1.0,1,No,1355700217000,N/A,1452,N/A,,N/A,[],people,person
N/A,poor,good,poor,1,21091211,0,,awful,1,ADM2303,Not having a midterm was the worst idea ever.,12/16/2012,5.0,5.0,,1,Low,1.0,1.0,1,No,1355683460000,N/A,1452,N/A,,N/A,[],people,person
N/A,poor,good,poor,0,21086758,0,,poor,1,ADM2303,"I've got nothing to say, I think my rating speaks for itslef. I was actually very very very generous during the course evaluation, I wish I could do it again.",12/16/2012,5.0,5.0,,2,Low,1.5,1.5,1,Yes,1355625881000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,good,poor,0,21084239,0,,poor,1,ADM2303,"Positives: She's a very nice person and actually tries to do her job the best way possible.                                 Negatives: She should QUIT teaching, her lectures were horrible, we didn't have a midterm to prepare us for the final, which by the way was RIDICULOUS.                                                    Avoid.",12/15/2012,5.0,5.0,,2,Low,1.5,1.5,1,Yes,1355603008000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,0,21064211,1,,average,3,ADM2303,"Very nice teacher and she tries very hard to teach the class, and does show all material.  However, she is extremely boring to listen to, and I couldn't follow her lectures",12/13/2012,3.0,3.0,,2,Low,2.5,2.5,1,Yes,1355439170000,N/A,1452,N/A,,N/A,[],person,people
