attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,0,27870974,0,,awesome,5,CVG2116,"Very approachable prof who sincerely cares about his students. He taught me fluids back in 2009, and gave me great advice for my professional engineering career. Expects you to pay attention and participate. Can be very detail oriented, but very forgiving if you make the effort. Show him you're serious and he'll go that extra mile for you.",03/02/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1488428312000,Yes,1452,Yes,,N/A,"['Inspirational', 'Participation matters', 'Group projects']",people,people
N/A,good,average,average,1,25070476,0,,good,4,GNG1105,"He's actually a really good prof, and knows his stuff well. If you go to his lectures, and do the assigned homework, you'll definitely get an A. ",07/27/2015,3.0,3.0,,3,Sorta interested,3.5,3.5,1,Yes,1438015800000,N/A,1452,Yes,,N/A,"['Lecture heavy', 'Beware of pop quizzes']",people,person
Not Mandatory,good,average,good,1,24951831,0,,awesome,5,CVG2116,Make sure you do the problems in the textbook and I'm sure you'll do well. He's very approachable if you have a question for him outside of class.,06/09/2015,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1433881070000,N/A,1452,Yes,,N/A,[],people,person
Mandatory,average,good,average,0,24951823,0,,poor,2,CVG2116,Can't explain very well. Makes easy concepts harder than what it seems. Sometimes boring. Does lots of un-important derivations. Easy marker tho. Midterm was from book examples (but no one expected them). He gets pissed if you don't send him formal Email (Such as Hello Mahmood or Dear Mahmood).  ,06/09/2015,4.0,4.0,,2,Low,2.0,2.0,1,No,1433880953000,N/A,1452,Yes,,A-,[],people,people
Mandatory,average,good,average,3,24687010,4,,good,3,CVG2116,His teaching style worked very well with a combination of powerpoint and examples on the board. He really knows his stuff and is very helpful when you go to his office hours. Exams are tough but he does take it easy on the marking if your class doesn't do so well.,04/28/2015,4.0,4.0,,4,Sorta interested,3.5,3.5,1,Yes,1430229294000,N/A,1452,Yes,,B+,['Tough grader'],people,people
N/A,average,good,average,2,24590328,2,,poor,2,CVG2116,"A good person, but a terrible prof. Spends most of the classes going through derivations quickly instead of letting the students understand the material. Makes tutorials mandatory by having assignments being assigned during that time.",04/14/2015,5.0,5.0,,2,Meh,2.0,2.0,1,Yes,1428971436000,N/A,1452,Yes,,N/A,"['Tough grader', 'Lecture heavy']",people,people
N/A,good,good,average,2,24581594,4,,good,4,CVG2116,"The overall rating (of 1) does not reflect this professor at all. Maybe he was bad in his first year of teaching, but he has made huge strides since than and is very helpful. Go to the lectures as he does lots of examples, and is overall a really nice guy that genuinely cares about his teaching methods as he strives to improve.",04/12/2015,4.0,4.0,,3,Really into it,3.5,3.5,1,Yes,1428853180000,N/A,1452,Yes,,N/A,"['Lots of homework', 'EXTRA CREDIT']",people,people
N/A,average,average,average,4,24514380,5,,average,2,CVG2116,"Not the best teacher but its very understandable since he just started teaching. I did the practice questions assigned in the book and went to his review lecture before the midterm and i ended up doing super well on the midterm along with all my friends who did the same exact thing. tough grader, fair midterms, practice well, and ignore babies.",03/28/2015,3.0,3.0,,4,Sorta interested,3.0,3.0,1,Yes,1427565726000,N/A,1452,Yes,,N/A,"['Get ready to read', 'Tough grader', 'Caring']",people,people
N/A,poor,good,poor,3,24447438,2,,awful,1,CVG2116,This professor believes that we are doing our PHD's in fluid mechanics and is not fair on test making. Does not prepare you for tests. Makes them hard and impossible for no reason.,03/10/2015,5.0,5.0,,1,Meh,1.0,1.0,1,Yes,1425984366000,N/A,1452,Yes,,N/A,"['Get ready to read', 'Tough grader']",people,people
Not Mandatory,average,good,average,5,23912469,3,,average,2,CVG3120,"To put it bluntly, this is an unfortunate scenario. This professor was teaching a course for the 1st time, and poorly managed the first half of the semester - leading to a disasterous midterm for the whole class.  That being said; since the midterm, he has been extremely helpful and open to suggestion for improvement. Remember people, he's human.",12/01/2014,5.0,5.0,,3,Sorta interested,2.5,2.5,1,Yes,1417432571000,N/A,1452,Yes,,N/A,['Tough grader'],people,people
N/A,poor,good,poor,7,23713955,4,,awful,1,CVG3120,He tries to be a good prof but he fails. He is more concern with students trying hard rather than learning something. He managed to get me confused about material that I already knew. I hope he figures out some day that good notes and easy explanations are the best way to teach. He has good taste for mambo dress shirts.,10/29/2014,5.0,5.0,,1,Sorta interested,1.0,1.0,1,Yes,1414616150000,N/A,1452,Yes,,N/A,"['Tough grader', 'Lots of homework']",people,people
Mandatory,poor,good,poor,5,23711202,2,,awful,1,CVG3120,Brutal. Lectures are a mess and he makes no sense. Midterms may reflect the material but would take 3hours to finish. His way or the highway. Stay clear if you can!,10/29/2014,5.0,5.0,,1,Sorta interested,1.0,1.0,1,No,1414590943000,N/A,1452,Yes,,N/A,"['Tough grader', 'Lecture heavy']",people,people
N/A,poor,good,poor,5,23700913,2,,awful,1,CVG3120,"Lectures are unclear and simple concepts are made complicated. Assignments do not reflect what is learned in class. Im an A student and this is the second class I've taken with him and I have failed both midterms (havent failed anything in any other class). Also a power tripper, mean responses to emails, won't admit he's wrong, the list goes on. ",10/27/2014,5.0,5.0,,1,Sorta interested,1.0,1.0,1,Yes,1414436141000,N/A,1452,Yes,,N/A,"['Lots of homework', 'Tough grader']",people,people
Mandatory,poor,good,poor,1,23692234,1,,awful,1,CVG3120,Graded material does not reflect what is taught in class. ,10/24/2014,5.0,5.0,,1,Meh,1.0,1.0,1,Yes,1414173894000,N/A,1452,Yes,,N/A,"['Lots of homework', 'Tough grader']",person,person
Not Mandatory,poor,good,poor,5,23668378,1,,awful,1,CVG3120,"This is supposed to be one of the easier courses in third year, he manages to make it the most annoying class you will ever take. First homework? yeah , things you where supposed to see in another 3rd year class. Classes are a blur of him talking  without any sense being made. Doesn't follow the textbook so is even harder to keep up. ",10/18/2014,5.0,5.0,,1,Meh,1.0,1.0,1,No,1413658240000,N/A,1452,Yes,,N/A,[],person,people
N/A,poor,good,poor,3,23610239,1,,awful,1,CVG3120,One of the worst professors in Uottawa.,09/24/2014,5.0,5.0,,1,Really into it,1.0,1.0,1,No,1411566180000,N/A,1452,Yes,,N/A,"['Tough grader', 'Lecture heavy']",person,people
