attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,average,average,average,0,21766900,0,,average,3,PSY2301,She is decent. I had her a while ago when it was her first time teaching. She is probably one of the better profs that teach this course.,05/15/2013,3.0,3.0,,3,Sorta interested,3.0,3.0,1,Yes,1368631517000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,1,19686001,0,,awesome,4,PSY2301,Great Prof! Slide shows are identical to the textbook.  Not necessary to go to class if you read the textbook.,01/07/2012,2.0,2.0,,5,Really into it,4.5,4.5,1,Yes,1325955461000,N/A,1452,N/A,,N/A,[],people,person
N/A,average,good,average,0,19666207,0,,good,3,PSY2301,This prof is decent considering the material she teaches. Her exams get harder as the semester goes on.,01/04/2012,4.0,4.0,,4,Low,3.5,3.5,1,Yes,1325679482000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,good,average,0,19584198,0,,average,4,PSY2301,Great teacher.  Should attend class because she gives hints on what will be on the exam.  The mark from first exam is very misleading on how you will do for the rest of the semester. the class is ALL memorization!,12/20/2011,4.0,4.0,,2,Really into it,3.0,3.0,1,No,1324398239000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,0,19580953,0,,average,3,PSY2301,absolutley great prof! she really means well for her students and wants them to do well. easy going personality despite the accent but you get used to it. if you want a good mark in this class attend the lectures for extra info and read the textbook its not that hard. funny nd reasonable. take it,12/20/2011,3.0,3.0,,3,Really into it,3.0,3.0,1,Yes,1324382441000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,0,19540765,0,,average,2,PSYCHD,"Solid prof, although she does read just from her slides so things get somewhat repetitive. She has an accent but its understandable. She is fairly reasonable when negotiating marks and things like that. I wouldn't mind having her again in the future.",12/16/2011,2.0,2.0,,3,Really into it,2.5,2.5,1,Yes,1324045938000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,19539495,0,,awesome,5,PSY2301,"Vess is very nice and wants us to do well in the course, but she is rather monotone, so her lectures can be a little dull. She is, however, very passionate and knowledgable about her subject, which is a plus. I would recommend utilizing the text a lot as well as attending class, since she sometimes simplifies the text in ways that need explaining.",12/16/2011,2.0,2.0,,4,Low,4.5,4.5,1,Yes,1324040565000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,0,19397824,0,,poor,2,PSY2301,"Has problems with clarity, particularly when the concepts are complex but everything is in the text/lecture slides. Exams aren't too difficult - short answers have choice and marking is lenient - although her multiple choice questions have lots of insignificant details. Go to lectures if you want hints for  the exam, but otherwise don't bother.",12/06/2011,3.0,3.0,,2,Meh,2.0,2.0,1,Yes,1323185971000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,0,19306529,1,,poor,2,PSYCH1001,"A bit hard to understand and follow her, interesting course but it's hard to stay focused when you're trying to listen past her accent.",11/23/2011,3.0,3.0,,2,Sorta interested,2.0,2.0,1,Yes,1322080567000,N/A,1452,N/A,,N/A,[],person,people
N/A,good,average,average,0,19244295,0,,good,4,PSY2301,"She is very nice, but at 8:30 in the morning, it is tough getting any life in a classroom. Only negative is the balance of information. The first midterm was very easy but the second one had so much more material that it was tough. easier if you took an anatomy class prior to this. Reccomended for Psy credits but not electives.",11/15/2011,2.0,2.0,,3,Low,3.5,3.5,1,No,1321374303000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,0,19235760,0,,poor,2,PSYC1001,"she is an ok prof... definitely knows her stuff, however she just is quite weak at teaching... her accent is understandable, keeps you amused in class when she pronounces stuff differently... but she just needs to work on how to present the info in a style where kids can absorb it.",11/14/2011,3.0,3.0,,2,Sorta interested,2.0,2.0,1,Yes,1321298318000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,poor,average,0,19166368,0,,average,2,PSYC1007,easy class,11/05/2011,1.0,1.0,,4,Really into it,3.0,3.0,1,Yes,1320451644000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,19051312,0,,awesome,5,PSYC1001,"She knows her stuff. A lot of content to take in, but she makes sure that what you get on the test is fair. It's all a matter of association to remember all the little details really.",10/07/2011,3.0,3.0,,4,Sorta interested,4.5,4.5,1,No,1317965147000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,poor,good,0,18894356,0,,good,4,PSY2301,"great class, learn so much. Although she has a bit of an accent and there is a lot of material to cover in one class. But she made the tests super easy because she knew the material was too biology based for psychology students. You just have to study hard but will get a good mark.",08/08/2011,1.0,1.0,,4,Really into it,4.0,4.0,1,Yes,1312813718000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,good,average,0,18707665,0,,average,2,PSY200,"Its ALOT of information to take in, and a lot of studying required. Pay attention cause a lot of the time she will tell you what to concentrate on for the exam.",06/07/2011,4.0,4.0,,3,Sorta interested,2.5,2.5,1,Yes,1307454539000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,good,good,0,18253537,0,,good,4,PSY2301,"Obviously knows what she's talking about, but I found the amount of information she presents in her lectures overwhelming and found myself scrambling to find enough time to study. If you have a biology background you'll probably be okay; if not, prepare to study hard.",03/06/2011,4.0,4.0,,4,Sorta interested,4.0,4.0,1,Yes,1299431479000,N/A,1452,N/A,,N/A,[],people,people
