attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,poor,average,poor,0,36635758,0,online,awful,1,ENG2102,Condescending.  ,09/10/2022,3.0,3.0,,1,N/A,1.0,1.0,0,Yes,1662768048000,N/A,0,Yes,,B+,[],people,people
Mandatory,good,average,good,0,34539475,0,online,awesome,5,ENG2102,Dr. Sugars is a really engaging prof who will take the time to ask the class for their opinions and respond to each comment. Very caring and understanding generally. Going to lectures and participating is important to understanding the course content. Textbook is not necessary as it is an anthology of individual works that can be found online.,04/12/2021,3.0,3.0,,5,N/A,5.0,5.0,1,No,1618263715000,Yes,1452,Yes,,N/A,"['Caring', 'Gives good feedback']",people,people
Not Mandatory,good,average,good,0,32978050,0,,awesome,5,ENG3110,"Always smiling, very compassionate, but mostly passionate about what she teaches and about her students. She genuinely cares about our opinions and encourages us to participate. You want to share your ideas and thoughts in her class, not because you have to, but because you feel inspired to",03/18/2020,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1584503742000,Yes,1452,No,,N/A,"['Inspirational', 'Amazing lectures ', 'Caring']",people,people
Mandatory,poor,good,poor,1,32967378,0,,awful,1,ENG2102,"Okay, so although Cynthia Sugars is very sweet outside of class, she is not helpful when you go to talk to her about a grade you received in her class. Our class just had a midterm that seemed easy enough on the outline however everyone studied hard and 13 people out of 24 failed... she does not agree or like certain essay writing styles just sayin",03/11/2020,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1583958747000,No,1452,Yes,,N/A,"['Lots of homework', 'Participation matters']",people,person
Mandatory,poor,good,poor,1,32952278,0,,awful,1,ENG2102,"She gave the most unfair midterm and when over half the class failed, blamed it on people not doing readings and started doing pop quizzes each class ... didn't realize i was in high school. Also if you don't agree with her on every text just take the L and drop the course",03/05/2020,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1583370760000,No,1452,Yes,,N/A,"['Get ready to read', 'Tough grader']",people,person
N/A,good,average,good,0,29187363,0,,awesome,5,ENG2111,"Great prof, super fun class.",12/13/2017,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1513201244000,Yes,1452,Yes,,N/A,[],people,people
Mandatory,good,average,good,1,26875533,0,,awesome,5,ENG2400,"Her last name is probably sugars because of how sweet she is. Interesting reading list, great lectures and so friendly and approachable. Some English profs can be intimidating; she is not one of them. Not overly difficult - if you have any interest in the class content you should do fine.",08/08/2016,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1470693126000,Yes,1452,Yes,,B+,"['Caring', 'Gives good feedback', 'Amazing lectures ']",people,person
Mandatory,average,good,average,1,24634322,0,,average,3,2400,"Her exams are ridiculously detailed, if you missed a class or didn't take detailed notes your chances of passing are slim. the content of the course is mostly boring with the odd good book. kind of closed minded in that if your interpretations of a work don't match hers she will brush it off and tell you what to think about it",04/21/2015,4.0,4.0,,3,Meh,3.0,3.0,1,Yes,1429579323000,N/A,1452,Yes,,C-,['Tough grader'],people,person
N/A,good,poor,good,3,19652219,0,,awesome,5,ENG2400,"This woman is a gem! Seriously an awesome professor, so nice and always prepared. She's very clear about what she expects from students. Go to class and participate, and all will go well!",01/02/2012,1.0,1.0,,5,Really into it,5.0,5.0,1,Yes,1325506150000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,15083918,0,,good,4,ENG2400,"Very soft-spoken, which is nice, but hard to listen to for a 3hr night class. She is very knowledgable but I have to agree with other statements that she can be bias to certain opinions on the material. I chose to write on ideas that she would agree with. It obviously worked, as I got a good grade. Do the readings or you'll be stuck on the exam.",12/02/2008,3.0,3.0,,4,Low,4.0,4.0,1,Yes,1228183272000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,good,poor,1,14412374,0,,awful,1,ENG1123,"Ridiculous, and not open minded at all.  Failed an essay on a poem that I interpreted differently than her (and I had sources that backed me up). Essay looked like it hadnt been read, that the title was sufficient enough for her to put a big red F on it, saying &quot;THIS IS NOT WHAT THIS IS ABOUT&quot;.  She is the reason that I left the English department.",05/06/2008,5.0,5.0,,1,Meh,1.0,1.0,1,Yes,1210076657000,N/A,1452,N/A,,N/A,[],people,person
N/A,good,average,good,0,2927901,1,,awesome,5,2400AND3RD,she tries hard and is disappointed when students are enthusiastic.  participate in discussion and she won't care if you read the text or not.  but read it before the exam.  you can't fake her exams.,12/06/2004,2.0,2.0,,5,It's my life,5.0,5.0,1,N/A,1102372568000,N/A,1452,N/A,,N/A,[],person,people
N/A,good,average,good,0,2552003,0,,awesome,5,ENG1123,LOVE HER! She is so nice and knows her stuff.I didn't find her to be a hard marker but you still have to do your work! Teachers like her make you want to continue in English.,10/15/2004,2.0,2.0,,5,Meh,5.0,5.0,1,N/A,1097842206000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,average,poor,1,2474263,0,,awful,1,ENG1123,"Although she mostly knew her stuff, she seemed to have biased opinions - little room for independant thought.  Not very good at invoking discussion, and had to drag it out of the class. A chore of a class to go to.",09/15/2004,3.0,3.0,,1,Sorta interested,1.0,1.0,1,N/A,1095290140000,N/A,1452,N/A,,N/A,[],people,person
N/A,good,average,good,0,2371098,0,,awesome,5,ENG2400,Seemed like she actually cared about the class.  I loved her marking.  She was also extremely helpful if you approached her.  Would most definitely take a class with her again.,08/06/2004,3.0,3.0,,5,N/A,5.0,5.0,1,N/A,1091786144000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,2298087,0,,awesome,5,EDU,facinating class,07/07/2004,2.0,2.0,,5,N/A,5.0,5.0,1,N/A,1089163492000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,1567030,0,,awesome,5,ENG2400,Tough but fair and she cares about her students.  She will make an effort to know everyone of the people in her classes and makes everyone feel included.  Trys very hard to make a dull class interesting and does a terrific job.  Great prof.!,01/01/2004,3.0,3.0,,5,N/A,5.0,5.0,1,N/A,1072992906000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,1457725,0,,good,4,ENG2400,"It seemed like she made a big effort to help us understand things.  Her lectures weren't too boring, and I just did the exam and it was great!",12/08/2003,2.0,2.0,,4,N/A,4.0,4.0,1,N/A,1070879587000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,1166286,0,,awesome,5,ENG4,No Comments,10/02/2003,3.0,3.0,,5,N/A,5.0,5.0,1,N/A,1065130499000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,290905,0,,good,5,ENG2400,"An okay prof...insightful and interesting classes, but too hard a marker",10/15/2002,3.0,3.0,,3,N/A,4.0,4.0,1,N/A,1034713619000,N/A,1452,N/A,,N/A,[],people,people
Mandatory,average,average,average,1,215749,0,,average,3,ENG2400,Hmmm...a little on the forgetable side.,05/22/2002,3.0,3.0,,3,N/A,3.0,3.0,1,N/A,1022082740000,N/A,1452,N/A,,A,[],people,person
