attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,average,good,average,0,32773157,0,,average,3,CHM3120,"Readings help w/theory. Class is equal understanding and memorization. Doesn't give enough practice problems, but exams are always things we've seen in class, sometimes only 1 slide. Material is easy, but the questions are written in a hard way. Don't overthink. Final exam was easier than midterms. Better midterm replaces worse midterm. GOTOCLASS!!",12/30/2019,5.0,5.0,,3,N/A,3.0,3.0,1,Yes,1577678471000,Yes,1452,Yes,,Not sure yet,"['Graded by few things', 'Get ready to read']",people,people
Not Mandatory,average,good,average,0,32452908,0,,average,3,CHM3120,he teaches the hardest course of this program so i guess he gets a bad rep because of it but he's not that bad prof. he goes way too fast though especially when drawing complex mechanisms. i'm generally lost at all times during his lectures. his exams are okay its just the subject is really tough and he doesnt help make it a lot easier,11/21/2019,5.0,5.0,,3,N/A,3.0,3.0,1,Yes,1574305997000,Yes,1452,Yes,,N/A,[],people,people
Not Mandatory,good,good,good,0,32326403,0,,awesome,5,CHM3120,"Excellent prof with very balanced course, presents the material very well and is able to simplify the concepts during office hours. The course covers plenty of content but it is manageable if you keep on top of the practice questions.",10/28/2019,5.0,5.0,,5,N/A,5.0,5.0,1,Yes,1572283869000,Yes,1452,Yes,,A+,"['Respected', 'Graded by few things']",people,people
N/A,average,good,average,0,31862837,0,,poor,2,BPS4006,"Thought I'd be doing cool science, but my project was pretty uninspiring. He complained to all of the honours students that we were not working hard enough and provided little to no guidance. He treats majority of his lab pretty badly from what I saw. Steer clear, there are better labs to join.",05/13/2019,5.0,5.0,,2,N/A,2.0,2.0,1,No,1557790840000,No,1452,Yes,,N/A,[],people,people
Not Mandatory,good,good,good,3,31205577,5,,good,4,CHM3120,I failed the first midterm and so did most of the class. Thankfully he allowed for it to be discarded. Cycloadditions require the most problem-solving as it is tricky to know which part of the molecule will do what. But the rest of the course is based on memorization. Tests are actually fair and easier than the problem sets. Few office hours :/,01/05/2019,4.0,4.0,,4,N/A,4.0,4.0,1,No,1546716612000,Yes,1452,Yes,,A-,"['Graded by few things', 'Respected', 'Tough grader']",people,people
Mandatory,good,good,good,20,27694902,20,,good,4,CHM3120,"Good professor, genuinely enjoys what he teaches but one of the harder courses you'll take at the university. Must be ready to go beyond textbook and assignments to receive an A.",01/08/2017,4.0,4.0,,4,N/A,4.0,4.0,1,No,1483899218000,Yes,1452,Yes,,Not sure yet,"['Lots of homework', 'Tough grader']",people,people
N/A,good,good,good,16,27640986,25,,awesome,5,CHM3120,"Best lecturer I've had in 3 years of the program. Super knowledgable guy; he's extremely high in his field. You learn a lot of material. Class is hard: the first midterm will wreck you. After that, it's more straightforward. Bell curves usually end up being necessary and he'll change the midterm weighting. Study your ass off and you'll be fine.",12/29/2016,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1483019572000,Yes,1452,Yes,,A,"['Amazing lectures ', 'Tough grader', 'Respected']",people,people
Mandatory,good,good,good,18,27605862,18,,awesome,5,CHM3120,Excellent lecturer and you can tell this guy's a genius... that being said this is without a doubt the hardest class I have ever taken at university to such an extent where you actually wonder why it has to be this hard... don't take this class if you don;t have to for the sake of your CGPA.,12/22/2016,5.0,5.0,,5,N/A,5.0,5.0,1,No,1482429672000,No,1452,Yes,,N/A,"['Tough grader', 'Get ready to read', 'Test heavy']",people,people
Not Mandatory,average,good,average,22,27602479,15,,average,3,CHM3120,"This course is NOT for you if you dislike organic chemistry and made it by the past organic chemistry courses. You can put in a lot of work and still get an F if you fail to truly understand and learn to link the course material to complex problem solving.  For those repeating this course (which is a lot), just dont! Save your soul and happiness.",12/22/2016,5.0,5.0,,3,N/A,3.0,3.0,1,No,1482408172000,No,1452,Yes,,B,"['Tough grader', 'Lots of homework', 'Test heavy']",people,people
Mandatory,good,good,good,14,27601241,15,,awesome,5,CHM3120,Pratt was a very good prof! The material itself is difficult to grasp but he doesn't throw really hard or curveball questions at you on tests. As long as you understand and can pick out what the question is about it is straightforward. He was very accessible and was more than happy to set up appointments to go over your questions.,12/22/2016,5.0,5.0,,5,N/A,5.0,5.0,1,Yes,1482395427000,Yes,1452,Yes,,B+,"['Graded by few things', 'Accessible outside class']",people,people
