attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,0,36243482,0,,awesome,5,FEM1100,"Loved his class! He included lots of guest speakers + reflection activities (easy). He's v respectful and includes various perspectives + debunks myths about feminism; made the topic approachable. Exams: t/f, MCQ, & essay q's--you can prepare for them beforehand. VI is cool, the only issue is that there's no in-class time to work. Easy to get an A",05/04/2022,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1651697858000,Yes,0,Yes,,A+,"['Amazing lectures ', 'Group projects', 'Accessible outside class']",people,people
Mandatory,good,average,good,0,36202679,0,online,good,4,FEM1100,Great class taught by a prof who's very passionate about the subject. It's an intro class so the information learnt is very basic but it was still fun. The only issue I had with this class/prof was that due dates weren't clearly stated. Assignments were simple but the class often felt disorganized. ,04/30/2022,2.0,2.0,,4,N/A,4.0,4.0,1,Yes,1651358108000,Yes,0,No,,N/A,[],people,people
Not Mandatory,average,average,average,0,36063641,0,online,average,3,FEM1101,"Overall, I think that he was a good enough professor. He was passionate about the material and was encouraging and including with students. However, for assignments and instructions, he was often quite unclear. We had a project to do, and only a few days before did he release instructions even though this project called for quite a bit of effort. ",04/12/2022,2.0,2.0,,3,N/A,3.0,3.0,1,Yes,1649788497000,Yes,0,Yes,,N/A,"['Group projects', 'Get ready to read']",people,people
Not Mandatory,good,poor,good,0,35932450,0,online,awesome,5,FEM1101,"the workload is acc not heavy at all, I barely give this class time outside the lectures watching them is enough to understand the material, and he provides everything you need to know. work is not hard and he&#39;s really nice and understanding :) fav class ngl",03/13/2022,1.0,1.0,,5,N/A,5.0,5.0,1,Yes,1647212560000,Yes,0,No,,Not sure yet,"['Group projects', 'Caring', 'Amazing lectures ']",people,people
Not Mandatory,poor,poor,poor,0,35814631,1,,awful,1,FEM1100,"How is a man supposed to teach me about the struggle of women? I'm not sure there's a single thing more infuriating than being spoken at about the oppression of women from the perspective of a man? I can appreciate his educational background and will to be a feminist, but its strange the uni would let him teach this class.",01/31/2022,1.0,1.0,,1,N/A,1.0,1.0,1,Yes,1643655005000,No,1452,Yes,,A,[],person,people
Not Mandatory,poor,poor,poor,1,35814533,0,online,awful,1,FEM1100,I honestly can say he is the worst professor I've ever had. He teaches material that is outdated and uses examples that is not completely relevant anymore. It takes him forever to get through even one slide show. He is extremely opinionated and unless you share his opinion you're gonna feel &quot;wrong&quot; the entire semester.,01/31/2022,1.0,1.0,,1,N/A,1.0,1.0,1,Yes,1643653808000,No,1452,Yes,,A,[],people,person
Not Mandatory,poor,average,poor,1,35803348,1,,awful,1,FEM1100,"The worst professor Ive ever had. Im a 4th year and took this class out of interest, but spare yourself and take another class. Doesnt answer student emails, rude, unprofessional, unclear expectations, and just an overall unpleasant person. Plus, a women, gender, and feminism class taught by a MAN doesnt really set itself up for success.",01/27/2022,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1643293593000,No,1452,Yes,,A+,"['Graded by few things', 'So many papers']",person,person
Not Mandatory,average,poor,average,1,35780299,0,online,average,3,FEM1100,Prof Zaky had his heart in the right place. He was difficult at times to follow throughout the semester but tried to make his lectures engaging. He did struggle with zoom but I don't think that should be a reason not to take him. He let everyone pick from 3 choices for midterm &amp; final and you did not need the lectures to do well.,01/21/2022,1.0,1.0,,3,N/A,3.0,3.0,1,Yes,1642729831000,No,1452,Yes,,A,"['Hilarious', 'Caring']",people,person
N/A,poor,average,poor,0,35760989,0,online,awful,1,FEM1101,"I am a fourth year student who decided to take FEM1101 as it is a personal interest of mine. Prof Zaky is probably the worst prof Ive had in my four years at university. Zaky gives long, meandering, irrelevant lectures and makes himself unavailable to students. I spent the entire semester confused about what was expected of me. Avoid at all costs.",01/17/2022,2.0,2.0,,1,N/A,1.0,1.0,1,Yes,1642391695000,No,1452,Yes,,A,['Graded by few things'],people,people
Mandatory,average,average,average,0,35747946,0,,poor,2,FEM1100,"wasn't a great prof. He often forgot to record and had many difficulties with zoom which made it difficult, being a hybrid course. The textbook is necessary, you cant do the midterm or final without it. Didn't like how we only had 3 assignments that were all worth a huge percentage. you can tell he cared about his students but just wasn't for me.",01/13/2022,3.0,3.0,,2,N/A,2.0,2.0,1,Yes,1642088842000,No,1452,Yes,,A-,"['EXTRA CREDIT', 'Graded by few things']",people,people
Mandatory,average,average,average,0,35743521,0,online,poor,2,FEM1100C,"This was a mandatory course for me, however if you are able to get a different professor I would highly suggest it. He listed the textbook as mandatory, but I didnt use it all term aside from the midterm and final (which you wouldnt have to depending on the assignment you chose). He gives very little feedback on assignments as well.",01/12/2022,2.0,2.0,,2,N/A,2.0,2.0,1,Yes,1642016900000,No,1452,Yes,,A,['Group projects'],people,people
Mandatory,poor,good,poor,0,35733747,0,online,awful,1,FEM110D,started his class today and I already want to call my mom and cry. just no. if you have the chance to drop this class do it.,01/11/2022,4.0,4.0,,1,N/A,1.0,1.0,1,No,1641874600000,No,1452,Yes,,N/A,"['Tough grader', 'Participation matters', 'Lecture heavy']",people,people
