attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,poor,average,poor,0,36512985,0,,awful,1,APA1122,Insists on having three people work on one three page essay together which is then harshly marked. Test weren't that hard but took at lot of studying. Very cold one-on-one. Take another elective if you can. ,07/10/2022,3.0,3.0,,1,N/A,1.0,1.0,0,Yes,1657411846000,N/A,0,Yes,,A,['Lots of homework'],people,people
Not Mandatory,poor,average,poor,0,36509569,0,online,awful,1,APA1122,I enjoyed the class content and it was easy but the assignments and exams were marked hard for a first year course. My main issue is with the prof as she claimed to care about her students' mental health in her lectures but then was cold and unapproachable via meetings. She was personally very rude to me both over zoom calls and over email. ,07/07/2022,3.0,3.0,,1,N/A,1.0,1.0,0,N/A,1657230242000,N/A,0,No,,A,[],people,people
Not Mandatory,poor,good,poor,0,36293567,0,online,awful,1,APA1122,"wow.. the most difficult class I had all semester and not due to the material but due to the amount of stress caused by the harsh grading style and the lack of acknowledgement from the prof. first of all, she doesn't even have live lectures she posts slideshows with audio segments where she basically reads off the slides. ",05/10/2022,5.0,5.0,,1,N/A,1.0,1.0,0,Yes,1652150696000,N/A,0,Yes,,Not sure yet,"['Tough grader', 'Get ready to read']",people,people
Not Mandatory,average,good,average,0,36099896,0,online,poor,2,APA1122," The class was asynchronous, certainly not my cup of tea, prof can come across as abrasive. My next criticism isn't so much for the professor but rather the TA's marking, as an upper year student who took this class I say with confidence I have never in my entire life been marked as hard as I was in this class! know your APA formatting!!!",04/19/2022,5.0,5.0,,2,N/A,2.0,2.0,1,N/A,1650339303000,N/A,0,Yes,,B,"['Get ready to read', 'Graded by few things', 'Tough grader']",people,people
Mandatory,average,good,average,0,36029160,0,online,average,3,APA4101,"Good approachable person, however unrealistic expectations as a professor. Expects a lot from her students and will take away several marks for APA formatting (little things you'd never think of). I've never had marks taken off for APA before... Lots of readings and big group project. Large paper at the end. Super hard marker in general. ",04/06/2022,5.0,5.0,,3,N/A,3.0,3.0,1,N/A,1649248051000,N/A,0,No,,Not sure yet,"['Group projects', 'Tough grader', 'Get ready to read']",people,people
Not Mandatory,poor,good,poor,1,35963333,0,online,awful,1,APA1122,"Avoid if possible. She assigns much more work then is allotted for the class. Very ineffective teaching style, yet consistently blames the class for averages in the 60's and below on tests. Very poorly done class with strict grading. ",03/22/2022,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1647992019000,N/A,0,Yes,,B+,"['Get ready to read', 'Tough grader', 'Lots of homework']",people,person
Not Mandatory,good,average,good,0,35821888,0,,good,4,APA1122,"It was online, with no live classes so you can do it on your own time. However, it was pretty lecture-heavy. She does amazing stuff though and it is very inspirational!",02/02/2022,3.0,3.0,,4,N/A,4.0,4.0,1,No,1643827330000,Yes,1452,Yes,,B,"['Lecture heavy', 'Inspirational']",people,people
Not Mandatory,poor,average,poor,1,35796711,0,online,awful,1,APA1122,"The amount of reading you have to do is absurd considering we have 4 other classes. Lectures take way too long to complete. Also, she expects you to read a whole book on top of all the chapter readings and absurd amount of articles that all cover the same concept. I recommend you don't take this class as an elective, or pick another prof.",01/25/2022,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1643149463000,No,1452,No,,Not sure yet,"['Get ready to read', 'Lots of homework', 'Lecture heavy']",people,person
Mandatory,average,average,average,2,34460019,0,,average,3,APA1122,Audrey Giles is an alright prof. Her lectures are extremely long and she assigns a lot of readings that you must thoroughly analyze to do well on midterms.,03/22/2021,3.0,3.0,,3,N/A,3.0,3.0,1,Yes,1616420407000,Yes,1452,Yes,,N/A,[],people,people
Not Mandatory,poor,good,poor,1,34342726,0,online,awful,1,APA1122,"She gives students way too much work to be completed. Her lectures will take you around 3 hours to do, no matter the week. I truly dislike her with a full passion.",02/04/2021,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1612474292000,No,1452,Yes,,Not sure yet,"['Get ready to read', 'Lecture heavy']",people,person
Mandatory,good,good,good,1,33134308,2,,good,4,APA1122,"Gets a lot of hate for almost no reason. Her class has a clear marking criterion for everything, her exams SAs are tough &amp; a little specific, but besides that its pretty straightforward. She might come off as intense and harsh, but it makes for organization &amp; preparedness. The ones who hate on her are last-minute people. Work hard  good grades.",04/27/2020,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1587948768000,Yes,1452,Yes,,A-,"['Clear grading criteria', 'Group projects', 'Accessible outside class']",people,person
Mandatory,good,good,good,1,33066354,1,,awesome,5,APA1122,"I love Audrey for real. She's is captivating and passionate when she lectures. She's a tough marker so if all you care about is marks, you might not like her. However, if you're looking to learning about our world, she is AMAZING. Tip for the book critique, opt for a creative alternative instead of writing the paper, totally worth it!",04/15/2020,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1586980919000,Yes,1452,No,,A,"['Inspirational', 'Tough grader', 'Amazing lectures ']",person,person
Not Mandatory,poor,good,poor,1,33009419,0,,awful,1,APA1122,refused to look over my midterm even when she made multiple correction errors. did not give the correct grade. unacceptable.,04/01/2020,4.0,4.0,,1,N/A,1.0,1.0,3,No,1585708960000,No,1452,Yes,,Not sure yet,"['Group projects', 'Graded by few things', 'Tough grader']",people,person
Not Mandatory,good,average,good,0,32938301,1,,awesome,5,APA1122,I really enjoyed her. I don't understand why her rating is so low. She cares about her students and gives good feedback. She is very interesting too.,02/27/2020,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1582839270000,Yes,1452,Yes,,N/A,"['Gives good feedback', 'Respected', 'Group projects']",person,people
