attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,poor,average,poor,1,28008870,0,,awful,1,PSYC2385,"One of the Worst Profs iv'e ever had, is always disorganised and seems like his only making up our projects days before assigning them, leaving them with mistakes and typos. pretty easy marker but a giant headache. Also can miss driving home important things then tries to blame you for not  remembering  said thing.",04/06/2017,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1491500524000,No,1452,Yes,,Not sure yet,[],people,person
Mandatory,poor,good,poor,1,27755088,0,,awful,1,PSYC2385,"One of the worst profs I've every taken, do not take him for cognition.  Makes many mistakes in instructions making it very hard for students to do well.  Not clear, and cog labs math heavy and way too difficult.",01/19/2017,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1484838757000,No,1452,Yes,,WD,"['Get ready to read', 'Tough grader', 'Lots of homework']",people,person
Not Mandatory,good,average,good,0,25174463,1,,awesome,4,PSYC2315,"What an awesome guy! I really enjoyed his class. It's true that material might be a little dry and sciency but he does his best to make it clear and is available to help if you need it. Great response to Emails and solid availability. Tests are ""challenging"" so pay attn but you have all info necessary to do well. Textbook is helpful. Recommend him!",09/05/2015,3.0,3.0,,5,It's my life,4.5,4.5,1,Yes,1441497001000,Yes,1452,Yes,,N/A,"['Clear grading criteria', 'Get ready to read']",person,people
Mandatory,poor,average,average,0,25141099,0,,average,1,PSY3108,Good prof. His slides are useless but also helpful since he uses them on tests. Let class choose how they want their test like how many mc or short answer. Has messy writing so class material is also somewhat useless,08/21/2015,3.0,3.0,,4,Low,2.5,2.5,1,No,1440198802000,N/A,1452,Yes,,C,"['Tough grader', 'Lecture heavy']",people,people
Not Mandatory,average,good,good,0,23943418,1,,good,3,BIOPSYCH,"Dr. Orban needs realize that this is a psychology program, not science. His marking schemes are identical to biology profs. His tests cover beyond the simple psych text books about the brain (various chemical pathways and so on).This is a waste of studying time for non-science majors. It can be better if he can stay wthe  abstract side of things.",12/04/2014,4.0,4.0,,5,It's my life,4.0,4.0,1,Yes,1417658042000,N/A,1452,Yes,,A,"['Lots of homework', 'Tough grader', 'Get ready to read']",person,people
N/A,average,good,average,0,23906110,0,,average,2,PSY3108,"Its an Interesting subject and he seems to know a lot about what he teaches, but his delivery style is terrible. Slides not always available to download on time ( issue for good note-taking), labs are very time-consuming, tests are tricky. Luckily, he is quite flexible when you bring up an issue and is willing to change the syllabus accordingly. ",11/29/2014,4.0,4.0,,3,Really into it,2.5,2.5,1,Yes,1417279795000,N/A,1452,Yes,,N/A,"['Group projects', 'Get ready to read', 'Lots of homework']",people,people
N/A,average,good,average,0,23714976,0,,average,2,PSY3108,"endless, time consuming labs that require purchasing expensive materials or large chunks of time on a math program you'll never use again.  forced groupwork for the big review paper. test answers have confusing wording, be sure to read very carefully. ",10/29/2014,5.0,5.0,,3,Meh,2.5,2.5,1,Yes,1414625689000,N/A,1452,Yes,,N/A,"['Tough grader', 'Group projects', 'Lots of homework']",people,people
N/A,poor,good,poor,0,23636701,0,,poor,1,PSY3108,"Boring, dry material, slides have no content. Avoid this class! Take it with another prof.",10/07/2014,4.0,4.0,,2,Sorta interested,1.5,1.5,1,Yes,1412710530000,N/A,1452,Yes,,N/A,[],people,people
N/A,average,poor,poor,0,23609436,0,,poor,2,1100,I took his class Psych 1100 at kwantlen surrey campus in BC.. does not know what hes doing. Horrible at teaching but I bet just needs practice since hes new at it. Half the class dropped after the 3rd week. You basically read out of the textbook and teach yourself. Save yourselfyour GPA and choose a diff prof for your class. ,09/24/2014,1.0,1.0,,1,Meh,1.5,1.5,1,Yes,1411517375000,N/A,1452,Yes,,N/A,"['Lecture heavy', 'Get ready to read']",people,people
Not Mandatory,good,average,good,0,22738726,0,,awesome,4,PSY3108,"Great prof! First time teaching but he took all of our suggestions and criticisms and made changes throughout the semester to give us the best experience possible. Super friendly, passionate about the subject, and really wants you to succeed.",01/12/2014,3.0,3.0,,5,Sorta interested,4.5,4.5,1,Yes,1389534515000,N/A,1452,N/A,,A,[],people,people
N/A,good,average,good,0,22733068,0,,awesome,4,PSY3108,Super nice prof. First time teaching but was pretty good and always fair. Easy to talk to and willing to explain concepts or discuss exams with you. The course contained complex material but was interesting,01/10/2014,3.0,3.0,,5,Really into it,4.5,4.5,1,Yes,1389378716000,N/A,1452,N/A,,A+,[],people,people
Not Mandatory,good,good,good,0,22727125,0,,good,4,PSY3108,"Super nice prof, however not an easy class (for me). If you don't understand something, ask him! He'll be glad to help!",01/09/2014,4.0,4.0,,4,Really into it,4.0,4.0,1,Yes,1389287904000,N/A,1452,N/A,,A-,[],people,people
Mandatory,good,average,good,0,22606161,0,,awesome,5,PSY3108,Great Prof! He's hilarious and always takes time to ensure students understand. He really cares about his students doing well. I wish I had him again.,12/18/2013,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1387392573000,N/A,1452,N/A,,N/A,[],people,people
Not Mandatory,average,average,good,0,22480114,0,,good,3,PSY3108,"He's very knowledgeable about perception and super easy going, he makes things harder than it needs to be. He has nothing on his slides so studying is really hard. Super nice Prof and really approachable.",12/09/2013,2.0,2.0,,5,Sorta interested,4.0,4.0,1,Yes,1386608234000,N/A,1452,N/A,,A-,[],people,people
