attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,average,poor,average,0,35528109,0,online,average,3,ART2161,"So her lecture method is quite dry, she does get quite excited about a few topics which leads her to ramble - and even so still quite dry. I did feel like I was getting a lot of detail from her lectures however. Flexible with deadlines and does her best to grade clearly - not quickly though. If you put in the work she'll notice. BIG PAPER",12/15/2021,1.0,1.0,,3,N/A,3.0,3.0,1,No,1639529969000,Yes,1452,Yes,,A+,"['Lots of homework', 'Clear grading criteria']",people,people
Not Mandatory,good,average,good,0,34900294,0,online,awesome,5,ART2561,"She's nice and kind , responds to all my question in earnest",06/08/2021,2.0,2.0,,5,N/A,5.0,5.0,1,No,1623184110000,Yes,1452,Yes,,B+,['Gives good feedback'],people,people
Mandatory,poor,good,poor,0,32637255,0,,awful,1,ART2170,"By far, Francine Dagenais is the WORST professor I've come by at UOttawa, and that's saying something. First off, if you miss more than 2 classes, she will prevent you from doing the exam. Second, her exam requires you to memorize 64 separate pieces, while the final essay is only worth 28% of the final grade. Dagenais is evil. She hates students",12/13/2019,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1576198922000,No,1452,Yes,,Not sure yet,[],people,people
Mandatory,poor,good,poor,0,32596257,0,,awful,1,ART2170,"Professor Dagenais is one of the worst professors I have ever had. Her lectures are bland and way too long. She also made a 10 page research assignment only worth 28% of the final grade. Claimed that memorizing 64 + artworks is &quot;spoon-feeding&quot;. Overall a prof you should avoid at all costs, even if that means delaying your required course.",12/10/2019,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1576009988000,No,1452,Yes,,Not sure yet,"['Lecture heavy', 'So many papers']",people,people
Mandatory,poor,good,poor,1,32362211,0,,awful,1,ART2170,"Very hard to understand. Seemingly doesnt know how to use technology, reads off of slides, and gives little to no instruction for assignments (even exams). Took the joy out of art history and most of my brain cells. Definitely would avoid this prof.",11/05/2019,5.0,5.0,,1,N/A,1.0,1.0,1,No,1572983573000,No,1452,Yes,,Not sure yet,[],people,person
Mandatory,poor,average,poor,0,31517303,0,,awful,1,ART2171,"Although she's a really nice person, I would never take her class again. Lectures are very boring and all over the place. If you miss more than 2 classes you can't take the exam except attendance doesn't even count towards your grade. Her assignments were unusual and guidelines were vague. Would not recommend.",04/02/2019,2.0,2.0,,1,N/A,1.0,1.0,1,No,1554230862000,No,1452,Yes,,A,[],people,people
Mandatory,average,average,average,0,28285588,0,,poor,2,ART2171,"Prof. Dagenais seems like she cares about the course content and is interested in students opinions. She struggles with her hearing impairment and I think some days this does have a negative impact on her, which is understandable, however her lecture style is very dry, often runs over and she faces the slides rather than the students.",05/11/2017,3.0,3.0,,2,N/A,2.0,2.0,1,No,1494510259000,No,1452,Yes,,A,"['Caring', 'Lecture heavy', 'Hilarious']",people,people
Mandatory,poor,good,poor,0,28120377,0,,awful,1,ART2571,THE MOST BORING CLASS I'VE EVER TAKE LE COURS LE PLUS ENNUYANT QUE J'AI JAMAIS EU,04/25/2017,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1493127308000,No,1452,Yes,,N/A,[],people,people
Mandatory,poor,poor,poor,0,27284261,0,,awful,1,ART3570,Very boring lectures even though the prof is nice. It is fairly easy to pass her classes because the exams are all projects. Attendance is mandatory (she makes us sign a paper at the end of the class) but I've worked on other projects in her class while she was talking. Easy A but boring.,11/30/2016,1.0,1.0,,1,N/A,1.0,1.0,1,No,1480505453000,Yes,1452,Yes,,A,"['Caring', 'So many papers', 'Graded by few things']",people,people
Mandatory,poor,poor,poor,0,27248485,0,,awful,1,ART2161,"One of the worst profs I've ever had. She doesn't look at the students when she lectures or acknowledge your existence. Seems like she's reading off her slides but all she says about the artworks is that they are ""important"" because they ""changed things."" Pointless. The TA marked everything and I did really well in the course but she was awful.",11/23/2016,1.0,1.0,,1,N/A,1.0,1.0,1,No,1479917852000,No,1452,Yes,,A,[],people,people
Mandatory,average,good,average,1,27051186,0,,poor,2,ART2161,"She's incredibly anal about grammar when grading your papers. None of my french teachers have been this picky and petty about sentence structure, yet she's an art prof. She cares more about how a paper is written rather than the content. I recommend submitting your papers in English for this class if your French isn't 100% perfect.",10/18/2016,4.0,4.0,,2,N/A,2.0,2.0,1,Yes,1476817490000,No,1452,Yes,,N/A,"['Lecture heavy', 'Tough grader', 'So many papers']",people,person
Mandatory,good,average,good,0,26260080,0,,good,5,ART3171,"Like most art history profs, she shows slides of the artworks and then talks about them. The course content is interesting, but sometimes the lectures feel long. You don't need to do the readings regularly, but they are useful for the essays if you scan through them. This is an easy course and it's good to attend for content on your essays.",04/09/2016,2.0,2.0,,3,N/A,4.0,4.0,1,No,1460162859000,N/A,1452,Yes,,N/A,"['Clear grading criteria', 'Lecture heavy', 'Gives good feedback']",people,people
Mandatory,poor,good,poor,0,25842363,0,,awful,1,ART3570,"She does not look at the students when she lectures. As a professor, she is not specific. She reads off of PowerPoint slides, and without them, there would not be much she can say to the class. I feel very drained in this class because she teaches in a very unenthusiastic manner. This is one of the worst classes I have ever taken in my life.",12/29/2015,5.0,5.0,,1,Meh,1.0,1.0,1,No,1451378426000,N/A,1452,Yes,,N/A,"['Lecture heavy', 'So many papers', 'Tough grader']",people,people
Not Mandatory,poor,good,poor,0,24623441,0,,awful,1,FEM2XXX,"Grade your papers based on criteria she never mentioned before, or only telling you  after you submitted your paper. Often doesn't care about sound arguments as long as you criticize every thing. Worst professor in four years at the university. ",04/19/2015,5.0,5.0,,1,Low,1.0,1.0,1,No,1429453588000,N/A,1452,Yes,,A-,[],people,people
N/A,poor,good,poor,0,21987397,0,,awful,1,FEM2510,"Very confusing about the projects, looks for specific she never mentionned.",07/22/2013,5.0,5.0,,1,Sorta interested,1.0,1.0,1,No,1374503897000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,poor,poor,0,21545193,0,,awful,1,ART3171,"Absolutely awful! Was extremely disorganized and appeared confused by the material when questioned about it in class. Very dry to listen too, as well likes to say the word 'um' or 'uh' several times in a sentence. Two assignments were easy, however, her exam is over email which makes me nervous as she appears to have no skill with technology.",04/16/2013,1.0,1.0,,1,Low,1.0,1.0,1,Yes,1366126523000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,average,poor,0,16060237,1,,awful,1,ART2161,"Probably one of the most unorganized people I have ever met. She always showed up late for class and had to fight with the projector. Lectured for about 4 weeks and then sat back and made us do presentations for the rest of the term. She was also not very helpful. The midterm and the exam, however, were really easy.",07/23/2009,3.0,3.0,,1,Low,1.0,1.0,1,No,1248355039000,N/A,1452,N/A,,N/A,[],person,people
N/A,average,good,average,0,15359930,0,,poor,2,ART3334,she does about a month's worth of lectures and then puts the rest on students. I pay her salary and she sits back and watches. 15 minute presentations from students for 3 hours numbs your mind; we are not professors so it can get quite boring. AVOID HER CLASS AT ALL COST,01/12/2009,4.0,4.0,,2,Really into it,2.0,2.0,1,No,1231775331000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,good,good,1,14900133,0,,awesome,4,ART4115,"High expectations, but she's an intellectual. The class discussions are great.  She directs free discussions towards the topic of the evening.  She inspires a more philosophical/theoretical inspection of the studied topics. Professor Dagenais is one of my all-time favourite professors.",10/25/2008,4.0,4.0,,5,It's my life,4.5,4.5,1,Yes,1224894725000,N/A,1452,N/A,,N/A,[],people,person
N/A,poor,average,poor,0,14010266,0,,poor,1,ART4115,"Test questions very broad but she marked looking for specifics. Wasted a lot of time, went into overtime or had to finish because people would leave. Lecture was disorganized and she never summarized. She got distracted easily then lost track of the lecture. Did not seem to want to give a lot of time to helping students when it was needed.",01/16/2008,3.0,3.0,,2,Low,1.5,1.5,1,Yes,1200505270000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,average,poor,0,13515905,0,,awful,1,ART4115,"always late to class, class starts at its earliest 15min late. slow to go over material and thinks the entire class is incompetent to learn at a normal pace.( mind you there are a couple of idiots in the class that ask ridiculously stupid questions because the can not manage to get their head around the siple subject of vision.",10/09/2007,3.0,3.0,,1,It's my life,1.0,1.0,1,Yes,1191955397000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,poor,poor,0,13466459,0,,awful,1,ART2161,"The course pack was abysmal, it had incomplete texts and pages that were incomplete as a sticky-note was left on the page. The majority of the semester was spent listening to presentations of a high school level on artists and art movement or a philosophy. Where was the teaching&#63;! Oh that's right, we watched movies on the Greek & Romans & a church.",09/09/2007,1.0,1.0,,1,Meh,1.0,1.0,1,No,1189357669000,N/A,1452,N/A,,N/A,[],people,people
