attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,average,average,average,0,35886497,0,online,average,3,NSG3301,"Research in nursing.. Super abstract theory based class that's full of theoretical frameworks and literature reviews and repeated fluff. I've loved reading medical journals research studies until taking this class. made me realize nursing research is boring as hell compared to medical/pharma/neuro research. Lost all interest, just want to pass.",02/27/2022,3.0,3.0,,3,N/A,3.0,3.0,1,Yes,1645948613000,Yes,1452,Yes,,Not sure yet,"['Group projects', 'Participation matters']",people,people
Not Mandatory,poor,average,poor,0,35478991,0,online,awful,1,NSG3127,"Class has mandatory biweekly discussion group. 3 blog posts, one midterm, one final. Instructions on midterm and final are not the clearest and leaves students guessing what were supposed to do. Although I emailed, myself and two other students have received three completely different answers. odd.",12/12/2021,3.0,3.0,,1,N/A,1.0,1.0,1,No,1639277918000,No,1452,Yes,,N/A,[],people,people
Mandatory,average,poor,average,0,35478881,0,,average,3,NSG3127,"Sue's ethics class was fine, just a lot of little 5% assignments. She gives options to try and suit students learning styles, such as choosing to do a group podcast assignment or essay in place of a final exam.",12/12/2021,1.0,1.0,,3,N/A,3.0,3.0,1,No,1639277226000,Yes,1452,Yes,,N/A,"['So many papers', 'Group projects', 'Caring']",people,people
Mandatory,average,average,average,0,34752120,0,online,poor,2,NSG3301,"content is very dry, and he doesn't make it any less dry. A bit all over the place with her explanations and when answering student questions during DGD. I found it more confusing listening to her, rather that just reading the pptx/book myself. You must buy the book",05/10/2021,2.0,2.0,,2,N/A,2.0,2.0,1,Yes,1620656815000,No,1452,Yes,,N/A,[],people,people
Not Mandatory,average,average,average,0,34482621,0,online,poor,2,NSG3301,"She's a nice lady, but I found it extremely hard to understand her lectures. Her slides are ok, but when she records her lectures, the way that she goes over each slide is very messy and hard to take notes on.",03/28/2021,3.0,3.0,,2,N/A,2.0,2.0,1,Yes,1616970754000,No,1452,Yes,,N/A,['Caring'],people,people
Mandatory,good,average,good,0,34008101,0,online,awesome,5,NSG3127,"Sue is an amazing prof. I've had her for multiple classes over the nursing course (2, 3? I can't really remember). She is so kind and genuinely cares about her students. Although she's a tough grader, she provides very clear expectations. Thoroughly read your lectures and rubrics and you won't go wrong. Would be happy to have her as a prof again!",12/10/2020,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1607559265000,Yes,1452,Yes,,A+,"['Caring', 'Clear grading criteria', 'Respected']",people,people
Not Mandatory,good,average,good,0,25188565,0,,good,4,NSG3301,"Great prof, not the best class. The material itself is quite dry but she is a fantastic prof and cares a lot about her students.",09/14/2015,3.0,3.0,,4,Sorta interested,4.0,4.0,1,No,1442252256000,Yes,1452,Yes,,B+,['Respected'],people,people
Mandatory,average,good,average,0,24642034,0,,average,2,NSG3301,Go to class if youever want to email her for help. Read your textbook too.,04/21/2015,4.0,4.0,,3,Sorta interested,2.5,2.5,1,Yes,1429656379000,N/A,1452,Yes,,B-,"['Get ready to read', 'Tough grader']",people,people
N/A,good,poor,good,0,20504892,0,,awesome,5,NSG1,"She is an AMAZING lab professor! One of my favourite teachers of all time. She's so nice, willing to answer questions, and is overall a really nice woman. I was very fortunate to have her as my Nursing Assessment lab professor.",07/19/2012,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1342728339000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,20213152,0,,awesome,5,NSG2317,Amazing lab prof I would take her lab again in a second.,05/07/2012,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1336353337000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,19458638,0,,awesome,5,NSG2313,Great lab teacher very nice/ friendly/ knowledgeable,12/11/2011,2.0,2.0,,5,Really into it,5.0,5.0,1,No,1323607448000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,19363192,0,,awesome,5,NSG4430,"very smart, and helpful! really enjoyed her labs.",12/02/2011,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1322838507000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,average,0,18666464,0,,good,4,NSG2313,She definitely knows her stuff. I found her intimidating. Nice lady though.,05/26/2011,2.0,2.0,,3,It's my life,3.5,3.5,1,Yes,1306383658000,N/A,1452,N/A,,N/A,[],people,people
