attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,poor,average,poor,0,35144033,0,online,awful,1,FEM3505,"She's an okay prof, the class goes in circles often but covers most of the material. But she's a major transphobe and was incredibly exclusionary and disrespectful. When this was brought up to her, she ignored it.",10/21/2021,3.0,3.0,,1,N/A,1.0,1.0,1,No,1634843132000,No,1452,Yes,,N/A,['Get ready to read'],people,people
Mandatory,good,good,good,1,27032534,0,,awesome,5,FEM5700,De loin le meilleur cours que j'ai eu pour débuter ma maîtrise. Stimulant et m'a permis d'apprendre sur une multitude de théorie. Excellente enseignante.,10/12/2016,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1476294726000,Yes,1452,Yes,,N/A,"['Get ready to read', 'Participation matters', 'Gives good feedback']",people,person
Mandatory,average,average,average,0,25702254,0,,average,2,FRA2780,"Elle donne un quiz facile à chaque cours, bonne façon de faire monter ta note mais impossible de sécher le cours. Beaucoup de lecture : le manuel est très long et pénible mais les oeuvres sont intéressantes. Elle dit exactement quoi étudier pour l'examen mais pose des questions beaucoup trop difficiles. Cours plate mais facile assez à réussir.",12/15/2015,3.0,3.0,,3,Sorta interested,2.5,2.5,1,Yes,1450180585000,N/A,1452,Yes,,A,"['Get ready to read', 'Tough grader']",people,people
Mandatory,average,average,average,0,25462984,0,,average,2,FRA2780,"Au début  j'étais un peu sceptique, mais j'adore comment elle fonctionne pour les tests.  Tu dois travailler pour tes notes, mais elle est toujours disponible pour nous aider. Elle répond vite à ses courriels aussi. Elle veut notre réussite. ",11/20/2015,3.0,3.0,,4,Sorta interested,3.0,3.0,1,Yes,1448037276000,N/A,1452,Yes,,N/A,['Caring'],people,people
Mandatory,average,average,good,1,22399451,0,,good,3,FRA2780,"Prof +ou- claire mais très attentive aux demandes des étudiants(Nous avons voté pour la forme de l'examen final) Très disponible (bureau), sympathique. Oeuvres intéressantes mais peu de structure dans le cours. J'ai bien aimé, si vs allez en classe il est possible d'avoir une très bonne note! Je recommande ce cours.",11/27/2013,2.0,2.0,,5,Sorta interested,4.0,4.0,1,Yes,1385589126000,N/A,1452,N/A,,N/A,[],people,person
N/A,average,poor,average,0,18890557,0,,poor,2,FEM2507,"La première moitié du cours est intéressante, mais la deuxième consiste à lire des textes et en faire le résumé en grand groupe en classe. Le cours tourne un peu en rond, pas super structuré, mais il est facile d'avoir une bonne note si on met le petit effort nécessaire.",08/07/2011,1.0,1.0,,2,Sorta interested,2.0,2.0,1,Yes,1312675692000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,poor,poor,0,17732399,0,,poor,2,FRA1710,"You pretty much just revise things from highschool in her FRA 1710 class, didn't learn a thing and the book we had to read wasn't interesting. If you can avoid it, do it.",11/05/2010,1.0,1.0,,1,Meh,1.5,1.5,1,Yes,1288961558000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,1,17225698,0,,poor,3,FEM1500,"I thought this would be very interesting class to take, which it was at first.It's hard to figure out what to study for the exams and worse when it came to essays.I did well on the 1st and horribly on the 2nd and she refuses to meet her students.I had to fight for her to take a look at my work, as her TA's correct them and weren't available either!",05/18/2010,3.0,3.0,,1,Really into it,2.0,2.0,1,Yes,1274187699000,N/A,1452,N/A,,N/A,[],people,person
N/A,average,average,poor,0,17056765,0,,poor,2,FEM1500,"This is an example of a person whos teaching is so bad, it actually negatively affects your ability to get good grades. Would not recommend it to ANYBODY.",04/25/2010,3.0,3.0,,1,Meh,1.5,1.5,1,Yes,1272221123000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,good,poor,1,16885450,0,,awful,1,FEM1500,"HORRIBLE teacher, every class is a brain washing session about how men suck and girls rule. No structure in her class, just a free for all. Leaves you feeling like you've wasted your money on her class because you learn NOTHING. She has NO interest in helping her students. DO NOT TAKE",03/18/2010,4.0,4.0,,1,Meh,1.0,1.0,1,Yes,1268937455000,N/A,1452,N/A,,N/A,[],people,person
N/A,average,good,poor,0,16114161,0,,poor,2,FEM1500,Very boring.  The text book was useless... do not recommend,08/12/2009,5.0,5.0,,1,Low,1.5,1.5,1,No,1250086769000,N/A,1452,N/A,,N/A,[],people,people
