attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,poor,good,poor,0,35088811,0,online,awful,1,MAT2375,"very bad teaching skills, and bad writing. his ppt can make people very sleepy but he requires attendance. if you not attending his zoom meeting more than 20% of the class, he will fail you. tests are hard on each question but still solvable, but very hard.",09/26/2021,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1632632720000,No,1452,Yes,,B,[],people,people
Mandatory,good,average,good,0,34913100,0,,awesome,5,MAT2375,He share his very organized slides. He giving every formulas a proof and some formulas different version. So overall he is great. Cheat sheet is allowed for exams. The assignments are hard and have many thinking question. But you will really learn a lot from them. One bad thing is his handwriting is bad.,06/14/2021,3.0,3.0,,5,N/A,5.0,5.0,1,No,1623657930000,Yes,1452,Yes,,A,"['Participation matters', 'Inspirational', 'Lecture heavy']",people,people
Mandatory,average,good,average,0,34908042,0,online,poor,2,MAT2375,still ok but his style is hard to be accepted.,06/11/2021,4.0,4.0,,2,N/A,2.0,2.0,1,No,1623425674000,No,1452,Yes,,B,[],people,people
Mandatory,good,good,good,0,34894817,0,online,awesome,5,MAT3377,"Good prof, great at explaining the material. He is very organized and provides different formats for the slides including formula sheets, which I find very helpful for studying. Encourages questions/participation and is available to help if something isn't clear. Would recommend!",06/06/2021,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1623014385000,Yes,1452,Yes,,N/A,"['Respected', 'Accessible outside class']",people,people
Mandatory,average,good,average,0,34752282,0,,average,3,MAT2375,"Professor Zarepour is a good professor and he's accessible outside of class hours. However, he only marks the hardest questions on the assignments which is not fair. Exams are similar to the content covered in class, but they're too long so make sure you're 100% ready for them.",05/10/2021,4.0,4.0,,3,N/A,3.0,3.0,1,Yes,1620658068000,No,1452,Yes,,N/A,"['Accessible outside class', 'Lots of homework']",people,people
Mandatory,good,average,good,0,34734314,0,,good,4,MAT2375,"Very understandable professor. Wants you to do well and take the most from class. Sometimes not the most clear and this means that usually each assignment will seem &quot;impossible&quot; at first. However, after asking for clarification or emailing him, you will understand the questions very well. Midterm and Final were manageable.",05/07/2021,3.0,3.0,,4,N/A,4.0,4.0,1,No,1620410789000,Yes,1452,Yes,,A+,"['Participation matters', 'Lots of homework', 'Hilarious']",people,people
N/A,good,average,good,0,34677739,0,online,good,4,MAT2375,"Sometimes his explanations can be a bit confusing, but on the whole he really wants to make sure you understand the material. Lecture slides are good as well.",05/01/2021,3.0,3.0,,4,N/A,4.0,4.0,1,No,1619913155000,Yes,1452,Yes,,N/A,[],people,people
Mandatory,good,good,good,0,34442528,0,,good,4,MAT2371,"Pros: you truly learn the foundation of probability; thorough lecture slides; he really wants you to learn Cons: tough grader, don't try to get extra marks (it doesn't work lol) Comments: you gotta actually do the work and study, attend class and office hours as needed to pass.",03/16/2021,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1615913936000,Yes,1452,Yes,,B+,"['Tough grader', 'Accessible outside class']",people,people
Mandatory,poor,good,poor,0,34123514,0,online,awful,1,MAT2371,Zarepour is really irritated by just about everything. I find it painful to listen to his lectures because he is always irritated by someone or all of us and has called us &quot;irresponsible&quot; or a similar term on multiple occasions. His notes are very hard to follow and he gives one massive pdf for notes. The final exam was brutal.,12/17/2020,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1608234394000,No,1452,Yes,,Not sure yet,[],people,people
Mandatory,average,average,average,0,33078491,0,,poor,2,MAT2375,"Very smart guy, but goes very fast and makes things hard to understand. His examples are good but the theory is hard to follow.",04/17/2020,3.0,3.0,,2,N/A,2.0,2.0,1,No,1587153881000,No,1452,Yes,,A-,['Gives good feedback'],people,people
Mandatory,good,good,good,0,32856047,0,,awesome,5,MAT3379,"just go to class, listen and take good notes. Then ask questions during office hours or after class. You need to do the work and he will help you get there.",01/21/2020,4.0,4.0,,5,N/A,5.0,5.0,1,No,1579647333000,Yes,1452,Yes,,B+,"['Accessible outside class', 'Lecture heavy', 'Gives good feedback']",people,people
