attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,36310478,0,online,awesome,5,BCH2733,"Work hard, he actually ask questions about his course content!",05/11/2022,3.0,3.0,,5,N/A,5.0,5.0,0,N/A,1652288991000,Yes,0,Yes,,B+,"['Tough grader', 'Lots of homework', 'Respected']",people,people
Not Mandatory,average,good,average,0,35727611,0,online,poor,2,BCH2733,"For this class, would recommend understanding the slides and do practice questions on Anki. His test are mostly MCQ (online format). Attending DGD is highly recommended also for good practice problem and a good review of the class. Make sure to really understand the material and to study after each class. Very hard to cram it.",01/10/2022,4.0,4.0,,2,N/A,2.0,2.0,1,No,1641821317000,No,1452,Yes,,B+,['Lecture heavy'],people,people
Mandatory,average,good,average,0,34579166,0,online,average,3,BCH2733,Good prof however online adaptation wasn't the best. Required you to do a lot outside of class and you had to watch lectures from past years in order to fully grasp the material.,04/20/2021,5.0,5.0,,3,N/A,3.0,3.0,1,Yes,1618887424000,Yes,1452,Yes,,N/A,"['Lecture heavy', 'Lots of homework']",people,people
Not Mandatory,poor,good,poor,0,34571146,0,,awful,1,BCH2733,"You have to remember tiny details from lectures cause all the tests are pretty much that. Take it in English if you can. The powerpoint slides have no real structure, it just feels like he says a lot and nothing is actually learned.",04/19/2021,5.0,5.0,,1,N/A,1.0,1.0,1,No,1618794299000,No,1452,Yes,,C,[],people,people
Mandatory,poor,good,poor,2,34386894,0,,awful,1,BCH2733,"I took this class during the pandemic. He responded to none of my emails and gave different exercises in the discussion groups vs labs. We had no idea what would be on the exam, he also put things we had never seen on the exam. His exam has about 10 options per question which makes it impossible to do well eve if you know your stuff.",02/24/2021,5.0,5.0,,1,N/A,1.0,1.0,3,No,1614187820000,No,1452,Yes,,Not sure yet,"['Tough grader', 'Lecture heavy', 'Test heavy']",people,people
Not Mandatory,poor,good,poor,1,33203527,0,,awful,1,BCH2733,I found that especially during this pandemic he was annoying with his redistribution of points given the fact that he chose to cancel the third midterm it was pretty unfair that he chose to add points to the other midterms while the other English prof added it to the final. He was punishing his students by ensuring that they get a low final grade.,05/05/2020,4.0,4.0,,1,N/A,1.0,1.0,1,No,1588648593000,No,1452,Yes,,C,"['Graded by few things', 'Lecture heavy', 'Test heavy']",people,person
Not Mandatory,poor,average,poor,1,33203398,0,,awful,1,BCH2733,He talks way too fast in class so it can be really hard to keep up with him. He isnt the best person to email either given the fact that he takes super long to answer and because his responses are pretty rude sometimes. I regret taking the class with him and not in English.,05/05/2020,3.0,3.0,,1,N/A,1.0,1.0,1,No,1588647862000,No,1452,Yes,,B+,"['Lecture heavy', 'Tough grader', 'Test heavy']",people,person
N/A,average,good,average,1,32987398,0,,poor,2,BCH2733,Never heard a prof talking that fast. Could barely understand him. He definitely has to slooooow down.,03/23/2020,5.0,5.0,,2,N/A,2.0,2.0,1,No,1584989093000,No,1452,Yes,,N/A,[],people,person
Not Mandatory,poor,good,poor,1,32963779,0,,awful,1,BCH2733,Tough grader . Seems extremely picky on what he wants on exams . Class average is always low,03/10/2020,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1583851970000,No,1452,Yes,,N/A,['Tough grader'],people,person
Not Mandatory,poor,good,poor,1,32936105,0,,awful,1,BCH2733,Horrible absolutely terrible !!!!,02/27/2020,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1582768748000,No,1452,Yes,,N/A,"['Test heavy', 'So many papers', 'Tough grader']",people,person
