attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,1,27966847,0,,good,4,CRM3701,"A real sweetheart, I love her a lot, she looks like a little mom and really care about her students. Do you reading tho, but overall the exams are not too tough.",03/29/2017,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1490816977000,Yes,1452,Yes,,N/A,"['Caring', 'Accessible outside class', 'Get ready to read']",people,person
Mandatory,average,average,average,0,27791396,0,,average,3,CRM1701,I would bring a laptop and lots of reading so be prepared.,01/31/2017,3.0,3.0,,3,N/A,3.0,3.0,1,Yes,1485845213000,No,1452,Yes,,N/A,[],people,people
Mandatory,poor,average,poor,0,26998654,0,,awful,1,CRM1701,Lots of readings. Basically regurgitates the book in her lectures. Not sure how she even got her PhD much less a prof job. Hopefully I will never get stuck with her as a prof again.,09/28/2016,2.0,2.0,,1,N/A,1.0,1.0,1,Yes,1475022430000,No,1452,Yes,,N/A,[],people,people
Mandatory,poor,average,poor,0,26736703,0,,awful,1,CRM1701,She talks a lot and assigns a lot of readings. She isn't the best prof.. not all that engaging and isn't very passionate.  I won't take another course with her unless there is not other option.,06/18/2016,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1466212168000,No,1452,Yes,,N/A,[],people,people
Mandatory,average,good,average,0,26693266,0,,average,3,CRM1701,"If you're an immersion student who is not 100% bilingual, be careful with this class. The lectures are easy to understand and she always stresses that she's available for extra help(take her up on it if you're unclear about language) but I found her tests very wordy and difficult. The prof however is very nice and kept me from falling asleep.",06/04/2016,4.0,4.0,,3,N/A,3.0,3.0,1,Yes,1465069361000,Yes,1452,Yes,,N/A,"['Tough grader', 'Caring', 'Accessible outside class']",people,people
Mandatory,good,good,good,1,26328951,0,,good,5,CRM3703,"If you dislike to read, don't go to her class. 1st test was easy, but there is a midterm paper of 6 pages (based on a text of 26 pages) and final take-home of 13 pages (based on 40 pages). She is clear, got speakers to speak to us about how it is on the field, gives us practical ideas and tricks useful for our future in criminology. Loved her class",04/19/2016,4.0,4.0,,3,N/A,4.0,4.0,1,Yes,1461080206000,N/A,1452,N/A,,Not sure yet,"['So many papers', 'Get ready to read']",people,person
N/A,good,good,good,0,26045129,0,,good,4,CRM1701,"Très bon prof, elle est bien organisée. Les examens sont pas trop difficiles, mais il faut connaitre TOUTE la matière. Les lectures sont importantes surtout pour l'examen final. Les questions à dev qui valaient le plus de points étaient reliées aux lectures.",02/10/2016,4.0,4.0,,4,Sorta interested,4.0,4.0,1,No,1455111084000,N/A,1452,Yes,,N/A,[],people,people
Not Mandatory,average,good,average,0,25947595,0,,good,3,CMN1701,"TOUGH CLASS for first year! She's a Wonderful teacher. Histoire savoir Criminologie was very hard. The content was hard to explain although she did a great job. Lectures can be boring at times, but it is interesting to learn more about the subject. I guarantee you will learn everything there is to know about the history of criminology. Good luck!",01/15/2016,5.0,5.0,,4,Sorta interested,3.5,3.5,1,No,1452870971000,N/A,1452,Yes,,N/A,"['Get ready to read', 'Tough grader']",people,people
N/A,good,average,good,0,25746317,0,,good,4,CRM4712,"Marie-Lyne Vachon est une très bonne professeure. Elle est très gentille et apprécie la participation de ses élèves. Le projet de session est un peu long, mais prenez un sujet intéressant et sa va bien aller. Il n'y a pas d'examen, mais deux présentation suivit de deux remises de projet! Je recommande!",12/17/2015,3.0,3.0,,4,It's my life,4.0,4.0,1,Yes,1450367146000,N/A,1452,Yes,,N/A,[],people,people
N/A,average,good,average,0,25526351,0,,average,3,CRM1701C,"She gives you the slides, but not everything is there so you have to show up to class to get the explanations and examples. You have a book and it is a must have! Most of the short/long answer questions relate back to your reading so read! Also, her exams are pretty much the toughest exams I have ever had to write, but she is always there to answer",12/02/2015,4.0,4.0,,3,Low,3.0,3.0,1,Yes,1449068027000,N/A,1452,Yes,,N/A,[],people,people
Mandatory,good,good,average,0,25434171,0,,good,4,CRM1700,You have to pay attention in this class! read your book or you won't pass! ,11/17/2015,4.0,4.0,,3,Sorta interested,3.5,3.5,1,Yes,1447785081000,N/A,1452,Yes,,B,"['Tough grader', 'Get ready to read']",people,people
Mandatory,average,average,average,0,25195093,0,,average,3,CMN1701,"Her  class was okay but her exam are though!you have to study really hard and read her textbook in order for you to pass-her multiple choice questions are confusing and for the short-long development questions,you have to write the exam same thing as in the note if you want to have the chance to get it right",09/17/2015,3.0,3.0,,3,Low,3.0,3.0,1,Yes,1442502196000,N/A,1452,Yes,,N/A,"['Get ready to read', 'Tough grader']",people,people
Mandatory,average,good,average,1,25179289,0,,poor,2,CRM3712,Terrible prof.  Her classes are boring and she is too self-righteous.  Worst prof I've had so far. She's more of a part-time college lecturer than a uni prof.,09/09/2015,4.0,4.0,,2,Low,2.0,2.0,1,Yes,1441777280000,N/A,1452,Yes,,N/A,[],people,person
N/A,good,poor,good,0,23608168,1,,awesome,5,CRM3712,"Ms Vachon is an amazing prof one of the best I've come across at the university of Ottawa. She is always prepared and knows very well the subject. Her class Youth  Justice wasn't hard, I would even say it's a very easy class to pass. However, you DO have to attend her lectures, take notes and participate to do well in her class. ",09/23/2014,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1411482865000,Yes,1452,Yes,,N/A,"['Get ready to read', 'Participation matters']",person,people
N/A,average,average,average,1,23572207,0,,average,3,CRM2706,Worst prof I've had. She is often unprepared for class and unhelpful if you approach her questions.,09/02/2014,3.0,3.0,,3,Meh,3.0,3.0,1,Yes,1409679770000,N/A,1452,N/A,,N/A,[],people,person
N/A,good,poor,good,0,22821484,2,,awesome,5,CRM2706,"Très bonne enseignante. Explique très bien la matière et est très claire pour ses attentes pour les travaux ou examens. Si vous avez la chance de la prendre comme prof, n'hésitez pas !",02/05/2014,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1391624245000,N/A,1452,N/A,,N/A,[],people,people
Not Mandatory,good,average,good,0,22724301,0,,good,4,CRM2706,Very good!,01/09/2014,3.0,3.0,,4,Sorta interested,4.0,4.0,1,No,1389259116000,N/A,1452,N/A,,N/A,[],people,people
