attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,good,good,1,36478630,0,,awesome,5,HIS2117,"Awesome prof but be ready to show up to class and read everything she posts. Otherwise, good luck :)",06/21/2022,4.0,4.0,,5,N/A,5.0,5.0,0,N/A,1655834059000,Yes,0,Yes,,A,"['Get ready to read', 'Tough grader', 'Amazing lectures ']",people,person
Mandatory,good,good,good,1,35997354,0,,awesome,5,HIS2117,"Ok, I'm an 75% average student. I'm not the best student, so keep this in mind but this teacher is very good. She has some of the most interesting lecture of all the history teachers I've had. She is a tough grader but nothing too horrifying. She's pretty flexible when it comes to extensions and I would 100% recommend even if your a bit lazy likeme",03/30/2022,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1648667493000,Yes,0,Yes,,B-,"['Hilarious', 'Tough grader', 'Amazing lectures ']",people,person
N/A,good,good,good,2,34294021,0,online,good,4,HIS2116,"Gaudin has a good critical eye, personality is great, &amp; lectures are informative. Reread one of my assignments despite how swamped profs are (COVID) + asked the class for anonymous feedback on how to improve. The drawback is that she's a hard marker (10% less than usual). If marks are very important to your future, skip her, if not I recommend.",01/19/2021,5.0,5.0,,4,N/A,4.0,4.0,1,Yes,1611080387000,No,1452,Yes,,A-,"['Tough grader', 'Amazing lectures ']",people,people
Not Mandatory,good,good,good,0,34291918,0,online,awesome,5,HIS2116,"I absolutely loved her lectures. She showed a great deal of passion for the subject, and really gave a fascinating and unique perspective on it. I also thought she did a fantastic job of organizing the online material and making sure everything was clear. Yes her grading can be a little tough, but if you work hard you'll do fine.",01/19/2021,4.0,4.0,,5,N/A,5.0,5.0,1,No,1611027746000,Yes,1452,Yes,,A+,"['Tough grader', 'Get ready to read', 'Amazing lectures ']",people,people
Mandatory,good,good,good,1,34101222,0,online,good,4,HIS2116,"Great lectures, absolutely brutal grader though",12/16/2020,5.0,5.0,,4,N/A,4.0,4.0,1,No,1608139873000,No,1452,Yes,,B,"['Tough grader', 'Lots of homework']",people,person
Mandatory,average,good,average,0,34012551,1,,poor,2,HIS2116,"Vague marking. 200 pgs of readings in under 2 wks. Completely uncompromising for disabled students. Lectures are amazing but not worth for the email I got when asking for an extension as per SASS acc, 1 wk before due. &quot;I don't know where you got the idea EVERYONE received a bad mark.&quot; ... From the other students who shared their files w. marks???",12/10/2020,5.0,5.0,,2,N/A,2.0,2.0,1,No,1607576519000,No,1452,Yes,,WD,"['Lots of homework', 'Get ready to read', 'So many papers']",person,people
Mandatory,average,good,average,1,33862512,1,,poor,2,HIS2116,Tough grader. Makes it super hard to get a good grade. Usually an A+ student in history but could not do well in her class. Atleast 10 people dropped by the deadline! AVOID,11/21/2020,5.0,5.0,,2,N/A,2.0,2.0,1,Yes,1605919366000,No,1452,Yes,,B+,"['Tough grader', 'Get ready to read']",person,person
Mandatory,average,good,average,2,33807989,0,online,average,3,HIS2116,"I was pleased with how high energy the lectures were and how well organized they were. I knew the material well but still got abysmal grades. Far too harsh of marking for a second year course, especially with such vague guidelines for assignments and good luck asking for help. She does &quot;listen&quot; to students, but never does anything about problems.",11/12/2020,4.0,4.0,,3,N/A,3.0,3.0,1,No,1605210355000,No,1452,No,,WD,"['Get ready to read', 'Graded by few things', 'Tough grader']",people,people
Mandatory,good,good,good,0,33427415,0,,good,4,HIS1100,"She's super passionate which makes the lectures interesting. However I regret taking this class because there was so much work. The assignments weren't difficult per se but they were so tedious it honestly made me kind of miserable to do them. The readings were long, dense, prolific, and mandatory. The topics were super interesting though",06/11/2020,4.0,4.0,,4,N/A,4.0,4.0,1,No,1591884255000,No,1452,Yes,,B+,"['Participation matters', 'Get ready to read', 'Lots of homework']",people,people
Mandatory,good,average,good,0,32998501,1,,awesome,5,HIS1100,"I love prof Gaudin, she is such a sweetheart and is truly so caring and passionate about what she teaches. She gives amazing feedback and I love how she teaches!",03/28/2020,3.0,3.0,,5,N/A,5.0,5.0,1,No,1585356130000,Yes,1452,Yes,,N/A,"['Gives good feedback', 'Amazing lectures ', 'Caring']",person,people
