attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,poor,average,poor,0,35786891,0,,awful,1,ADM1340,"Professor Chourou does not really care for this class as she just uploaded a lecture every week and she read off the slides, there was a lack of details and knowledge when it comes to understanding the course material from her lectures. You really need to rely on using the textbook, friends, and the WilleyPlus service that comes with the course. GL",01/23/2022,2.0,2.0,,1,N/A,1.0,1.0,1,Yes,1642964028000,No,1452,Yes,,B+,"['Graded by few things', 'Get ready to read', 'Test heavy']",people,people
N/A,poor,average,poor,0,35777239,0,,awful,1,ADM1340,She did not teach a single lecture. She would post a pre-recorded video once a week (30-40 mins) instead of a normal 3 hours lecture. Very monotone and no enthusiasm. Final was difficult compared to midterm / assignments.,01/20/2022,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1642693439000,No,1452,Yes,,N/A,"['Test heavy', 'Get ready to read']",people,people
Not Mandatory,poor,good,poor,0,35731715,0,online,awful,1,ADM1340,"Didn't hold any live lectures. She posted pre-recorded lectures where she read the textbook almost word for word. No point in watching those. Had to teach myself everything by reading the textbook, which you must buy because it comes with online mandatory homework assignments. The TA did more teaching than the actual professor",01/10/2022,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1641855715000,No,1452,Yes,,Not sure yet,"['Graded by few things', 'Test heavy', 'Get ready to read']",people,people
N/A,average,good,average,2,35220865,0,online,poor,2,ADM1340,"There are no lectures for this online class. The professor creates 30-45 minutes maximum lecture videos each week for each chapter on BrightSpace. The lecture videos are directly from the textbook. The lectures are poor. If you want to pass this class, you need to depend on yourself to learn the material. Joining the DGDs helps out.",11/10/2021,4.0,4.0,,2,N/A,2.0,2.0,1,Yes,1636577531000,No,1452,Yes,,Not sure yet,"['Get ready to read', 'Clear grading criteria', 'Test heavy']",people,people
Not Mandatory,poor,good,poor,0,32468039,0,,awful,1,ADM1340,I literally never write reviews but this prof is SO BAD that I had to! Extremely unclear instruction and made accounting much more confusing than it needed to be. Skipped over CRUCIAl basics of accounting. Exam are heavily weighted and don't reflect reviews. Would not recommend taking her section unless you absolutely have to.,11/23/2019,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1574534840000,No,1452,Yes,,N/A,"['Tough grader', 'Graded by few things']",people,people
Not Mandatory,good,good,good,1,32001144,0,,good,4,ADM1340,Chourou is a great teacher! She gives lots of examples in class in order for the students to understand. Keep up to date with the homework or else good luck,06/06/2019,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1559821191000,Yes,1452,Yes,,N/A,"['Caring', 'Gives good feedback']",people,person
Not Mandatory,poor,good,poor,1,31633262,2,,awful,1,ADM1340,"Lamia is really good at teaching you how to walk, but on the exams and the practice, expect to run. I found her really mean and not helpful or caring, but she definitely had better days. The exam for this class is outrageously hard. I suggest finding a test bank and studying the hardest stuff you find on every chapter.",04/20/2019,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1555728514000,No,1452,Yes,,B,"['Tough grader', 'Get ready to read']",people,person
Not Mandatory,poor,good,poor,4,31606462,2,,awful,1,ADM1340,"She is a very caring teacher, and she does her best I'm sure. However, it is very confusing how so many students did so poorly in her class. I understand accounting, in general, is a very hard class, but she put way too much weight on the final exam. Do well in the Wiley assignments, and good luck for the final cause that exam was out of line.",04/16/2019,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1555445776000,No,1452,Yes,,Not sure yet,"['Caring', 'Tough grader', 'Accessible outside class']",people,people
N/A,poor,average,poor,3,31599757,2,,awful,1,ADM1340,"Just avoid her if u can, she is caring sure but that class is really hard and she doesn't do a good job as a prof to &quot;Teach&quot; the material to you very boring lectures and your exams are crazy hard.",04/16/2019,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1555375602000,No,1452,Yes,,N/A,"['Tough grader', 'Accessible outside class', 'Graded by few things']",people,people
N/A,average,good,average,2,31599720,2,,poor,2,ADM1340,"The professor is nice person who enjoys what she does but her lectures are really ineffective and bland, the grade distribution is not good and her exams are very hard. You may practice and study a lot but you will get nowhere near what you expect. The choice is yours but I would say stay away if your care for your GPA.",04/16/2019,5.0,5.0,,2,N/A,2.0,2.0,1,Yes,1555375368000,No,1452,Yes,,N/A,"['Respected', 'Test heavy', 'Lots of homework']",people,people
