attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,average,good,average,0,35149170,0,online,average,3,APA2120,Very nice prof and a good teacher for sure. But her labs have a ridiculously specific grading criteria and its very difficult to do well. And her tests are very hard as well.,10/24/2021,4.0,4.0,,3,N/A,3.0,3.0,1,No,1635035395000,Yes,1452,Yes,,Not sure yet,"['Get ready to read', 'Respected']",people,people
N/A,good,average,good,0,35132654,0,,awesome,5,APA2120,Very kind and easy to understand prof. She really knows how to run an online class. Probably the best organised online course I have ever done. The layout on brightspace made the expectations clear and the course had a fair marking scheme. Always gives good feedback and offers to review any material after class.,10/18/2021,3.0,3.0,,5,N/A,5.0,5.0,1,No,1634573048000,Yes,1452,Yes,,N/A,['Gives good feedback'],people,people
Mandatory,good,poor,good,0,34904110,0,online,awesome,5,APA2120,"She is the sweetest prof ever. Her class/slides are organized very well and are very easy to follow if you go to class. This class had no exam, just bunch of little tests and a lab. Great course layout. Easy class!",06/10/2021,1.0,1.0,,5,N/A,5.0,5.0,1,No,1623289536000,Yes,1452,Yes,,A+,"['Caring', 'Amazing lectures ']",people,people
N/A,good,average,good,0,34260314,0,online,awesome,5,APA3121,"Cannot say enough nice things about Diane Ste-Marie. It is evident she cares very much for her students and their success, and she is funny, accessible if you need help, and a great lecturer!",01/10/2021,2.0,2.0,,5,N/A,5.0,5.0,1,No,1610317561000,Yes,1452,Yes,,A+,"['Caring', 'Respected', 'Accessible outside class']",people,people
Not Mandatory,good,average,good,0,32859061,0,,awesome,5,APA2120,"I loved this prof. Super caring and wants you to do well. Tests are very fair, just make sure you study well!",01/22/2020,3.0,3.0,,5,N/A,5.0,5.0,1,No,1579724161000,Yes,1452,Yes,,A+,"['Respected', 'Accessible outside class']",people,people
Mandatory,good,good,good,0,32784819,0,,good,4,APA2120,"Really loved her as a prof. tests were hard but fair (i just test poorly) and the labs seemed easier than they actually were, she had a tough grading scheme. Loved her as a person and shes a caring prof. take her if you want to work hard and also be inspired.",01/02/2020,4.0,4.0,,4,N/A,4.0,4.0,1,No,1577999909000,Yes,1452,Yes,,C,"['Respected', 'Lecture heavy', 'Test heavy']",people,people
Mandatory,good,good,good,0,32451706,0,,awesome,5,APA3121,"Diane is a phenomenal professor. She prepares her lessons very well, delivers the course material effectively, encourages class participation and has very clear expectations for her students. It is safe to say that Diane is one of the best professors I've had in my four years at the University of Ottawa.",11/21/2019,4.0,4.0,,5,N/A,5.0,5.0,1,No,1574297027000,Yes,1452,Yes,,N/A,"['Beware of pop quizzes', 'Gives good feedback', 'Accessible outside class']",people,people
Not Mandatory,good,average,good,0,27823005,0,,good,4,APA2120,"Really enjoyed her class, I loved the lectures and the material we learned. Pretty straightforward exams as long as you study, however the labs (which were worth 5% each) seemed very easy at first but she had a really specific marking scheme for them. That was the only thing I disliked, but really great class overall!",02/12/2017,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1486898781000,Yes,1452,Yes,,A-,"['Tough grader', 'Amazing lectures ', 'Caring']",people,people
N/A,average,good,average,0,27261634,0,,poor,2,APA2120,"I thought all her lab's and in-class assignments were poorly explained. There wasn't much explanation for them and it wasn't clear on what she was expecting in them. They were also marked really tough which sucks when they aren't even explained properly and are worth 1-5% of your mark. Honestly, wouldn't really recommend.",11/28/2016,4.0,4.0,,2,N/A,2.0,2.0,1,No,1480320269000,No,1452,Yes,,N/A,"['Tough grader', 'Accessible outside class']",people,people
Mandatory,good,good,good,1,27144390,0,,good,4,APA2120,"Great prof, really funny. lectures are sometimes hard to follow so make sure you come to class. Midterm was a little long but not bad in terms of difficulty. hard marker for labs and in class assignments. Really friendly and kind",11/07/2016,4.0,4.0,,4,N/A,4.0,4.0,1,No,1478540028000,Yes,1452,Yes,,Not sure yet,"['Tough grader', 'Gives good feedback']",people,person
Mandatory,good,average,good,1,25083754,0,,awesome,5,APA3121,"Found her tests to be difficult, but no final which was great. She is helpful if you talk to her. She makes sure to learn people's names and knows who pays attention and works hard - this is great for when she's marking your presentations. Makes you buy the textbook for 4 reading assignments that are worth 1% each.",08/01/2015,3.0,3.0,,4,Really into it,4.5,4.5,1,No,1438392046000,N/A,1452,Yes,,A-,"['Participation matters', 'Tough grader', 'Respected']",people,person
N/A,average,average,average,0,17470160,0,,average,3,APA2121,"DSM is pretty good, she teaches well and her class gets interactive most of the time. It tends to be boring some times, but overall it was good. The labs were stupid and marked extremely hard.",08/01/2010,3.0,3.0,,3,Sorta interested,3.0,3.0,1,Yes,1280692284000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,15317900,0,,good,5,APA2320,Very interesting and interactive prof. She makes the theory easy to comprehend. She makes it a point to remember all 200 students names and aspirations. I'd definitely take another class with dsm again.,01/05/2009,2.0,2.0,,3,Sorta interested,4.0,4.0,1,No,1231159294000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,good,average,0,14958445,0,,poor,3,APA2320,prof is full of herself. she barely uses the textbook we all spent a lot of money on. not very helpful and she does not make the class interesting although she tries pretty hard.,11/08/2008,4.0,4.0,,1,Sorta interested,2.0,2.0,1,No,1226143681000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,13808212,0,,awesome,5,APA2320,"Good prof, lecture is easy to follow and shes pretty funny. some in class assignments but other then that light workload",12/12/2007,3.0,3.0,,5,Sorta interested,5.0,5.0,1,Yes,1197455121000,N/A,1452,N/A,,N/A,[],people,people
