attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,36512448,0,,awesome,5,PHY2323,"Dr. Godin is a very chill prof. Lectures are really pleasant and easy to follow, assignments aren't too bad and you can use the class examples to help you a lot. Exams are tougher than assignments but still fair. Prof is super willing to help or just talk about physics if you want to. Overall a really great prof to have!",07/09/2022,2.0,2.0,,5,N/A,5.0,5.0,0,Yes,1657385341000,Yes,0,Yes,,A,"['Hilarious', 'Clear grading criteria', 'Amazing lectures ']",people,people
Not Mandatory,good,poor,good,0,36452853,0,online,awesome,5,PHY2323,"Professor Godin is probably one of the best profs I've had so far. He always sounds excited about what he's teaching so that keeps students interested. E&M isn't the easiest subject to do well in if you don't practice, but he does a great job in his example problems during class. He seems very approachable and responds to questions well. ",06/09/2022,1.0,1.0,,5,N/A,5.0,5.0,0,Yes,1654804807000,Yes,0,Yes,,A-,"['Clear grading criteria', 'Inspirational', 'Amazing lectures ']",people,people
Not Mandatory,good,good,good,0,36327326,0,online,awesome,5,PHY2323,"Very cool professor, but i really hated the material for this class. Stay on top of the lectures and definitely attend the tutorials if you actually want to do well in this class, the exams are kinda rough.",05/13/2022,4.0,4.0,,5,N/A,5.0,5.0,0,N/A,1652406230000,Yes,0,Yes,,Not sure yet,"['Tough grader', 'Amazing lectures ', 'Inspirational']",people,people
Not Mandatory,good,average,good,0,36152667,0,online,awesome,5,PHY2323,"Really good prof. The assignments were a bit complicated. He follows the textbook most of the time, so going to the dgds and practicing example problems from the text should help you get a good grade on the exams. ",04/26/2022,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1650936286000,Yes,0,Yes,,A+,"['Respected', 'Caring', 'Inspirational']",people,people
Not Mandatory,good,average,good,0,36139496,0,online,awesome,5,PHY2323,Course was difficult but the prof made it fun.  Assignments are long and a little hard.  Midterm/exam are fair.  Gives some in-class demos which are very interesting.  Clearly knows his stuff and loves conveying it to others.  Would take another class with him for sure.,04/24/2022,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1650817438000,Yes,0,Yes,,C,"['Respected', 'Amazing lectures ', 'Lots of homework']",people,people
Not Mandatory,good,average,good,0,36125814,0,online,awesome,5,PHY2323,His lectures are fun and he tries to make the course material as easy to understand as possible. The assignments are hard but make for good practice for the exam and midterm. He's of the best professors I've taken courses with.,04/21/2022,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1650580296000,Yes,0,Yes,,A-,"['Amazing lectures ', 'Gives good feedback', 'Accessible outside class']",people,people
Mandatory,average,good,average,0,34885317,0,online,average,3,PHY1721,"A very nice prof, however class is very difficult but the labs were pretty straight forward.",06/03/2021,5.0,5.0,,3,N/A,3.0,3.0,1,Yes,1622681595000,No,1452,Yes,,C,"['Lecture heavy', 'Test heavy']",people,people
Not Mandatory,good,good,good,1,34721544,0,online,good,4,PHY2323,"Full disclosure, I hate physics. The subject itself is absolutely horrendous. However, I can't be unfair to Dr. Godin just because he teaches a subject that I despise. Dr. Godin is very clear and interactive during his lectures which helps provide a fun learning environment. The homework questions were a bit tricky and the exams were reasonable.",05/06/2021,5.0,5.0,,4,N/A,4.0,4.0,1,Yes,1620310901000,No,1452,Yes,,C,"['Hilarious', 'Respected', 'Accessible outside class']",people,person
Not Mandatory,good,average,good,0,34570554,0,online,awesome,5,PHY2323,Prof. Godin made it clear he wants his students to succeed. Lectures were live which was good motivation to attend and pay attention. Marking was fair on the midterm although you have to keep up with course content and do a lot of self-learning and follow along with the textbook to fully understand the material - there's a LOT of material.,04/18/2021,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1618785800000,Yes,1452,Yes,,Not sure yet,"['Participation matters', 'Gives good feedback', 'Accessible outside class']",people,people
Mandatory,good,good,good,0,34304387,0,online,good,4,PHY1721,"His class requires a lot of work to pass. He explains concepts clearly, which helps a lot in a physics class. He also cares a lot about his students and was mostly accomodating! His exams only had MCQs, though, and you could easily lose lots of points if you got questions wrong.",01/21/2021,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1611270759000,Yes,1452,Yes,,B+,"['Caring', 'Lots of homework']",people,people
